dep_car_r5,hasFlight,DL_1332
dep_car_r6,hasFlight,DL_1430
dep_car_r8,hasFlight,DL_2483
dep_car_r10,hasFlight,DL_2462
dep_ATL_r10,hasFlight,DL_501
dep_ATL_r2,hasFlight,DL_671
dep_ATL_r3,hasFlight,DL_800
dep_ATL_r5,hasFlight,EV_5469
dep_car_r1,hasFlight,DL_394
dep_car_r6,hasFlight,DL_42
dep_car_r8,hasFlight,DL_539
dep_car_r9,hasFlight,DL_755
dep_ATL_r13,hasFlight,DL_1070
dep_BNA_r5,hasFlight,EV_5863
dep_car_r7,hasFlight,DL_1005
dep_ATL_r11,hasFlight,DL_1549
dep_ATL_r11,hasFlight,OO_4570
dep_ATL_r12,hasFlight,WN_5111
dep_ATL_r5,hasDest,ICT
dep_ATL_r5,hasFlight,DL_2567
dep_ATL_r9,hasDest,HPN
dep_ATL_r9,hasFlight,EV_5141
dep_DL_ori_r5,hasDest,ICT
dep_DL_ori_r5,hasFlight,DL_2567
dep_car_r1,hasDest,MLB
dep_car_r1,hasFlight,DL_2195
dep_car_r10,hasDest,ICT
dep_car_r10,hasFlight,DL_2567
dep_car_r4,hasFlight,DL_2250
dep_car_r5,hasFlight,DL_2361
dep_car_r7,hasFlight,DL_2476
dep_BNA_r3,hasFlight,WN_4674
dep_BNA_r4,hasFlight,WN_2576
dep_BNA_r5,hasFlight,WN_3362
dep_car_r10,hasFlight,DL_2425
dep_car_r4,hasFlight,DL_1398
dep_car_r7,hasFlight,DL_1998
dep_car_r9,hasFlight,DL_2225
dep_car_r9,hasOrigin,PVD
dep_CLT_r1,hasFlight,DL_810
dep_car_r5,hasFlight,DL_810
dep_car_r5,hasOrigin,CLT
dep_car_r6,hasFlight,DL_830
dep_ATL_r13,hasFlight,DL_1925
dep_ATL_r2,hasDest,OAJ
dep_ATL_r2,hasFlight,DL_2153
dep_DL_ori_r1,hasDest,OAJ
dep_DL_ori_r1,hasFlight,DL_2153
dep_car_r1,hasFlight,DL_1356
dep_car_r2,hasFlight,DL_1529
dep_car_r3,hasFlight,DL_2054
dep_car_r4,hasDest,OAJ
dep_car_r4,hasFlight,DL_2153
dep_car_r5,hasFlight,DL_2501
dep_car_r8,hasFlight,DL_2834
dep_ATL_r2,hasFlight,DL_2105
dep_DL_ori_r2,hasDest,HSV
dep_DL_ori_r2,hasFlight,DL_2105
dep_car_r10,hasDest,HSV
dep_car_r3,hasFlight,DL_804
dep_car_r4,hasFlight,DL_866
dep_car_r6,hasFlight,DL_914
dep_ATL_r2,hasCarrier,OH
dep_ATL_r2,hasDest,VPS
dep_ATL_r2,hasFlight,OH_6266
dep_ATL_r3,hasFlight,DL_192
dep_ATL_r4,hasFlight,DL_1116
dep_ATL_r6,hasFlight,DL_1534
dep_ATL_r7,hasFlight,DL_1656
dep_SAV_r5,hasFlight,OH_6266
dep_car_r6,hasFlight,DL_874
dep_car_r5,hasFlight,DL_1015
dep_car_r5,hasOrigin,BHM
dep_car_r6,hasFlight,DL_1127
dep_car_r7,hasFlight,DL_1665
dep_ATL_r12,hasFlight,DL_953
dep_ATL_r13,hasFlight,DL_988
dep_ATL_r8,hasFlight,DL_2500
dep_car_r4,hasFlight,DL_2335
dep_car_r5,hasFlight,DL_2544
dep_car_r6,hasFlight,DL_2563
dep_car_r8,hasFlight,DL_2617
dep_car_r10,hasFlight,DL_754
dep_car_r9,hasFlight,DL_469
dep_car_r2,hasOrigin,LIT
dep_car_r4,hasFlight,DL_1226
dep_car_r5,hasDest,RIC
dep_car_r5,hasFlight,DL_1307
dep_BNA_r1,hasFlight,WN_299
dep_CLT_r3,hasFlight,XE_2579
dep_SAV_r2,hasFlight,YV_3791
dep_ATL_r3,hasDest,CVG
dep_ATL_r3,hasFlight,DL_1148
dep_BNA_r3,hasFlight,EV_5905
dep_BNA_r4,hasFlight,WN_2002
dep_BNA_r5,hasFlight,WN_2364
dep_DL_ori_r3,hasDest,CVG
dep_DL_ori_r3,hasFlight,DL_1148
dep_SAV_r1,hasFlight,EV_5946
dep_car_r1,hasFlight,DL_670
dep_car_r7,hasFlight,DL_1148
dep_ATL_r4,hasFlight,FL_535
dep_ATL_r5,hasDest,ROA
dep_ATL_r5,hasFlight,DL_2522
dep_DL_ori_r5,hasDest,ROA
dep_DL_ori_r5,hasFlight,DL_2522
dep_car_r2,hasFlight,DL_841
dep_car_r8,hasFlight,DL_755
dep_car_r9,hasFlight,DL_762
dep_ATL_r1,hasCarrier,US
dep_ATL_r1,hasFlight,US_2016
dep_ATL_r12,hasFlight,EV_5258
dep_ATL_r2,hasFlight,WN_3680
dep_ATL_r8,hasFlight,FL_249
dep_BNA_r5,hasFlight,WN_2810
dep_CLT_r4,hasFlight,US_871
dep_ATL_r9,hasFlight,EV_5065
dep_BNA_r1,hasFlight,WN_329
dep_BNA_r3,hasFlight,WN_217
dep_BNA_r4,hasFlight,WN_719
dep_BNA_r5,hasFlight,WN_122
dep_CLT_r5,hasFlight,US_1864
dep_car_r4,hasFlight,DL_1225
dep_car_r5,hasFlight,DL_1238
dep_car_r8,hasFlight,DL_1566
dep_BNA_r1,hasFlight,WN_2089
dep_ATL_r11,hasFlight,DL_2642
dep_ATL_r8,hasFlight,DL_2208
dep_SAV_r4,hasFlight,OO_5486
dep_ATL_r8,hasFlight,EV_4979
dep_car_r5,hasFlight,DL_2210
dep_car_r1,hasFlight,DL_755
dep_car_r1,hasOrigin,CMH
dep_car_r6,hasDest,JAN
dep_car_r6,hasFlight,DL_2478
dep_ATL_r1,hasFlight,EV_5437
dep_ATL_r2,hasFlight,EV_5102
dep_car_r4,hasOrigin,FSD
dep_car_r5,hasDest,FNT
dep_car_r5,hasFlight,DL_2053
dep_car_r9,hasFlight,DL_1586
dep_ATL_r3,hasFlight,EV_5012
dep_ATL_r5,hasFlight,WN_2915
dep_ATL_r6,hasFlight,EV_4874
dep_ATL_r7,hasFlight,EV_4877
dep_ATL_r9,hasFlight,DL_1381
dep_SAV_r1,hasFlight,EV_3845
dep_SAV_r3,hasFlight,MQ_2967
dep_car_r10,hasFlight,DL_676
dep_car_r2,hasFlight,DL_1765
dep_car_r9,hasFlight,DL_476
dep_car_r1,hasFlight,DL_1691
dep_car_r10,hasFlight,DL_2647
dep_car_r2,hasFlight,DL_1992
dep_car_r3,hasFlight,DL_1998
dep_car_r4,hasFlight,DL_2064
dep_car_r6,hasFlight,DL_2199
dep_car_r7,hasFlight,DL_2425
dep_car_r8,hasDest,DAB
dep_car_r8,hasFlight,DL_2439
dep_ATL_r11,hasFlight,EV_5107
dep_ATL_r12,hasFlight,EV_5211
dep_ATL_r13,hasFlight,EV_5285
dep_ATL_r8,hasFlight,WN_2039
dep_car_r1,hasFlight,DL_765
dep_car_r2,hasFlight,DL_958
dep_car_r3,hasFlight,DL_1407
dep_car_r4,hasFlight,DL_1649
dep_car_r5,hasDest,LIT
dep_car_r5,hasFlight,DL_1861
dep_ATL_r5,hasFlight,DL_342
dep_ATL_r8,hasFlight,EV_5206
dep_DL_ori_r5,hasFlight,DL_342
dep_car_r8,hasFlight,DL_1467
dep_ATL_r8,hasFlight,EV_5274
dep_BNA_r4,hasFlight,WN_6076
dep_car_r7,hasFlight,DL_1573
dep_ATL_r12,hasFlight,DL_1967
dep_ATL_r13,hasFlight,DL_1980
dep_ATL_r4,hasFlight,DL_1358
dep_ATL_r5,hasFlight,DL_1366
dep_car_r5,hasFlight,DL_1933
dep_ATL_r11,hasFlight,DL_1257
dep_BNA_r4,hasFlight,XE_4547
dep_car_r7,hasFlight,DL_1403
dep_car_r8,hasFlight,DL_1509
dep_BNA_r4,hasFlight,WN_503
dep_BNA_r5,hasFlight,WN_242
dep_ATL_r4,hasFlight,EV_5151
dep_ATL_r13,hasFlight,DL_1618
dep_ATL_r4,hasFlight,DL_1973
dep_DL_ori_r4,hasFlight,DL_1973
dep_car_r4,hasFlight,DL_505
dep_car_r5,hasFlight,DL_743
dep_car_r7,hasDest,GPT
dep_car_r7,hasFlight,DL_956
dep_car_r8,hasFlight,DL_1087
dep_car_r8,hasOrigin,DAB
dep_ATL_r10,hasFlight,EV_4884
dep_ATL_r5,hasFlight,EV_5076
dep_ATL_r6,hasFlight,EV_5043
dep_ATL_r7,hasFlight,EV_4902
dep_ATL_r9,hasFlight,FL_609
dep_SAV_r2,hasFlight,EV_5056
dep_ATL_r10,hasFlight,DL_2213
dep_ATL_r12,hasFlight,DL_1871
dep_ATL_r2,hasFlight,WN_2667
dep_ATL_r7,hasFlight,DL_2593
dep_DL_ori_r5,hasFlight,DL_2593
dep_ATL_r1,hasFlight,DL_1430
dep_ATL_r3,hasFlight,DL_1774
dep_ATL_r7,hasFlight,DL_2448
dep_ATL_r8,hasFlight,EV_4973
dep_DL_ori_r1,hasFlight,DL_1430
dep_DL_ori_r3,hasFlight,DL_1774
dep_car_r10,hasDest,SYR
dep_car_r10,hasFlight,DL_1841
dep_car_r2,hasFlight,DL_2381
dep_car_r2,hasOrigin,XNA
dep_car_r3,hasDest,MSN
dep_car_r4,hasDest,DSM
dep_car_r4,hasFlight,DL_1532
dep_car_r6,hasFlight,DL_1758
dep_car_r7,hasFlight,DL_1774
dep_ATL_r13,hasFlight,E_3331
dep_car_r5,hasFlight,DL_1559
dep_ATL_r12,hasFlight,DL_962
dep_car_r1,hasFlight,DL_1695
dep_car_r2,hasFlight,DL_1809
dep_ATL_r5,hasFlight,DL_316
dep_DL_ori_r1,hasFlight,DL_316
dep_car_r2,hasFlight,DL_316
dep_car_r3,hasFlight,DL_671
dep_car_r4,hasFlight,DL_800
dep_car_r6,hasFlight,DL_1959
dep_car_r10,hasFlight,DL_2674
dep_SAV_r1,hasFlight,XE_5975
dep_ATL_r10,hasFlight,DL_2019
dep_ATL_r9,hasDest,PNS
dep_ATL_r3,hasDest,GTR
dep_ATL_r3,hasFlight,EV_5382
dep_ATL_r6,hasFlight,DL_2020
dep_car_r5,hasFlight,DL_402
dep_car_r6,hasFlight,DL_411
dep_car_r10,hasFlight,DL_2679
dep_car_r2,hasFlight,DL_400
dep_car_r3,hasFlight,DL_1790
dep_car_r5,hasFlight,DL_2369
dep_car_r10,hasFlight,DL_1166
dep_car_r2,hasFlight,DL_1465
dep_car_r3,hasFlight,DL_1518
dep_BNA_r2,hasFlight,WN_163
dep_BNA_r3,hasFlight,WN_2931
dep_DL_ori_r5,hasFlight,DL_1219
dep_car_r5,hasFlight,DL_1790
dep_car_r5,hasOrigin,SAT
dep_car_r6,hasDest,CMH
dep_car_r6,hasFlight,DL_1079
dep_ATL_r3,hasFlight,DL_2059
dep_SAV_r4,hasFlight,YV_2885
dep_SAV_r5,hasFlight,EV_5212
dep_car_r9,hasFlight,DL_2059
dep_ATL_r6,hasFlight,XE_4342
dep_car_r7,hasFlight,DL_1328
dep_SAV_r4,hasFlight,OO_5927
dep_car_r3,hasFlight,DL_1497
dep_ATL_r10,hasFlight,DL_1960
dep_ATL_r5,hasFlight,OO_5921
dep_ATL_r7,hasFlight,OO_3531
dep_ATL_r8,hasFlight,OO_4579
dep_BNA_r5,hasFlight,OO_3140
dep_ATL_r5,hasFlight,DL_2066
dep_DL_ori_r4,hasFlight,DL_2066
dep_SAV_r1,hasFlight,XE_5897
dep_car_r3,hasFlight,DL_539
dep_ATL_r2,hasFlight,EV_5123
dep_ATL_r5,hasFlight,DL_2195
dep_ATL_r6,hasFlight,DL_2483
dep_car_r6,hasFlight,DL_1573
dep_ATL_r4,hasFlight,DL_1462
dep_DL_ori_r4,hasFlight,DL_1462
dep_car_r5,hasFlight,DL_677
dep_car_r6,hasFlight,DL_2642
dep_car_r6,hasDest,RSW
dep_car_r6,hasFlight,DL_1020
dep_ATL_r10,hasFlight,EV_5262
dep_car_r1,hasDest,BMI
dep_car_r4,hasFlight,DL_36
dep_car_r3,hasFlight,DL_2824
dep_car_r6,hasFlight,DL_1672
dep_car_r7,hasFlight,DL_2417
dep_car_r9,hasFlight,DL_2447
dep_ATL_r4,hasDest,BZN
dep_ATL_r4,hasFlight,DL_1067
dep_BNA_r4,hasFlight,EV_5134
dep_DL_ori_r4,hasDest,BZN
dep_DL_ori_r4,hasFlight,DL_1067
dep_car_r4,hasFlight,DL_2427
dep_car_r7,hasDest,BZN
dep_car_r7,hasFlight,DL_1067
dep_car_r6,hasFlight,DL_1809
dep_ATL_r12,hasFlight,DL_318
dep_CLT_r5,hasDest,PBI
dep_CLT_r5,hasFlight,US_2081
dep_car_r1,hasFlight,DL_1559
dep_ATL_r6,hasFlight,EV_5087
dep_ATL_r7,hasFlight,DL_988
dep_car_r5,hasFlight,DL_1585
dep_CLT_r1,hasFlight,XE_3007
dep_car_r10,hasFlight,DL_885
dep_car_r8,hasFlight,DL_671
dep_car_r9,hasFlight,DL_800
dep_ATL_r10,hasFlight,DL_523
dep_car_r4,hasFlight,DL_2255
dep_SAV_r3,hasFlight,EV_6132
dep_ATL_r11,hasFlight,DL_2276
dep_car_r1,hasFlight,DL_2313
dep_car_r2,hasFlight,DL_2361
dep_ATL_r13,hasFlight,DL_1516
dep_ATL_r5,hasFlight,EV_5140
dep_ATL_r6,hasFlight,EV_5380
dep_car_r3,hasFlight,DL_864
dep_car_r4,hasFlight,DL_489
dep_ATL_r4,hasFlight,DL_474
dep_DL_ori_r1,hasFlight,DL_474
dep_car_r2,hasFlight,DL_470
dep_ATL_r12,hasFlight,DL_1257
dep_car_r10,hasFlight,DL_725
dep_car_r8,hasFlight,DL_140
MSO,serveCity,Missoula
Missoula,locatedIn,S_MT
dep_ATL_r1,hasFlight,EV_5502
dep_ATL_r11,hasFlight,OO_4797
dep_ATL_r5,hasFlight,DL_1584
dep_ATL_r9,hasFlight,OO_4943
dep_BNA_r5,hasFlight,OO_2958
dep_CLT_r1,hasFlight,DL_1145
dep_CLT_r2,hasDest,SAT
dep_CLT_r2,hasFlight,AA_1827
dep_SAV_r1,hasFlight,EV_5102
dep_SAV_r5,hasFlight,EV_5164
dep_car_r3,hasFlight,DL_614
dep_car_r4,hasFlight,DL_647
dep_car_r4,hasOrigin,MSO
dep_car_r5,hasFlight,DL_846
dep_car_r6,hasFlight,DL_1145
dep_car_r8,hasFlight,DL_1951
dep_car_r9,hasFlight,DL_1992
dep_car_r4,hasFlight,DL_1727
dep_car_r5,hasFlight,DL_1758
dep_car_r6,hasFlight,DL_1774
dep_car_r4,hasFlight,DL_1434
dep_ATL_r12,hasFlight,DL_2247
dep_car_r1,hasFlight,DL_1145
dep_car_r10,hasFlight,DL_462
dep_car_r3,hasFlight,DL_1951
dep_car_r4,hasFlight,DL_1992
dep_car_r7,hasFlight,DL_2788
dep_car_r8,hasFlight,DL_2790
dep_car_r1,hasFlight,DL_1161
dep_car_r1,hasOrigin,DAY
dep_ATL_r2,hasFlight,OO_5491
dep_SAV_r2,hasFlight,EV_4676
dep_car_r3,hasFlight,DL_1164
dep_car_r5,hasFlight,DL_1298
dep_car_r6,hasFlight,DL_1359
dep_DL_ori_r4,hasFlight,DL_414
dep_car_r10,hasFlight,DL_1935
dep_car_r2,hasFlight,DL_712
dep_car_r5,hasFlight,DL_1120
dep_CLT_r2,hasCarrier,E
dep_CLT_r2,hasFlight,E_4006
dep_SAV_r4,hasFlight,EV_4134
dep_ATL_r8,hasFlight,EV_5631
dep_ATL_r9,hasFlight,FL_215
dep_car_r10,hasDest,SJC
dep_car_r10,hasFlight,DL_1133
dep_car_r8,hasFlight,DL_1017
dep_ATL_r1,hasFlight,DL_1380
dep_ATL_r4,hasFlight,DL_328
dep_DL_ori_r1,hasFlight,DL_1380
dep_DL_ori_r4,hasFlight,DL_328
dep_car_r2,hasFlight,DL_1380
dep_car_r9,hasFlight,DL_147
dep_ATL_r7,hasFlight,EV_5355
dep_ATL_r8,hasFlight,FL_998
dep_ATL_r9,hasFlight,DL_517
dep_CLT_r3,hasFlight,AA_2084
dep_CLT_r4,hasDest,JFK
dep_ATL_r10,hasFlight,EV_5237
dep_ATL_r11,hasDest,FSM
dep_ATL_r11,hasFlight,EV_5208
dep_ATL_r13,hasFlight,DL_1958
dep_ATL_r7,hasFlight,EV_5210
dep_ATL_r8,hasFlight,EV_5218
dep_BNA_r1,hasFlight,WN_3677
dep_BNA_r2,hasFlight,WN_6249
dep_BNA_r3,hasFlight,OO_5268
dep_BNA_r5,hasFlight,WN_5459
dep_CLT_r1,hasFlight,AA_2037
dep_SAV_r3,hasFlight,UA_690
dep_SAV_r5,hasFlight,UA_696
dep_car_r10,hasFlight,DL_2131
dep_car_r3,hasFlight,DL_248
dep_car_r4,hasOrigin,GRR
dep_car_r5,hasFlight,DL_1985
dep_car_r7,hasFlight,DL_2077
dep_car_r1,hasFlight,DL_539
dep_car_r10,hasFlight,DL_873
dep_car_r7,hasFlight,DL_402
dep_car_r8,hasFlight,DL_411
dep_car_r9,hasFlight,DL_475
dep_ATL_r1,hasDest,ROC
dep_ATL_r10,hasFlight,EV_5344
dep_ATL_r11,hasFlight,EV_5397
dep_ATL_r13,hasFlight,FL_550
dep_ATL_r2,hasFlight,EV_5104
dep_ATL_r3,hasDest,ROA
dep_ATL_r3,hasFlight,EV_5540
dep_ATL_r4,hasFlight,FL_292
dep_ATL_r5,hasFlight,FL_334
dep_ATL_r6,hasDest,SJU
dep_ATL_r6,hasFlight,DL_425
dep_ATL_r7,hasFlight,DL_466
dep_ATL_r8,hasFlight,DL_1173
dep_ATL_r9,hasFlight,DL_2178
dep_BNA_r2,hasFlight,WN_3109
dep_BNA_r3,hasFlight,WN_2328
dep_BNA_r4,hasFlight,WN_178
dep_CLT_r1,hasFlight,YV_2675
dep_DL_ori_r4,hasFlight,DL_2178
dep_SAV_r1,hasFlight,XE_5838
dep_SAV_r3,hasFlight,XE_6032
dep_car_r6,hasFlight,DL_1142
dep_car_r7,hasFlight,DL_1173
dep_car_r8,hasFlight,DL_1559
dep_car_r9,hasFlight,DL_1707
dep_ATL_r11,hasFlight,EV_5026
dep_ATL_r12,hasFlight,EV_4968
dep_ATL_r13,hasFlight,EV_5054
dep_ATL_r4,hasFlight,DL_2567
dep_ATL_r7,hasFlight,EV_5086
dep_ATL_r8,hasFlight,EV_5318
dep_ATL_r9,hasFlight,OO_4570
dep_BNA_r2,hasFlight,WN_3548
dep_BNA_r4,hasFlight,WN_1616
dep_BNA_r5,hasFlight,WN_629
dep_CLT_r1,hasFlight,EV_4750
dep_CLT_r5,hasFlight,AA_576
dep_DL_ori_r4,hasDest,ICT
dep_DL_ori_r4,hasFlight,DL_2567
dep_SAV_r1,hasFlight,EV_4615
dep_SAV_r3,hasFlight,EV_4176
dep_car_r1,hasFlight,DL_2476
dep_car_r3,hasFlight,DL_1728
dep_car_r4,hasFlight,DL_1755
dep_car_r9,hasDest,ICT
dep_car_r9,hasFlight,DL_2567
dep_ATL_r10,hasFlight,EV_4953
dep_ATL_r2,hasFlight,WN_2233
dep_ATL_r4,hasFlight,DL_1755
dep_ATL_r6,hasFlight,DL_2567
dep_ATL_r7,hasFlight,DL_2195
dep_ATL_r9,hasFlight,DL_2361
dep_BNA_r2,hasFlight,WN_2515
dep_BNA_r4,hasFlight,WN_536
dep_BNA_r5,hasFlight,WN_751
dep_DL_ori_r5,hasDest,MLB
dep_DL_ori_r5,hasFlight,DL_2195
dep_car_r2,hasFlight,DL_1755
dep_car_r3,hasFlight,DL_2476
dep_car_r6,hasDest,ICT
dep_car_r6,hasFlight,DL_2567
dep_car_r8,hasFlight,DL_2629
dep_car_r9,hasFlight,DL_2649
dep_CLT_r1,hasFlight,DL_659
dep_ATL_r8,hasFlight,FL_535
dep_ATL_r9,hasFlight,FL_152
dep_ATL_r11,hasFlight,DL_2148
dep_ATL_r7,hasFlight,EV_5132
dep_ATL_r1,hasFlight,DL_746
dep_DL_ori_r1,hasFlight,DL_746
dep_car_r1,hasFlight,DL_746
dep_car_r10,hasFlight,DL_1907
dep_car_r4,hasFlight,DL_1089
dep_CLT_r5,hasFlight,F9_1305
dep_car_r2,hasFlight,DL_996
dep_car_r7,hasFlight,DL_1959
dep_ATL_r11,hasFlight,DL_1341
dep_car_r7,hasFlight,DL_762
dep_car_r8,hasFlight,DL_2464
dep_ATL_r1,hasFlight,DL_1787
dep_ATL_r10,hasFlight,EV_5047
dep_ATL_r11,hasFlight,EV_5238
dep_ATL_r2,hasFlight,DL_1886
dep_ATL_r3,hasFlight,OO_4461
dep_ATL_r4,hasDest,ORF
dep_ATL_r4,hasFlight,DL_1468
dep_ATL_r5,hasFlight,FL_450
dep_ATL_r6,hasFlight,DL_1694
dep_ATL_r7,hasFlight,EV_5157
dep_BNA_r4,hasCarrier,OH
dep_BNA_r4,hasDest,JFK
dep_BNA_r4,hasFlight,OH_6428
dep_DL_ori_r4,hasFlight,DL_1694
dep_SAV_r4,hasFlight,EV_7006
dep_car_r2,hasFlight,DL_1613
dep_car_r2,hasOrigin,IND
dep_car_r4,hasFlight,DL_1886
dep_car_r8,hasFlight,DL_2376
dep_car_r9,hasFlight,DL_2474
dep_car_r3,hasFlight,DL_2599
dep_car_r7,hasDest,BMI
dep_ATL_r13,hasFlight,DL_1689
dep_BNA_r5,hasFlight,EV_5028
dep_car_r7,hasFlight,DL_902
dep_car_r9,hasFlight,DL_2154
dep_ATL_r12,hasFlight,DL_1642
dep_ATL_r3,hasFlight,DL_387
dep_ATL_r4,hasFlight,DL_2213
dep_ATL_r5,hasFlight,DL_2281
dep_ATL_r9,hasDest,ORF
dep_ATL_r9,hasFlight,DL_1378
dep_BNA_r1,hasFlight,WN_896
dep_BNA_r2,hasFlight,WN_3027
dep_BNA_r3,hasFlight,EV_4135
dep_BNA_r5,hasFlight,WN_3216
dep_DL_ori_r2,hasDest,TRI
dep_DL_ori_r2,hasFlight,DL_387
dep_DL_ori_r3,hasFlight,DL_2213
dep_DL_ori_r4,hasFlight,DL_2281
dep_SAV_r2,hasFlight,EV_5995
dep_SAV_r5,hasFlight,EV_4137
dep_car_r10,hasFlight,DL_1378
dep_car_r2,hasDest,TRI
dep_car_r2,hasFlight,DL_387
dep_car_r3,hasDest,MLB
dep_car_r3,hasFlight,DL_2213
dep_car_r4,hasFlight,DL_2281
dep_car_r5,hasDest,DAY
dep_car_r5,hasFlight,DL_2337
dep_car_r6,hasFlight,DL_2528
dep_car_r6,hasOrigin,CLE
dep_car_r8,hasFlight,DL_869
dep_car_r8,hasOrigin,BOI
dep_BNA_r4,hasFlight,DL_1693
dep_ATL_r1,hasFlight,DL_2020
dep_ATL_r12,hasFlight,EV_5469
dep_DL_ori_r1,hasDest,TYS
dep_DL_ori_r1,hasFlight,DL_2020
dep_car_r2,hasFlight,DL_1354
dep_car_r3,hasDest,TYS
dep_car_r3,hasFlight,DL_2020
dep_car_r6,hasFlight,DL_2824
dep_ATL_r11,hasFlight,MQ_4659
dep_ATL_r10,hasFlight,EV_5053
dep_ATL_r3,hasFlight,DL_352
dep_ATL_r9,hasFlight,EV_5346
dep_DL_ori_r3,hasFlight,DL_352
dep_car_r8,hasFlight,DL_352
dep_car_r10,hasFlight,DL_907
dep_ATL_r1,hasFlight,DL_861
dep_DL_ori_r2,hasFlight,DL_830
dep_DL_ori_r5,hasFlight,DL_1080
dep_car_r1,hasFlight,DL_861
dep_car_r10,hasFlight,DL_483
dep_car_r2,hasFlight,DL_1462
dep_car_r3,hasFlight,DL_1544
dep_car_r4,hasFlight,DL_2143
dep_car_r4,hasOrigin,CLT
dep_car_r6,hasFlight,DL_2677
dep_car_r7,hasFlight,DL_2842
dep_car_r8,hasFlight,DL_48
dep_car_r9,hasFlight,DL_464
dep_car_r2,hasFlight,DL_1143
dep_car_r5,hasFlight,DL_1948
dep_car_r6,hasFlight,DL_1995
dep_car_r7,hasFlight,DL_2035
dep_ATL_r13,hasFlight,EV_5602
dep_ATL_r1,hasFlight,WN_249
dep_ATL_r11,hasFlight,DL_1205
dep_ATL_r3,hasFlight,DL_1700
dep_ATL_r6,hasFlight,EV_5116
dep_ATL_r9,hasFlight,EV_4924
dep_BNA_r1,hasFlight,WN_1503
dep_BNA_r2,hasFlight,WN_4094
dep_BNA_r3,hasFlight,WN_1059
dep_BNA_r4,hasFlight,WN_1304
dep_BNA_r5,hasFlight,DL_1797
dep_CLT_r1,hasDest,HOU
dep_CLT_r1,hasFlight,WN_1581
dep_DL_ori_r2,hasFlight,DL_1700
dep_DL_ori_r4,hasFlight,DL_1549
dep_SAV_r1,hasFlight,EV_6174
dep_SAV_r2,hasFlight,EV_5279
dep_car_r10,hasFlight,DL_2562
dep_car_r3,hasFlight,DL_1700
dep_BNA_r1,hasFlight,WN_3038
dep_BNA_r3,hasFlight,WN_1030
dep_SAV_r1,hasFlight,XE_5909
dep_SAV_r3,hasFlight,YV_2628
dep_ATL_r13,hasFlight,FL_544
dep_BNA_r5,hasFlight,WN_294
dep_car_r2,hasFlight,DL_2363
dep_ATL_r1,hasFlight,EV_5440
dep_ATL_r11,hasFlight,EV_4951
dep_ATL_r12,hasFlight,DL_336
dep_ATL_r13,hasFlight,DL_427
dep_ATL_r2,hasFlight,FL_659
dep_ATL_r3,hasCarrier,YV
dep_ATL_r3,hasFlight,YV_7288
dep_ATL_r4,hasFlight,DL_1012
dep_ATL_r7,hasFlight,DL_1868
dep_ATL_r8,hasFlight,DL_2243
dep_CLT_r3,hasDest,DAB
dep_CLT_r3,hasFlight,YV_2675
dep_ATL_r3,hasFlight,DL_816
dep_DL_ori_r1,hasFlight,DL_816
dep_car_r2,hasDest,JAN
dep_car_r2,hasFlight,DL_816
dep_car_r5,hasFlight,DL_1421
dep_SAV_r1,hasFlight,YV_7264
dep_ATL_r4,hasDest,CHO
dep_ATL_r4,hasFlight,EV_5496
dep_car_r8,hasFlight,DL_2447
dep_ATL_r1,hasDest,LEX
dep_ATL_r1,hasFlight,DL_975
dep_ATL_r10,hasFlight,DL_1732
dep_ATL_r12,hasFlight,DL_678
dep_ATL_r13,hasFlight,DL_753
dep_BNA_r3,hasFlight,WN_525
dep_DL_ori_r1,hasDest,LEX
dep_DL_ori_r1,hasFlight,DL_975
dep_car_r5,hasFlight,DL_881
dep_car_r6,hasDest,LEX
dep_car_r6,hasFlight,DL_975
dep_car_r7,hasDest,SJC
dep_car_r7,hasFlight,DL_1157
dep_car_r9,hasFlight,DL_1216
dep_ATL_r13,hasFlight,DL_1402
dep_ATL_r2,hasFlight,DL_466
dep_ATL_r3,hasDest,MYR
dep_ATL_r3,hasFlight,DL_1173
dep_ATL_r5,hasFlight,EV_5104
dep_ATL_r7,hasFlight,FL_334
dep_ATL_r9,hasFlight,DL_313
dep_car_r6,hasFlight,DL_1325
dep_ATL_r11,hasDest,RIC
dep_ATL_r11,hasFlight,FL_233
dep_car_r2,hasFlight,DL_670
dep_car_r10,hasFlight,DL_2361
dep_car_r4,hasFlight,DL_710
dep_car_r6,hasDest,MLB
dep_car_r6,hasFlight,DL_2195
dep_ATL_r10,hasFlight,DL_2429
dep_ATL_r11,hasFlight,DL_1052
dep_ATL_r12,hasFlight,DL_1089
dep_ATL_r13,hasFlight,DL_1095
dep_ATL_r4,hasFlight,EV_5063
dep_ATL_r5,hasDest,EWN
dep_ATL_r5,hasFlight,EV_5085
dep_ATL_r6,hasFlight,EV_5168
dep_ATL_r9,hasFlight,DL_1834
dep_DL_ori_r4,hasFlight,DL_1271
dep_DL_ori_r5,hasFlight,DL_1834
dep_ATL_r10,hasFlight,DL_1597
dep_ATL_r11,hasFlight,DL_888
dep_ATL_r5,hasFlight,DL_1689
dep_ATL_r9,hasFlight,WN_1993
dep_BNA_r1,hasFlight,WN_1887
dep_BNA_r2,hasFlight,WN_1856
dep_BNA_r3,hasFlight,WN_116
dep_BNA_r4,hasFlight,OO_5186
dep_BNA_r5,hasFlight,WN_1177
dep_DL_ori_r5,hasFlight,DL_1689
