dep_ATL_r2,hasFlight,EV_5482:0.001954,0.565727,0.567681
dep_ATL_r13,hasFlight,DL_1534:0.000279,0.568937,0.569216
Flight,FL_535:0.001675,0.566285,0.567960
dep_car_r3,hasFlight,DL_2322:0.000000,0.569216,0.569216
dep_car_r1,hasFlight,DL_1982:0.000000,0.569076,0.569076
dep_car_r1,hasFlight,DL_1983:0.001256,0.567262,0.568518
dep_ATL_r9,hasFlight,EV_5139:0.000000,0.569355,0.569355
Flight,XE_5799:0.000000,0.569355,0.569355
dep_ATL_r9,hasFlight,EV_5135:0.000000,0.569355,0.569355
GeoLocation,ALB:0.068099,0.491069,0.559168
Flight,XE_3133:0.000698,0.568937,0.569634
dep_ATL_r3,hasCarrier,car:0.389339,0.066146,0.455484
dep_DL_ori_r1,hasDest,BHM:0.000837,0.568518,0.569355
dep_ATL_r5,hasDest,DSM:0.000977,0.568239,0.569216
dep_car_r1,hasFlight,DL_1987:0.001814,0.567123,0.568937
dep_ATL_r12,hasDest,ANC:0.000419,0.567960,0.568378
dep_car_r10,hasFlight,DL_1246:0.000279,0.569495,0.569774
dep_ATL_r11,hasFlight,FL_789:0.000977,0.568797,0.569774
dep_CLT_r1,hasFlight,US_1817:0.004466,0.567402,0.571867
dep_car_r10,hasFlight,DL_1287:0.000140,0.569355,0.569495
dep_car_r10,hasFlight,DL_1280:0.000419,0.569216,0.569634
dep_CLT_r1,hasFlight,YV_2612:0.000698,0.568378,0.569076
dep_DL_ori_r2,hasDest,DEN:0.010466,0.553028,0.563494
dep_car_r10,hasFlight,DL_1281:0.001675,0.567820,0.569495
dep_BNA_r3,hasFlight,WN_4796:0.000419,0.568797,0.569216
GeoLocation,S_WA:0.175133,0.348870,0.524002
Airport,DHN:0.000000,0.569216,0.569216
dep_car_r1,hasOrigin,BOS:0.001256,0.564471,0.565727
dep_car_r8,hasFlight,DL_1606:0.000419,0.569076,0.569495
City,San_Francisco:0.157829,0.369662,0.527491
dep_ATL_r9,hasFlight,OO_4579:0.000419,0.569634,0.570053
Flight,FL_501:0.001535,0.566983,0.568518
dep_ATL_r8,hasDest,MKE:0.003210,0.565169,0.568378
dep_ATL_r9,hasFlight,OO_4570:0.000279,0.569355,0.569634
dep_ATL_r2,hasFlight,EV_5496:0.003070,0.566564,0.569634
dep_ATL_r2,hasFlight,EV_5495:0.000140,0.569634,0.569774
dep_car_r9,hasFlight,DL_309:0.000279,0.569495,0.569774
dep_ATL_r12,hasCarrier,car:0.268211,0.204856,0.473067
dep_ATL_r9,hasFlight,EV_5166:0.000000,0.569355,0.569355
dep_car_r10,hasOrigin,JFK:0.011164,0.555680,0.566843
dep_ATL_r9,hasFlight,EV_5163:0.000000,0.569355,0.569355
dep_car_r10,hasFlight,DL_1278:0.002372,0.566843,0.569216
GeoLocation,S_VI:0.027491,0.546469,0.573960
WeatherDelay,dep_SAV_r1:0.008931,0.566006,0.574937
dep_ATL_r5,hasFlight,DL_2603:0.001116,0.568658,0.569774
dep_BNA_r1,hasFlight,WN_1689:0.000140,0.569495,0.569634
WeatherDelay,dep_SAV_r3:0.005861,0.567402,0.573263
WeatherDelay,dep_SAV_r2:0.004884,0.564052,0.568937
WeatherDelay,dep_SAV_r5:0.003210,0.565867,0.569076
WeatherDelay,dep_SAV_r4:0.003907,0.565448,0.569355
dep_ATL_r13,hasFlight,DL_2840:0.000558,0.568937,0.569495
GeoLocation,S_WV:0.057494,0.486743,0.544237
dep_ATL_r1,hasFlight,EV_5102:0.000279,0.569355,0.569634
dep_BNA_r4,hasDest,LAX:0.010466,0.553028,0.563494
dep_ATL_r13,hasFlight,DL_1512:0.003349,0.566006,0.569355
dep_ATL_r1,hasFlight,EV_5104:0.000279,0.569076,0.569355
dep_BNA_r1,hasDest,CHS:0.003349,0.566704,0.570053
dep_DL_ori_r2,hasDest,DFW:0.008094,0.551493,0.559587
dep_ATL_r13,hasFlight,DL_1514:0.001814,0.568518,0.570332
dep_car_r8,hasFlight,DL_1615:0.002931,0.564471,0.567402
GeoLocation,S_WY:0.001256,0.567123,0.568378
dep_car_r3,hasFlight,DL_2300:0.000279,0.569076,0.569355
dep_car_r3,hasDest,TYS:0.000140,0.569495,0.569634
dep_ATL_r13,hasFlight,DL_1516:0.000000,0.569216,0.569216
dep_ATL_r12,hasDest,ALB:0.008373,0.559168,0.567541
dep_ATL_r9,hasFlight,EV_5159:0.000000,0.569355,0.569355
dep_ATL_r9,hasFlight,EV_5157:0.000419,0.569634,0.570053
dep_SAV_r2,hasFlight,US_1170:0.002093,0.566704,0.568797
dep_car_r1,hasOrigin,BOI:0.000000,0.569355,0.569355
GeoLocation,S_WI:0.169830,0.357103,0.526933
dep_car_r10,hasFlight,DL_2599:0.004326,0.566006,0.570332
Flight,EV_4947:0.006838,0.557912,0.564750
dep_BNA_r1,hasFlight,WN_1712:0.000000,0.569495,0.569495
dep_DL_ori_r1,hasFlight,DL_2245:0.000000,0.569495,0.569495
dep_CLT_r1,hasFlight,YV_2675:0.000000,0.569216,0.569216
Flight,EV_4945:0.004745,0.565448,0.570193
dep_ATL_r13,hasFlight,DL_1580:0.004326,0.563076,0.567402
dep_car_r6,hasOrigin,MKE:0.001675,0.567123,0.568797
dep_ATL_r13,hasFlight,DL_1581:0.000140,0.569634,0.569774
Flight,EV_4949:0.009071,0.562936,0.572007
dep_ATL_r13,hasFlight,DL_1584:0.004466,0.564750,0.569216
Airport,CHO:0.054563,0.496372,0.550935
dep_ATL_r11,hasFlight,MQ_3670:0.000000,0.569355,0.569355
Flight,EV_4940:0.003489,0.565448,0.568937
dep_car_r8,hasFlight,DL_1509:0.000140,0.569634,0.569774
dep_ATL_r13,hasFlight,DL_1588:0.000000,0.569495,0.569495
Airport,CHS:0.430366,0.000000,0.430366
dep_car_r8,hasFlight,DL_2834:0.000140,0.569355,0.569495
GeoLocation,S_TX:0.430366,0.000000,0.430366
Flight,EV_4944:0.000279,0.569495,0.569774
dep_ATL_r5,hasFlight,DL_1366:0.000419,0.569634,0.570053
dep_CLT_r1,hasFlight,YV_2672:0.000279,0.568797,0.569076
Flight,EV_4942:0.000140,0.569355,0.569495
dep_CLT_r5,hasDest,PHX:0.002093,0.568099,0.570193
dep_CLT_r1,hasFlight,YV_2673:0.000279,0.568239,0.568518
Johnson_City,locatedIn,S_TN:0.026793,0.540469,0.567262
dep_ATL_r6,hasFlight,EV_5527:0.006140,0.563215,0.569355
dep_ATL_r11,hasDest,PHL:0.003070,0.565867,0.568937
Flight,XE_5744:0.004466,0.562797,0.567262
dep_ATL_r12,hasDest,BMI:0.000698,0.568797,0.569495
GeoLocation,S_TN:0.430366,0.000000,0.430366
dep_ATL_r5,hasFlight,DL_1370:0.001256,0.567681,0.568937
Flight,XE_4411:0.001256,0.567541,0.568797
Airport,CID:0.010327,0.549819,0.560145
dep_ATL_r4,hasFlight,DL_2210:0.003628,0.563913,0.567541
dep_DL_ori_r1,hasFlight,DL_2256:0.001535,0.566843,0.568378
Flight,EV_4937:0.002512,0.567960,0.570472
dep_CLT_r1,hasFlight,YV_2664:0.000698,0.567681,0.568378
dep_DL_ori_r1,hasFlight,DL_2255:0.000140,0.569355,0.569495
dep_car_r9,hasFlight,DL_392:0.001395,0.567262,0.568658
dep_CLT_r5,hasDest,PIT:0.025537,0.539213,0.564750
dep_car_r5,hasOrigin,ori:0.141222,0.385989,0.527212
dep_ATL_r4,hasFlight,DL_2213:0.000000,0.569355,0.569355
dep_BNA_r1,hasFlight,WN_1705:0.000837,0.568797,0.569634
GeoLocation,S_VA:0.150433,0.371476,0.521909
dep_CLT_r1,hasFlight,YV_2669:0.000419,0.568518,0.568937
dep_BNA_r1,hasFlight,WN_1703:0.000000,0.569355,0.569355
dep_BNA_r3,hasFlight,WN_852:0.000000,0.569355,0.569355
dep_car_r3,hasFlight,DL_2407:0.000000,0.569495,0.569495
dep_car_r8,hasFlight,DL_1518:0.000837,0.568797,0.569634
dep_ATL_r13,hasFlight,DL_1574:0.000000,0.569355,0.569355
dep_ATL_r5,hasFlight,DL_1376:0.000140,0.569634,0.569774
GeoLocation,S_UT:0.207926,0.281189,0.489115
dep_ATL_r6,hasDest,XNA:0.002931,0.565029,0.567960
dep_car_r7,hasOrigin,LGA:0.022746,0.542423,0.565169
dep_car_r8,hasFlight,DL_1514:0.000977,0.566843,0.567820
dep_car_r1,hasOrigin,BDL:0.000279,0.569216,0.569495
Flight,EV_4933:0.000140,0.567960,0.568099
dep_car_r8,hasFlight,DL_1513:0.000977,0.568937,0.569914
dep_car_r3,hasDest,SYR:0.000140,0.568797,0.568937
dep_ATL_r5,hasFlight,DL_1378:0.000000,0.569355,0.569355
dep_ATL_r5,hasDest,DFW:0.012141,0.554703,0.566843
dep_car_r8,hasFlight,DL_1512:0.002233,0.564332,0.566564
Flight,XE_5758:0.000000,0.569355,0.569355
dep_ATL_r12,hasFlight,OO_5566:0.001116,0.569216,0.570332
dep_ATL_r5,hasFlight,DL_1383:0.000279,0.569076,0.569355
dep_ATL_r5,hasFlight,DL_1380:0.000419,0.568378,0.568797
dep_ATL_r5,hasFlight,FL_289:0.000000,0.569495,0.569495
dep_car_r4,hasFlight,DL_483:0.000977,0.566146,0.567123
dep_CLT_r1,hasFlight,YV_2652:0.001675,0.568378,0.570053
dep_DL_ori_r2,hasDest,ECP:0.000000,0.569076,0.569076
Flight,EV_4924:0.003349,0.565029,0.568378
Flight,EV_4929:0.000977,0.568239,0.569216
Flight,EV_4927:0.001675,0.567960,0.569634
dep_car_r4,hasFlight,DL_489:0.000279,0.569495,0.569774
City,Albuquerque:0.023863,0.531119,0.554982
Flight,EV_4928:0.000000,0.569355,0.569355
dep_DL_ori_r5,hasDest,MSY:0.013397,0.553865,0.567262
dep_BNA_r4,hasDest,LGA:0.027910,0.542143,0.570053
dep_ATL_r4,hasFlight,DL_2208:0.004186,0.565448,0.569634
dep_ATL_r5,hasDest,DEN:0.018002,0.550377,0.568378
dep_DL_ori_r1,hasFlight,DL_2260:0.000279,0.568658,0.568937
dep_DL_ori_r5,hasDest,MSP:0.008094,0.558052,0.566146
Flight,EV_4922:0.000000,0.569355,0.569355
Flight,UA_204:0.000000,0.569355,0.569355
dep_SAV_r3,hasFlight,DL_321:0.000279,0.569355,0.569634
dep_CLT_r1,hasFlight,YV_2650:0.005024,0.563773,0.568797
dep_ATL_r13,hasFlight,DL_1569:0.000558,0.567402,0.567960
GeoLocation,Long_Beach:0.000558,0.569076,0.569634
dep_ATL_r5,hasFlight,DL_1389:0.000837,0.568239,0.569076
dep_car_r7,hasFlight,DL_789:0.000558,0.567262,0.567820
dep_car_r7,hasFlight,DL_788:0.000140,0.569355,0.569495
GeoLocation,S_RI:0.045772,0.520932,0.566704
dep_DL_ori_r5,hasDest,MSN:0.001535,0.568239,0.569774
dep_ATL_r6,hasFlight,EV_5548:0.000419,0.569495,0.569914
dep_ATL_r5,hasFlight,DL_1394:0.000140,0.568937,0.569076
dep_ATL_r6,hasFlight,EV_5540:0.000977,0.568099,0.569076
dep_SAV_r3,hasFlight,EV_7349:0.000000,0.569495,0.569495
Flight,EV_4914:0.000140,0.569355,0.569495
Flight,EV_4912:0.001954,0.566704,0.568658
Flight,EV_4918:0.006140,0.561541,0.567681
dep_car_r7,hasDest,ori:0.076333,0.450740,0.527072
Flight,EV_4919:0.000000,0.568797,0.568797
dep_BNA_r3,hasFlight,WN_875:0.002093,0.567820,0.569913
Oklahoma_City,locatedIn,S_OK:0.001116,0.567541,0.568658
dep_DL_ori_r1,hasFlight,DL_2272:0.000140,0.568937,0.569076
dep_ATL_r5,hasFlight,DL_1395:0.000000,0.569076,0.569076
Flight,EV_4910:0.006140,0.562517,0.568658
dep_CLT_r1,hasFlight,YV_2640:0.000000,0.568797,0.568797
dep_car_r8,hasFlight,DL_1537:0.000419,0.569216,0.569634
dep_car_r8,hasFlight,DL_1532:0.000977,0.568937,0.569914
dep_ATL_r9,hasFlight,DL_1461:0.001116,0.569495,0.570611
dep_car_r1,hasFlight,DL_1883:0.000279,0.569495,0.569774
dep_car_r8,hasFlight,DL_1534:0.015629,0.558889,0.574519
dep_SAV_r3,hasFlight,EV_6020:0.000419,0.569076,0.569495
dep_car_r7,hasFlight,DL_773:0.000558,0.569355,0.569914
GeoLocation,S_SD:0.002093,0.566704,0.568797
GeoLocation,S_SC:0.165085,0.336310,0.501395
dep_CLT_r1,hasFlight,YV_2639:0.000698,0.569076,0.569774
Airport,CLE:0.104661,0.443902,0.548563
Flight,EV_4909:0.000558,0.569355,0.569914
dep_car_r7,hasOrigin,LIT:0.000558,0.569355,0.569914
dep_CLT_r5,hasDest,PHL:0.017025,0.544516,0.561541
dep_car_r4,hasOrigin,ORF:0.000279,0.569076,0.569355
dep_ATL_r9,hasFlight,DL_1466:0.005721,0.563634,0.569355
dep_ATL_r9,hasFlight,DL_1467:0.000558,0.568797,0.569355
dep_CLT_r3,hasFlight,US_629:0.002233,0.567820,0.570053
Flight,EV_4989:0.003489,0.565448,0.568937
dep_ATL_r10,hasFlight,EV_4477:0.000000,0.569355,0.569355
dep_car_r7,hasOrigin,LAS:0.002512,0.565727,0.568239
dep_car_r4,hasFlight,DL_462:0.000279,0.569495,0.569774
Flight,UA_262:0.000000,0.569216,0.569216
dep_ATL_r13,hasDest,DTW:0.007396,0.558750,0.566146
dep_car_r4,hasFlight,DL_466:0.000698,0.567541,0.568239
dep_DL_ori_r1,hasFlight,DL_2280:0.000558,0.569355,0.569914
Flight,EV_4981:0.000419,0.569355,0.569774
Airport,CLT:0.430366,0.000000,0.430366
Flight,EV_4982:0.003070,0.563076,0.566146
Flight,EV_4987:0.000279,0.568378,0.568658
Flight,EV_4988:0.012559,0.557494,0.570053
dep_car_r7,hasOrigin,LAX:0.013117,0.553168,0.566285
GeoLocation,S_PR:0.029166,0.519816,0.548981
dep_car_r8,hasFlight,DL_1542:0.000140,0.569495,0.569634
dep_car_r8,hasFlight,DL_1544:0.001116,0.566425,0.567541
Flight,XE_5703:0.000977,0.566564,0.567541
Flight,EV_4980:0.000000,0.569495,0.569495
dep_CLT_r2,hasFlight,MQ_4192:0.000000,0.569495,0.569495
GeoLocation,S_PA:0.236673,0.247977,0.484650
dep_car_r10,hasFlight,DL_2624:0.000419,0.569216,0.569634
dep_car_r4,hasFlight,DL_469:0.000140,0.569076,0.569216
dep_SAV_r4,hasFlight,YV_2897:0.000419,0.568937,0.569355
Airport,CMH:0.090706,0.452833,0.543539
dep_car_r10,hasFlight,DL_2620:0.000000,0.569216,0.569216
dep_CLT_r3,hasFlight,US_639:0.000000,0.569495,0.569495
dep_car_r4,hasDest,EYW:0.000140,0.569216,0.569355
dep_CLT_r2,hasFlight,DL_936:0.000000,0.569495,0.569495
Flight,EV_4978:0.004605,0.562936,0.567541
Flight,EV_4979:0.005303,0.561122,0.566425
dep_ATL_r5,hasFlight,FL_249:0.000140,0.568518,0.568658
dep_car_r4,hasFlight,DL_476:0.000000,0.569495,0.569495
dep_car_r4,hasFlight,DL_475:0.000419,0.569634,0.570053
dep_BNA_r3,hasFlight,WN_896:0.010047,0.556936,0.566983
dep_ATL_r12,hasFlight,OO_5527:0.000279,0.569495,0.569774
Flight,EV_4973:0.000558,0.568378,0.568937
dep_car_r1,hasOrigin,BHM:0.007117,0.562657,0.569774
dep_ATL_r3,hasDest,OAJ:0.000558,0.566843,0.567402
Flight,EV_4970:0.000140,0.569634,0.569774
Flight,EV_4976:0.000140,0.569355,0.569495
dep_ATL_r13,hasDest,DSM:0.004466,0.565867,0.570332
Flight,EV_4977:0.002372,0.566564,0.568937
Flight,EV_4975:0.000140,0.569495,0.569634
dep_car_r2,hasOrigin,ABQ:0.001395,0.566564,0.567960
dep_car_r8,hasFlight,DL_1559:0.000000,0.569216,0.569216
dep_car_r8,hasFlight,DL_1554:0.006001,0.560843,0.566843
dep_ATL_r6,hasFlight,EV_5559:0.000140,0.569355,0.569495
dep_ATL_r9,hasDest,PBI:0.000698,0.568099,0.568797
dep_ATL_r6,hasFlight,EV_5553:0.000698,0.569216,0.569913
dep_car_r8,hasFlight,DL_1552:0.001256,0.569216,0.570472
dep_ATL_r2,hasFlight,EV_5527:0.000000,0.569495,0.569495
dep_SAV_r4,hasFlight,YV_2885:0.000558,0.569355,0.569914
FAR,serveCity,Fargo:0.000558,0.568937,0.569495
Flight,EV_4969:0.004326,0.565588,0.569914
GeoLocation,S_NV:0.126291,0.376221,0.502512
dep_ATL_r5,hasFlight,DL_1348:0.000000,0.569355,0.569355
Flight,EV_4968:0.010745,0.555400,0.566146
dep_car_r4,hasFlight,DL_440:0.000140,0.569495,0.569634
dep_BNA_r1,hasFlight,WN_1739:0.008373,0.558052,0.566425
GeoLocation,S_NY:0.430366,0.000000,0.430366
dep_car_r6,hasOrigin,MIA:0.003768,0.563215,0.566983
dep_CLT_r5,hasDest,PBI:0.000279,0.569216,0.569495
Flight,EV_4961:0.003628,0.564750,0.568378
GeoLocation,S_NM:0.023863,0.531119,0.554982
Flight,EV_4960:0.000837,0.568797,0.569634
dep_CLT_r1,hasFlight,YV_2692:0.000000,0.569495,0.569495
GeoLocation,BDL:0.060564,0.497070,0.557633
Flight,EV_4966:0.000977,0.568518,0.569495
dep_CLT_r1,hasFlight,YV_2693:0.001395,0.566006,0.567402
dep_car_r8,hasFlight,DL_1568:0.000279,0.568797,0.569076
Flight,EV_4964:0.002791,0.566983,0.569774
Flight,XE_5729:0.000558,0.568937,0.569495
dep_car_r8,hasFlight,DL_1564:0.000000,0.568937,0.568937
dep_ATL_r9,hasFlight,EV_5203:0.000140,0.569355,0.569495
GeoLocation,S_NE:0.013815,0.547446,0.561261
dep_SAV_r3,hasCarrier,B6:0.029166,0.534189,0.563355
dep_ATL_r9,hasFlight,EV_5204:0.005582,0.564611,0.570193
GeoLocation,S_ND:0.000698,0.568797,0.569495
dep_ATL_r9,hasFlight,EV_5205:0.000000,0.569495,0.569495
dep_car_r8,hasFlight,DL_1566:0.000279,0.569495,0.569774
GeoLocation,S_NJ:0.430366,0.000000,0.430366
Flight,XE_5722:0.000419,0.568658,0.569076
GeoLocation,S_NH:0.003628,0.564750,0.568378
dep_car_r10,hasFlight,DL_1315:0.000000,0.569495,0.569495
dep_car_r4,hasFlight,DL_449:0.000000,0.569355,0.569355
dep_ATL_r3,hasFlight,FL_569:0.000000,0.569355,0.569355
dep_ATL_r6,hasFlight,EV_5584:0.001675,0.566285,0.567960
dep_car_r10,hasFlight,DL_1317:0.000977,0.567541,0.568518
dep_car_r10,hasFlight,DL_2647:0.000140,0.569355,0.569495
GeoLocation,S_NC:0.430366,0.000000,0.430366
dep_car_r10,hasFlight,DL_2642:0.001535,0.568239,0.569774
dep_SAV_r1,hasFlight,UA_805:0.000279,0.569634,0.569913
dep_car_r10,hasFlight,DL_2644:0.000419,0.568378,0.568797
dep_car_r10,hasFlight,DL_1312:0.000000,0.569216,0.569216
dep_car_r9,hasFlight,DL_370:0.001256,0.566704,0.567960
Flight,EV_4957:0.002372,0.562378,0.564750
BMI,serveCity,Normal:0.017304,0.541585,0.558889
dep_ATL_r13,hasFlight,DL_1594:0.001395,0.569495,0.570890
dep_car_r9,hasDest,DAL:0.000000,0.568797,0.568797
Flight,EV_4950:0.000698,0.567541,0.568239
Flight,EV_4951:0.006698,0.559447,0.566146
dep_ATL_r13,hasFlight,DL_1597:0.000140,0.568658,0.568797
Flight,EV_4954:0.003349,0.563215,0.566564
Flight,EV_4955:0.005163,0.565867,0.571030
dep_SAV_r5,hasFlight,DL_1824:0.004466,0.566983,0.571449
dep_ATL_r5,hasFlight,DL_1358:0.000279,0.569495,0.569774
GeoLocation,S_OR:0.100474,0.430366,0.530840
Flight,EV_4952:0.000140,0.569355,0.569495
Flight,EV_4953:0.003210,0.566285,0.569495
dep_ATL_r11,hasDest,PIA:0.000977,0.568797,0.569774
GeoLocation,S_OH:0.219648,0.280212,0.499860
dep_car_r8,hasFlight,DL_1576:0.000000,0.569495,0.569495
dep_ATL_r2,hasFlight,EV_5540:0.000279,0.568797,0.569076
Flight,XE_5737:0.001395,0.566843,0.568239
dep_car_r8,hasFlight,DL_1578:0.002512,0.567681,0.570193
dep_car_r10,hasFlight,DL_1307:0.000558,0.569216,0.569774
dep_ATL_r6,hasFlight,EV_5576:0.001395,0.566843,0.568239
GeoLocation,S_OK:0.001116,0.567123,0.568239
Flight,XE_5733:0.004884,0.561959,0.566843
dep_car_r10,hasFlight,DL_1309:0.000140,0.569355,0.569495
dep_car_r9,hasDest,DAB:0.000419,0.569634,0.570053
dep_car_r10,hasFlight,DL_1303:0.000140,0.569634,0.569774
Flight,XE_4401:0.005721,0.562378,0.568099
dep_ATL_r6,hasFlight,EV_5573:0.001535,0.569495,0.571030
dep_ATL_r11,hasDest,PIT:0.001256,0.566285,0.567541
GeoLocation,Camp_Lejeune:0.030003,0.530840,0.560843
dep_ATL_r12,hasDest,BDL:0.001256,0.568378,0.569634
dep_SAV_r3,hasFlight,XE_5974:0.000140,0.569495,0.569634
dep_BNA_r4,hasFlight,AA_1191:0.000698,0.568518,0.569216
dep_car_r6,hasOrigin,MSN:0.001395,0.568378,0.569774
Flight,WN_929:0.000140,0.569495,0.569634
dep_ATL_r13,hasFlight,US_754:0.002791,0.566285,0.569076
dep_car_r5,hasFlight,DL_1925:0.000000,0.569355,0.569355
dep_ATL_r1,hasFlight,DL_692:0.000279,0.568937,0.569216
dep_car_r7,hasFlight,DL_725:0.000698,0.569495,0.570193
dep_ATL_r2,hasFlight,DL_1787:0.000698,0.567820,0.568518
dep_car_r6,hasOrigin,MSY:0.011024,0.548563,0.559587
dep_DL_ori_r5,hasDest,MIA:0.017304,0.543399,0.560703
dep_car_r8,hasFlight,DL_1586:0.000140,0.569355,0.569495
dep_car_r8,hasFlight,DL_1585:0.000419,0.568797,0.569216
dep_ATL_r2,hasFlight,DL_1791:0.000558,0.569076,0.569634
dep_car_r8,hasFlight,DL_1584:0.000977,0.567820,0.568797
Flight,WN_920:0.000000,0.569355,0.569355
dep_car_r4,hasFlight,DL_425:0.000000,0.569216,0.569216
dep_car_r7,hasFlight,DL_1112:0.000837,0.568239,0.569076
GeoLocation,S_KY:0.103126,0.437483,0.540608
dep_car_r6,hasOrigin,MSP:0.070611,0.486743,0.557354
dep_car_r7,hasFlight,DL_1111:0.000837,0.569216,0.570053
GeoLocation,S_LA:0.234440,0.256489,0.490929
dep_car_r7,hasFlight,DL_1116:0.002233,0.567402,0.569634
dep_car_r7,hasFlight,DL_2448:0.000140,0.567820,0.567960
LAX,hasNeiAirport3,SAN:0.430366,0.000000,0.430366
dep_car_r7,hasFlight,DL_2447:0.000140,0.568937,0.569076
Flight,WN_922:0.000558,0.568239,0.568797
Flight,WN_917:0.008931,0.562936,0.571867
dep_ATL_r10,hasDest,MIA:0.011862,0.553726,0.565587
dep_car_r7,hasFlight,DL_1109:0.000279,0.569216,0.569495
GeoLocation,S_MT:0.007256,0.560843,0.568099
dep_car_r7,hasFlight,DL_2439:0.000837,0.568797,0.569634
GeoLocation,S_MS:0.096846,0.458694,0.555540
dep_car_r7,hasFlight,DL_1108:0.001814,0.566564,0.568378
Flight,MQ_3669:0.002233,0.562517,0.564750
GeoLocation,S_MN:0.405247,0.028468,0.433715
dep_CLT_r4,hasFlight,YV_7131:0.000000,0.569355,0.569355
GeoLocation,S_MO:0.249232,0.246721,0.495953
dep_car_r5,hasFlight,DL_1935:0.000419,0.569216,0.569634
dep_car_r8,hasFlight,DL_1598:0.000000,0.569216,0.569216
dep_car_r7,hasFlight,DL_712:0.000140,0.568937,0.569076
GeoLocation,S_ME:0.017025,0.558052,0.575077
dep_car_r5,hasFlight,DL_1933:0.000419,0.569634,0.570053
GeoLocation,S_MD:0.334357,0.117499,0.451856
dep_car_r5,hasFlight,DL_1930:0.000140,0.569355,0.569495
GeoLocation,S_MI:0.265141,0.216020,0.481161
dep_car_r8,hasFlight,DL_1593:0.000279,0.569634,0.569913
Flight,MQ_3670:0.006419,0.564052,0.570472
dep_ATL_r6,hasFlight,EV_5593:0.000279,0.569216,0.569495
dep_car_r4,hasFlight,DL_438:0.000000,0.569076,0.569076
dep_car_r7,hasFlight,DL_2430:0.000419,0.567960,0.568378
GeoLocation,S_MA:0.430366,0.000000,0.430366
Flight,WN_912:0.000140,0.569634,0.569774
dep_ATL_r9,hasFlight,XE_2432:0.004605,0.566704,0.571309
dep_car_r4,hasFlight,DL_439:0.000000,0.569355,0.569355
dep_ATL_r9,hasCarrier,YV:0.000698,0.568239,0.568937
dep_car_r7,hasFlight,DL_2435:0.000279,0.569495,0.569774
dep_SAV_r1,hasFlight,EV_4251:0.000837,0.567820,0.568658
dep_BNA_r4,hasFlight,WN_2601:0.000419,0.568797,0.569216
dep_ATL_r4,hasFlight,DL_2289:0.000000,0.569495,0.569495
dep_car_r7,hasFlight,DL_2427:0.000279,0.569216,0.569495
Minneapolis,locatedIn,S_MN:0.405247,0.028607,0.433854
Airport,CRW:0.057494,0.486743,0.544237
dep_CLT_r3,hasDest,JFK:0.003210,0.564750,0.567960
dep_car_r4,hasFlight,DL_400:0.000698,0.568658,0.569355
dep_ATL_r8,hasFlight,FL_501:0.000140,0.569355,0.569495
dep_car_r5,hasFlight,DL_1948:0.000140,0.569355,0.569495
dep_car_r5,hasFlight,DL_1945:0.003349,0.564471,0.567820
dep_ATL_r9,hasCarrier,XE:0.004605,0.566425,0.571030
dep_DL_ori_r5,hasDest,MKE:0.012141,0.554284,0.566425
Airport,CSG:0.003349,0.561820,0.565169
dep_SAV_r3,hasCarrier,EV:0.149735,0.351102,0.500837
dep_car_r4,hasFlight,DL_402:0.000279,0.569076,0.569355
Flight,WN_902:0.004745,0.565588,0.570332
dep_ATL_r10,hasDest,MHT:0.002651,0.566704,0.569355
dep_car_r4,hasFlight,DL_407:0.000977,0.569355,0.570332
dep_car_r7,hasFlight,DL_2425:0.000140,0.569355,0.569495
dep_car_r7,hasFlight,DL_2424:0.000140,0.569634,0.569774
GeoLocation,S_KS:0.035445,0.526654,0.562099
dep_ATL_r4,hasFlight,DL_2278:0.000279,0.569634,0.569913
dep_car_r7,hasFlight,DL_2417:0.000419,0.568797,0.569216
Flight,MQ_3686:0.005861,0.555540,0.561401
dep_BNA_r4,hasFlight,WN_3924:0.005582,0.563494,0.569076
dep_car_r4,hasFlight,DL_412:0.000419,0.569216,0.569634
dep_car_r4,hasFlight,DL_411:0.000000,0.569495,0.569495
dep_ATL_r9,hasDest,ORF:0.000000,0.569216,0.569216
dep_car_r5,hasFlight,DL_1958:0.000837,0.568797,0.569634
dep_car_r5,hasFlight,DL_1959:0.000140,0.568518,0.568658
dep_ATL_r9,hasDest,ORD:0.007675,0.556936,0.564611
dep_ATL_r9,hasCarrier,WN:0.015629,0.544097,0.559726
dep_ATL_r4,hasDest,RIC:0.001395,0.567820,0.569216
dep_car_r5,hasFlight,DL_1951:0.000279,0.569495,0.569774
dep_ATL_r10,hasDest,MGM:0.005303,0.561680,0.566983
dep_DL_ori_r5,hasDest,MLB:0.000140,0.569355,0.569495
GeoLocation,AVL:0.034329,0.520514,0.554842
dep_car_r4,hasFlight,DL_413:0.009350,0.561680,0.571030
dep_ATL_r4,hasFlight,DL_2280:0.000837,0.568658,0.569495
dep_SAV_r3,hasFlight,XE_4614:0.000279,0.569495,0.569774
dep_SAV_r4,hasFlight,DL_1419:0.013676,0.550377,0.564052
dep_ATL_r2,hasFlight,EV_5502:0.003210,0.568239,0.571449
dep_SAV_r1,hasFlight,EV_4233:0.000837,0.568658,0.569495
dep_ATL_r5,hasFlight,FL_221:0.000279,0.569495,0.569774
dep_SAV_r3,hasCarrier,DL:0.132850,0.397153,0.530003
dep_car_r7,hasFlight,DL_2413:0.000419,0.569634,0.570053
