2015-05-15_DL_1553,967
2015-08-13_DL_1553,936
2011-02-23_DL_1911,948
2012-09-05_DL_910,1026
2013-06-12_DL_2210,1008
2011-03-03_DL_1911,945
2010-09-30_DL_1911,1029
2015-12-11_DL_2361,938
2012-03-28_DL_177,997
2014-01-16_DL_1810,1021
2012-08-22_DL_75,1012
2015-10-05_DL_1553,945
2017-03-21_DL_1445,947
2010-01-17_DL_1923,1011
2010-08-17_DL_2011,992
2012-07-06_DL_75,987
2013-05-15_DL_2403,968
2013-06-13_DL_1810,997
2012-05-01_DL_2210,1014
2014-02-12_DL_1390,982
2017-06-20_DL_1810,992
2015-09-07_DL_1810,945
2015-07-22_DL_177,954
2014-01-27_DL_1810,1014
2010-12-05_DL_2011,964
2011-06-20_DL_2210,1023
2016-02-19_DL_1810,1013
2010-03-26_DL_67,991
2014-02-06_DL_2210,1007
2014-05-23_DL_1390,986
2017-03-24_DL_1810,962
2015-06-18_DL_1810,1026
2010-05-29_DL_2111,992
2016-06-21_DL_1322,995
2013-12-22_DL_1810,1039
2012-04-06_DL_910,995
2014-11-02_DL_1445,965
2015-12-08_DL_1810,952
2017-05-02_DL_892,994
2014-08-26_DL_2210,969
2016-09-09_DL_1810,970
2016-11-23_DL_1445,953
2013-05-01_DL_1810,978
2015-07-31_DL_177,952
2016-08-08_DL_1553,982
2013-09-20_DL_1810,993
2015-04-28_DL_1810,959
2012-03-21_DL_910,976
2016-12-28_DL_177,976
2012-01-30_DL_1810,1019
2015-04-09_DL_177,973
2016-08-11_DL_1445,990
2015-05-11_DL_177,993
2010-01-06_DL_1923,1006
2017-05-12_DL_892,1007
2010-04-06_DL_1265,981
2015-11-02_DL_1445,982
2015-03-30_DL_870,975
2015-10-05_DL_1810,945
2016-01-08_DL_2361,965
2017-04-06_DL_2501,1018
2011-03-28_DL_2011,1013
2014-07-06_DL_2210,966
2011-02-07_DL_1911,993
2016-09-11_DL_1810,985
2010-07-11_DL_2111,964
2016-11-06_DL_177,979
2011-05-10_DL_2011,1000
2012-06-29_DL_2210,1017
2013-10-15_DL_1810,997
2011-02-13_DL_1911,977
2011-01-28_DL_2011,953
2015-02-19_DL_1445,990
2012-11-11_DL_910,995
2011-06-14_DL_2210,962
2012-06-24_DL_910,1000
2014-04-20_DL_177,998
2017-04-14_DL_2501,984
2010-03-14_DL_1923,965
2011-10-06_DL_910,943
2017-03-28_DL_2501,975
2015-08-26_DL_1810,961
2010-01-02_DL_67,1021
2012-05-19_DL_2210,1000
2011-06-21_DL_1810,996
2011-09-26_DL_1810,979
2015-03-19_DL_875,986
2010-08-23_DL_2011,1000
2016-06-16_DL_1810,973
2015-12-03_DL_1810,949
2017-06-22_DL_1386,999
2012-08-15_DL_2210,1016
2011-04-17_DL_1911,1003
2016-08-13_DL_1553,954
2013-05-29_DL_2210,980
2014-03-05_DL_1810,1029
2015-07-23_DL_177,988
2013-11-17_DL_694,960
2014-01-09_DL_2210,1009
2014-09-28_DL_2210,1024
2014-02-26_DL_1390,999
2014-04-24_DL_177,1006
2012-05-17_DL_75,989
2016-01-14_DL_2361,961
2011-10-12_DL_910,942
2012-06-01_DL_910,1016
2014-08-18_DL_2210,996
2014-06-29_DL_2210,955
2011-07-13_DL_1810,1013
2014-04-25_DL_871,1030
2011-10-05_DL_910,947
2012-07-09_DL_2210,1028
2017-03-08_DL_2501,963
2010-03-16_DL_1923,972
2014-01-18_DL_1390,986
2012-11-25_DL_910,987
2017-01-31_DL_861,948
2016-05-26_DL_1445,951
2015-05-22_DL_1810,980
2016-03-07_DL_177,953
2016-09-19_DL_1103,1004
2014-09-12_DL_1445,1023
2017-03-20_DL_1810,958
2016-01-31_DL_2361,961
2012-09-19_DL_75,1001
2011-07-09_DL_910,1015
2015-02-09_DL_1810,989
2017-01-23_DL_861,951
2015-09-20_DL_177,954
2012-10-13_DL_75,993
2014-05-05_DL_2210,974
2012-11-04_DL_2210,1007
2016-07-07_DL_1553,964
2010-08-04_DL_2111,993
2014-05-08_DL_2210,993
2012-05-22_DL_2210,1003
2016-08-02_DL_1445,1028
2011-05-20_DL_1911,1019
2015-03-11_DL_875,1001
2013-05-21_DL_1810,994
2014-02-22_DL_1390,992
2013-07-02_DL_2210,1003
2013-01-18_DL_910,1018
2015-01-18_DL_1810,965
2016-05-05_DL_1810,939
2013-11-09_DL_2210,945
2017-06-08_DL_1810,950
2014-09-30_DL_177,1011
2010-07-21_DL_2011,995
2014-01-12_DL_2210,974
2017-01-22_DL_861,1013
2013-03-19_DL_2210,961
2012-04-17_DL_75,977
2012-01-03_DL_910,986
2012-04-13_DL_75,961
2012-07-04_DL_910,962
2013-07-18_DL_1810,1001
2016-09-21_DL_1103,998
2017-07-08_DL_1445,983
2010-02-11_DL_67,1008
2011-08-19_DL_1810,1000
2010-05-20_DL_1911,964
2015-01-06_DL_1810,1030
2013-04-10_DL_1810,960
2014-02-08_DL_2210,990
2016-12-09_DL_1445,986
2010-06-28_DL_2111,987
2012-06-11_DL_2210,1038
2017-07-27_DL_1445,970
2015-11-30_DL_2361,981
2015-05-25_DL_1553,970
2010-06-20_DL_1911,987
2014-06-07_DL_2210,971
2011-09-30_DL_910,960
2014-06-14_DL_177,943
2014-11-25_DL_1810,977
2013-01-27_DL_910,991
2015-09-11_DL_177,989
2010-05-14_DL_2011,1002
2017-03-17_DL_2501,955
2012-12-09_DL_910,978
2017-01-05_DL_1445,991
2013-12-15_DL_2210,973
2010-03-09_DL_67,975
2014-04-09_DL_177,981
2012-04-26_DL_2341,996
2015-11-28_DL_1810,990
2015-08-14_DL_1553,937
2013-10-11_DL_1769,994
2017-01-29_DL_861,983
2016-09-07_DL_1810,992
2013-02-02_DL_1810,1008
2015-05-20_DL_177,974
2013-01-21_DL_2210,1006
2015-06-28_DL_1810,1013
2017-01-17_DL_177,946
2013-03-17_DL_910,956
2015-12-12_DL_1445,944
2013-11-13_DL_2210,944
2015-08-30_DL_177,919
2013-02-01_DL_1810,1005
2015-02-27_DL_1810,973
2013-08-06_DL_707,973
2014-02-03_DL_2210,1031
2013-05-09_DL_2210,1007
2015-03-29_DL_1445,994
2013-03-30_DL_1810,985
2016-05-17_DL_1445,964
2014-01-03_DL_2210,999
2015-09-09_DL_1553,1004
2015-04-15_DL_1553,960
2015-04-07_DL_1553,968
2010-07-01_DL_2111,965
2017-01-15_DL_2347,976
2016-10-05_DL_1810,1000
2013-09-05_DL_1810,974
2012-02-03_DL_1810,998
2015-06-01_DL_1810,1007
2011-01-04_DL_2011,966
2015-12-07_DL_1810,937
2011-04-03_DL_2111,969
2010-06-08_DL_2011,973
2014-01-11_DL_1810,1034
2017-03-14_DL_1445,942
2012-04-19_DL_2341,949
2015-04-24_DL_1553,989
2013-04-01_DL_1810,949
2013-07-04_DL_2210,990
2010-11-30_DL_1911,1031
2017-02-20_DL_2501,937
2013-06-04_DL_1810,960
2015-10-08_DL_1553,949
2016-08-18_DL_1810,1006
2016-10-26_DL_1553,983
2014-02-08_DL_1390,990
2013-02-21_DL_1810,970
2012-12-21_DL_2210,1011
2014-05-31_DL_177,980
2013-03-26_DL_2210,952
2012-12-19_DL_910,992
2016-07-02_DL_1810,1011
