DepDelayed,dep_BNA_r1:0.559866
dep_car_r3,hasFlight,DL_925:0.000419
dep_ATL_r5,hasFlight,DL_2361:0.003489
dep_ATL_r11,hasFlight,EV_5423:0.000279
dep_CLT_r1,hasDest,PIT:0.006698
dep_car_r1,hasFlight,DL_2624:0.000419
dep_CLT_r3,hasDest,BNA:0.000558
dep_ATL_r4,hasFlight,DL_1462:0.000558
dep_car_r3,hasFlight,DL_917:0.018281
Indianapolis,locatedIn,S_IN:0.269467
dep_ATL_r4,hasFlight,DL_1466:0.002931
dep_ATL_r13,hasFlight,FL_86:0.000279
dep_BNA_r3,hasDest,STL:0.006838
dep_car_r7,hasFlight,DL_1606:0.000837
dep_ATL_r4,hasFlight,DL_1468:0.000837
dep_ATL_r5,hasFlight,DL_1034:0.003768
dep_SAV_r2,hasFlight,EV_5089:0.001675
dep_ATL_r5,hasFlight,DL_2363:0.002931
dep_ATL_r5,hasFlight,DL_2369:0.000419
dep_car_r3,hasFlight,DL_914:0.000837
dep_ATL_r10,hasDest,RIC:0.000977
dep_car_r8,hasDest,ori:0.180854
dep_car_r6,hasOrigin,JFK:0.015211
LAX,neighbourAirportProperty,SAN:1.000000
dep_ATL_r5,hasFlight,DL_835:0.001256
dep_ATL_r11,hasFlight,EV_5433:0.000419
dep_SAV_r3,hasFlight,YV_7161:0.000279
dep_ATL_r4,hasFlight,DL_1456:0.003628
dep_ATL_r13,hasFlight,DL_775:0.003349
dep_BNA_r5,hasFlight,DL_2341:0.007117
dep_ATL_r13,hasFlight,DL_776:0.000279
dep_ATL_r3,hasDest,PBI:0.044237
dep_ATL_r5,hasFlight,DL_880:0.000558
dep_ATL_r12,hasFlight,OO_4569:0.000140
GeoLocation,GPT:0.037399
dep_car_r3,hasFlight,DL_945:0.000837
dep_DL_ori_r2,hasDest,AVL:0.000558
dep_car_r1,hasFlight,DL_1354:0.000279
dep_car_r1,hasFlight,DL_1356:0.000837
Providence,locatedIn,S_RI:0.094474
dep_ATL_r11,hasFlight,EV_5440:0.000279
dep_car_r6,hasOrigin,JAN:0.000419
dep_ATL_r5,hasFlight,DL_885:0.000698
dep_car_r1,hasFlight,DL_1351:0.000837
dep_car_r1,hasFlight,DL_2683:0.003489
dep_car_r1,hasFlight,DL_2684:0.000419
dep_car_r6,hasOrigin,JAC:0.000419
dep_car_r7,hasFlight,DL_1672:0.001675
dep_car_r7,hasFlight,DL_1677:0.000279
dep_car_r1,hasFlight,DL_1359:0.000698
