FlightNum,FlightDate,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing
1923,2010-04-27,69.34,37.1,9.94,0.31,0.2,1016.59,10.96,323.0
67,2010-04-27,69.34,37.1,9.94,0.31,0.2,1016.59,10.96,323.0
1265,2010-04-27,69.34,37.1,9.94,0.31,0.2,1016.59,10.96,323.0
1923,2010-04-28,77.75,45.28,10.0,0.32,0.2,1010.81,19.04,175.0
67,2010-04-28,77.75,45.28,10.0,0.32,0.2,1010.81,19.04,175.0
1265,2010-04-28,77.75,45.28,10.0,0.32,0.2,1010.81,19.04,175.0
1923,2010-04-29,81.18,60.4,10.0,0.49,0.23,1000.82,24.47,178.0
67,2010-04-29,81.18,60.4,10.0,0.49,0.23,1000.82,24.47,178.0
1265,2010-04-29,81.18,60.4,10.0,0.49,0.23,1000.82,24.47,178.0
1923,2010-04-30,76.87,56.39,9.94,0.49,0.9,998.37,11.41,324.0
67,2010-04-30,76.87,56.39,9.94,0.49,0.9,998.37,11.41,324.0
1265,2010-04-30,76.87,56.39,9.94,0.49,0.9,998.37,11.41,324.0
2111,2010-05-01,75.96,45.71,10.0,0.34,0.8,1000.29,2.58,47.0
2011,2010-05-01,75.96,45.71,10.0,0.34,0.8,1000.29,2.58,47.0
2111,2010-05-02,80.95,39.64,10.0,0.23,0.23,1003.93,16.42,222.0
2011,2010-05-02,80.95,39.64,10.0,0.23,0.23,1003.93,16.42,222.0
1911,2010-05-02,80.95,39.64,10.0,0.23,0.23,1003.93,16.42,222.0
2111,2010-05-03,81.61,45.62,9.97,0.28,0.68,1013.46,14.99,288.0
2011,2010-05-03,81.61,45.62,9.97,0.28,0.68,1013.46,14.99,288.0
1911,2010-05-03,81.61,45.62,9.97,0.28,0.68,1013.46,14.99,288.0
2111,2010-05-04,82.0,53.2,10.0,0.37,0.0,1011.95,12.28,172.0
2011,2010-05-04,82.0,53.2,10.0,0.37,0.0,1011.95,12.28,172.0
1911,2010-05-04,82.0,53.2,10.0,0.37,0.0,1011.95,12.28,172.0
2111,2010-05-05,86.83,53.24,10.0,0.32,0.2,1009.62,8.31,305.0
2011,2010-05-05,86.83,53.24,10.0,0.32,0.2,1009.62,8.31,305.0
1911,2010-05-05,86.83,53.24,10.0,0.32,0.2,1009.62,8.31,305.0
2111,2010-05-06,86.62,59.64,10.0,0.4,0.49,1007.7,20.02,169.0
2011,2010-05-06,86.62,59.64,10.0,0.4,0.49,1007.7,20.02,169.0
1911,2010-05-06,86.62,59.64,10.0,0.4,0.49,1007.7,20.02,169.0
2111,2010-05-07,79.82,56.73,10.0,0.45,0.25,1013.41,16.44,330.0
2011,2010-05-07,79.82,56.73,10.0,0.45,0.25,1013.41,16.44,330.0
1911,2010-05-07,79.82,56.73,10.0,0.45,0.25,1013.41,16.44,330.0
2111,2010-05-08,73.14,34.69,10.0,0.24,0.23,1023.91,9.9,63.0
2011,2010-05-08,73.14,34.69,10.0,0.24,0.23,1023.91,9.9,63.0
2111,2010-05-09,65.37,47.29,10.0,0.52,0.99,1019.97,9.47,111.0
2011,2010-05-09,65.37,47.29,10.0,0.52,0.99,1019.97,9.47,111.0
1911,2010-05-09,65.37,47.29,10.0,0.52,0.99,1019.97,9.47,111.0
2111,2010-05-10,84.51,66.78,9.93,0.55,0.76,1006.12,30.81,187.0
2011,2010-05-10,84.51,66.78,9.93,0.55,0.76,1006.12,30.81,187.0
1911,2010-05-10,84.51,66.78,9.93,0.55,0.76,1006.12,30.81,187.0
2111,2010-05-11,88.2,68.58,9.66,0.52,0.64,1007.63,19.03,171.0
2011,2010-05-11,88.2,68.58,9.66,0.52,0.64,1007.63,19.03,171.0
1911,2010-05-11,88.2,68.58,9.66,0.52,0.64,1007.63,19.03,171.0
2111,2010-05-12,85.31,63.04,10.0,0.47,0.71,1007.65,20.3,168.0
2011,2010-05-12,85.31,63.04,10.0,0.47,0.71,1007.65,20.3,168.0
1911,2010-05-12,85.31,63.04,10.0,0.47,0.71,1007.65,20.3,168.0
2111,2010-05-13,84.68,63.04,9.93,0.48,0.63,1014.11,12.66,149.0
2011,2010-05-13,84.68,63.04,9.93,0.48,0.63,1014.11,12.66,149.0
1911,2010-05-13,84.68,63.04,9.93,0.48,0.63,1014.11,12.66,149.0
2111,2010-05-14,63.89,60.25,8.86,0.88,1.0,1019.56,19.42,10.0
2011,2010-05-14,63.89,60.25,8.86,0.88,1.0,1019.56,19.42,10.0
1911,2010-05-14,63.89,60.25,8.86,0.88,1.0,1019.56,19.42,10.0
2111,2010-05-15,74.65,62.51,9.93,0.66,0.94,1015.96,4.07,275.0
2011,2010-05-15,74.65,62.51,9.93,0.66,0.94,1015.96,4.07,275.0
2111,2010-05-16,83.73,63.43,10.0,0.51,0.39,1014.06,3.1,334.0
2011,2010-05-16,83.73,63.43,10.0,0.51,0.39,1014.06,3.1,334.0
1911,2010-05-16,83.73,63.43,10.0,0.51,0.39,1014.06,3.1,334.0
2111,2010-05-17,86.71,64.69,10.0,0.48,0.63,1014.26,6.92,15.0
2011,2010-05-17,86.71,64.69,10.0,0.48,0.63,1014.26,6.92,15.0
1911,2010-05-17,86.71,64.69,10.0,0.48,0.63,1014.26,6.92,15.0
2111,2010-05-18,81.55,62.22,10.0,0.52,0.49,1013.33,9.37,118.0
2011,2010-05-18,81.55,62.22,10.0,0.52,0.49,1013.33,9.37,118.0
1911,2010-05-18,81.55,62.22,10.0,0.52,0.49,1013.33,9.37,118.0
2111,2010-05-19,85.65,65.7,10.0,0.52,0.68,1005.58,21.45,172.0
2011,2010-05-19,85.65,65.7,10.0,0.52,0.68,1005.58,21.45,172.0
1911,2010-05-19,85.65,65.7,10.0,0.52,0.68,1005.58,21.45,172.0
2111,2010-05-20,82.71,66.49,10.0,0.58,0.6,1006.96,7.5,50.0
2011,2010-05-20,82.71,66.49,10.0,0.58,0.6,1006.96,7.5,50.0
1911,2010-05-20,82.71,66.49,10.0,0.58,0.6,1006.96,7.5,50.0
2111,2010-05-21,86.14,69.61,10.0,0.58,0.64,1012.85,7.77,160.0
2011,2010-05-21,86.14,69.61,10.0,0.58,0.64,1012.85,7.77,160.0
1911,2010-05-21,86.14,69.61,10.0,0.58,0.64,1012.85,7.77,160.0
2111,2010-05-22,88.96,68.67,10.0,0.51,0.69,1008.8,21.3,161.0
2011,2010-05-22,88.96,68.67,10.0,0.51,0.69,1008.8,21.3,161.0
2111,2010-05-23,90.52,67.97,10.0,0.48,0.6,1010.94,19.36,159.0
2011,2010-05-23,90.52,67.97,10.0,0.48,0.6,1010.94,19.36,159.0
1911,2010-05-23,90.52,67.97,10.0,0.48,0.6,1010.94,19.36,159.0
2111,2010-05-24,88.71,62.88,10.0,0.42,0.28,1011.92,15.72,157.0
2011,2010-05-24,88.71,62.88,10.0,0.42,0.28,1011.92,15.72,157.0
1911,2010-05-24,88.71,62.88,10.0,0.42,0.28,1011.92,15.72,157.0
2111,2010-05-25,86.49,64.86,10.0,0.49,0.59,1013.72,8.47,129.0
2011,2010-05-25,86.49,64.86,10.0,0.49,0.59,1013.72,8.47,129.0
1911,2010-05-25,86.49,64.86,10.0,0.49,0.59,1013.72,8.47,129.0
2111,2010-05-26,91.61,56.37,10.0,0.31,0.24,1013.6,8.84,183.0
2011,2010-05-26,91.61,56.37,10.0,0.31,0.24,1013.6,8.84,183.0
1911,2010-05-26,91.61,56.37,10.0,0.31,0.24,1013.6,8.84,183.0
2111,2010-05-27,91.01,62.21,9.93,0.39,0.59,1014.28,5.66,53.0
2011,2010-05-27,91.01,62.21,9.93,0.39,0.59,1014.28,5.66,53.0
1911,2010-05-27,91.01,62.21,9.93,0.39,0.59,1014.28,5.66,53.0
2111,2010-05-28,92.79,62.11,9.83,0.36,0.34,1011.74,7.39,352.0
2011,2010-05-28,92.79,62.11,9.83,0.36,0.34,1011.74,7.39,352.0
1911,2010-05-28,92.79,62.11,9.83,0.36,0.34,1011.74,7.39,352.0
2111,2010-05-29,91.51,61.83,10.0,0.37,0.59,1008.24,2.68,94.0
2011,2010-05-29,91.51,61.83,10.0,0.37,0.59,1008.24,2.68,94.0
2111,2010-05-30,94.87,60.54,9.91,0.32,0.58,1008.09,6.97,244.0
2011,2010-05-30,94.87,60.54,9.91,0.32,0.58,1008.09,6.97,244.0
2111,2010-05-31,91.71,65.08,10.0,0.42,0.04,1012.25,5.64,122.0
2011,2010-05-31,91.71,65.08,10.0,0.42,0.04,1012.25,5.64,122.0
1911,2010-05-31,91.71,65.08,10.0,0.42,0.04,1012.25,5.64,122.0
2111,2010-06-01,95.8,61.52,10.0,0.32,0.21,1010.03,15.12,182.0
2011,2010-06-01,95.8,61.52,10.0,0.32,0.21,1010.03,15.12,182.0
1911,2010-06-01,95.8,61.52,10.0,0.32,0.21,1010.03,15.12,182.0
2111,2010-06-02,94.69,63.27,10.0,0.36,0.6,1005.81,8.02,193.0
2011,2010-06-02,94.69,63.27,10.0,0.36,0.6,1005.81,8.02,193.0
1911,2010-06-02,94.69,63.27,10.0,0.36,0.6,1005.81,8.02,193.0
2111,2010-06-03,86.74,67.87,9.73,0.54,0.76,1006.41,8.7,118.0
2011,2010-06-03,86.74,67.87,9.73,0.54,0.76,1006.41,8.7,118.0
1911,2010-06-03,86.74,67.87,9.73,0.54,0.76,1006.41,8.7,118.0
2111,2010-06-04,92.67,62.06,10.0,0.36,0.23,1007.65,6.52,128.0
2011,2010-06-04,92.67,62.06,10.0,0.36,0.23,1007.65,6.52,128.0
1911,2010-06-04,92.67,62.06,10.0,0.36,0.23,1007.65,6.52,128.0
2111,2010-06-05,97.07,62.63,10.0,0.32,0.22,1006.64,11.18,163.0
2011,2010-06-05,97.07,62.63,10.0,0.32,0.22,1006.64,11.18,163.0
2111,2010-06-06,94.99,66.52,9.93,0.4,0.21,1011.97,8.51,103.0
2011,2010-06-06,94.99,66.52,9.93,0.4,0.21,1011.97,8.51,103.0
1911,2010-06-06,94.99,66.52,9.93,0.4,0.21,1011.97,8.51,103.0
2111,2010-06-07,94.12,71.72,9.56,0.49,0.77,1012.48,8.64,138.0
2011,2010-06-07,94.12,71.72,9.56,0.49,0.77,1012.48,8.64,138.0
1911,2010-06-07,94.12,71.72,9.56,0.49,0.77,1012.48,8.64,138.0
2111,2010-06-08,92.91,68.63,10.0,0.45,0.64,1011.06,13.86,176.0
2011,2010-06-08,92.91,68.63,10.0,0.45,0.64,1011.06,13.86,176.0
1911,2010-06-08,92.91,68.63,10.0,0.45,0.64,1011.06,13.86,176.0
2111,2010-06-09,77.81,73.66,9.75,0.87,0.87,1012.06,6.83,153.0
2011,2010-06-09,77.81,73.66,9.75,0.87,0.87,1012.06,6.83,153.0
1911,2010-06-09,77.81,73.66,9.75,0.87,0.87,1012.06,6.83,153.0
2111,2010-06-10,90.12,73.83,9.61,0.59,0.68,1008.22,12.66,179.0
2011,2010-06-10,90.12,73.83,9.61,0.59,0.68,1008.22,12.66,179.0
1911,2010-06-10,90.12,73.83,9.61,0.59,0.68,1008.22,12.66,179.0
2111,2010-06-11,93.03,71.01,9.84,0.49,0.66,1009.31,19.59,176.0
2011,2010-06-11,93.03,71.01,9.84,0.49,0.66,1009.31,19.59,176.0
1911,2010-06-11,93.03,71.01,9.84,0.49,0.66,1009.31,19.59,176.0
2111,2010-06-12,94.31,70.28,10.0,0.46,0.64,1013.61,15.8,173.0
2011,2010-06-12,94.31,70.28,10.0,0.46,0.64,1013.61,15.8,173.0
2111,2010-06-13,95.34,68.68,10.0,0.42,0.33,1013.15,18.14,178.0
2011,2010-06-13,95.34,68.68,10.0,0.42,0.33,1013.15,18.14,178.0
1911,2010-06-13,95.34,68.68,10.0,0.42,0.33,1013.15,18.14,178.0
2111,2010-06-14,94.76,68.62,10.0,0.43,0.67,1010.34,17.65,171.0
2011,2010-06-14,94.76,68.62,10.0,0.43,0.67,1010.34,17.65,171.0
1911,2010-06-14,94.76,68.62,10.0,0.43,0.67,1010.34,17.65,171.0
2111,2010-06-15,94.92,66.1,9.98,0.39,0.61,1013.38,12.18,194.0
2011,2010-06-15,94.92,66.1,9.98,0.39,0.61,1013.38,12.18,194.0
1911,2010-06-15,94.92,66.1,9.98,0.39,0.61,1013.38,12.18,194.0
2111,2010-06-16,96.95,66.21,10.0,0.37,0.31,1015.33,13.22,175.0
2011,2010-06-16,96.95,66.21,10.0,0.37,0.31,1015.33,13.22,175.0
1911,2010-06-16,96.95,66.21,10.0,0.37,0.31,1015.33,13.22,175.0
2111,2010-06-17,94.36,66.23,10.0,0.4,0.64,1013.74,17.72,185.0
2011,2010-06-17,94.36,66.23,10.0,0.4,0.64,1013.74,17.72,185.0
1911,2010-06-17,94.36,66.23,10.0,0.4,0.64,1013.74,17.72,185.0
2111,2010-06-18,95.62,69.95,10.0,0.44,0.66,1013.3,13.92,171.0
2011,2010-06-18,95.62,69.95,10.0,0.44,0.66,1013.3,13.92,171.0
1911,2010-06-18,95.62,69.95,10.0,0.44,0.66,1013.3,13.92,171.0
2111,2010-06-19,97.15,67.81,10.0,0.39,0.26,1014.86,14.37,181.0
2011,2010-06-19,97.15,67.81,10.0,0.39,0.26,1014.86,14.37,181.0
2111,2010-06-20,97.79,63.64,10.0,0.33,0.23,1013.82,12.29,159.0
2011,2010-06-20,97.79,63.64,10.0,0.33,0.23,1013.82,12.29,159.0
1911,2010-06-20,97.79,63.64,10.0,0.33,0.23,1013.82,12.29,159.0
2111,2010-06-21,97.98,64.7,9.97,0.34,0.2,1013.27,12.54,141.0
2011,2010-06-21,97.98,64.7,9.97,0.34,0.2,1013.27,12.54,141.0
1911,2010-06-21,97.98,64.7,9.97,0.34,0.2,1013.27,12.54,141.0
2111,2010-06-22,99.28,63.43,10.0,0.31,0.22,1014.38,10.27,175.0
2011,2010-06-22,99.28,63.43,10.0,0.31,0.22,1014.38,10.27,175.0
1911,2010-06-22,99.28,63.43,10.0,0.31,0.22,1014.38,10.27,175.0
2111,2010-06-23,96.41,66.35,10.0,0.38,0.32,1014.71,6.93,136.0
2011,2010-06-23,96.41,66.35,10.0,0.38,0.32,1014.71,6.93,136.0
1911,2010-06-23,96.41,66.35,10.0,0.38,0.32,1014.71,6.93,136.0
2111,2010-06-24,93.73,70.89,9.94,0.48,0.54,1015.45,8.64,132.0
2011,2010-06-24,93.73,70.89,9.94,0.48,0.54,1015.45,8.64,132.0
1911,2010-06-24,93.73,70.89,9.94,0.48,0.54,1015.45,8.64,132.0
2111,2010-06-25,89.79,69.73,9.82,0.52,0.68,1014.07,7.1,166.0
2011,2010-06-25,89.79,69.73,9.82,0.52,0.68,1014.07,7.1,166.0
1911,2010-06-25,89.79,69.73,9.82,0.52,0.68,1014.07,7.1,166.0
2111,2010-06-26,96.9,67.2,10.0,0.38,0.29,1010.83,14.5,163.0
2011,2010-06-26,96.9,67.2,10.0,0.38,0.29,1010.83,14.5,163.0
2111,2010-06-27,96.9,66.48,10.0,0.37,0.26,1008.0,9.21,172.0
2011,2010-06-27,96.9,66.48,10.0,0.37,0.26,1008.0,9.21,172.0
1911,2010-06-27,96.9,66.48,10.0,0.37,0.26,1008.0,9.21,172.0
2111,2010-06-28,93.09,68.45,9.57,0.45,0.67,1008.78,8.08,285.0
2011,2010-06-28,93.09,68.45,9.57,0.45,0.67,1008.78,8.08,285.0
1911,2010-06-28,93.09,68.45,9.57,0.45,0.67,1008.78,8.08,285.0
2111,2010-06-29,86.12,72.61,9.93,0.64,0.64,1013.97,9.75,40.0
2011,2010-06-29,86.12,72.61,9.93,0.64,0.64,1013.97,9.75,40.0
1911,2010-06-29,86.12,72.61,9.93,0.64,0.64,1013.97,9.75,40.0
2111,2010-06-30,88.72,68.82,9.76,0.52,0.66,1014.55,15.72,51.0
2011,2010-06-30,88.72,68.82,9.76,0.52,0.66,1014.55,15.72,51.0
1911,2010-06-30,88.72,68.82,9.76,0.52,0.66,1014.55,15.72,51.0
2111,2010-07-01,83.63,71.38,9.93,0.67,0.83,1017.59,8.83,89.0
2011,2010-07-01,83.63,71.38,9.93,0.67,0.83,1017.59,8.83,89.0
1911,2010-07-01,83.63,71.38,9.93,0.67,0.83,1017.59,8.83,89.0
2111,2010-07-02,81.5,73.86,3.71,0.78,0.95,1014.71,9.84,127.0
2011,2010-07-02,81.5,73.86,3.71,0.78,0.95,1014.71,9.84,127.0
1911,2010-07-02,81.5,73.86,3.71,0.78,0.95,1014.71,9.84,127.0
2111,2010-07-03,85.97,74.08,9.84,0.68,0.86,1012.49,13.37,149.0
2011,2010-07-03,85.97,74.08,9.84,0.68,0.86,1012.49,13.37,149.0
2111,2010-07-04,91.57,71.47,9.94,0.52,0.61,1010.36,16.27,160.0
2011,2010-07-04,91.57,71.47,9.94,0.52,0.61,1010.36,16.27,160.0
2111,2010-07-05,91.9,68.59,10.0,0.47,0.33,1009.68,10.53,175.0
2011,2010-07-05,91.9,68.59,10.0,0.47,0.33,1009.68,10.53,175.0
1911,2010-07-05,91.9,68.59,10.0,0.47,0.33,1009.68,10.53,175.0
2111,2010-07-06,90.58,69.83,9.98,0.51,0.68,1010.92,2.04,51.0
2011,2010-07-06,90.58,69.83,9.98,0.51,0.68,1010.92,2.04,51.0
1911,2010-07-06,90.58,69.83,9.98,0.51,0.68,1010.92,2.04,51.0
2111,2010-07-07,91.09,69.86,9.93,0.5,0.31,1012.19,6.11,57.0
2011,2010-07-07,91.09,69.86,9.93,0.5,0.31,1012.19,6.11,57.0
1911,2010-07-07,91.09,69.86,9.93,0.5,0.31,1012.19,6.11,57.0
2111,2010-07-08,87.89,72.75,9.88,0.61,0.65,1014.72,6.75,93.0
2011,2010-07-08,87.89,72.75,9.88,0.61,0.65,1014.72,6.75,93.0
1911,2010-07-08,87.89,72.75,9.88,0.61,0.65,1014.72,6.75,93.0
2111,2010-07-09,85.21,71.29,9.8,0.63,0.85,1016.23,5.0,93.0
2011,2010-07-09,85.21,71.29,9.8,0.63,0.85,1016.23,5.0,93.0
1911,2010-07-09,85.21,71.29,9.8,0.63,0.85,1016.23,5.0,93.0
2111,2010-07-10,88.54,72.89,9.79,0.6,0.66,1015.09,8.88,210.0
2011,2010-07-10,88.54,72.89,9.79,0.6,0.66,1015.09,8.88,210.0
2111,2010-07-11,95.68,69.72,10.0,0.43,0.53,1009.78,16.12,214.0
2011,2010-07-11,95.68,69.72,10.0,0.43,0.53,1009.78,16.12,214.0
1911,2010-07-11,95.68,69.72,10.0,0.43,0.53,1009.78,16.12,214.0
2111,2010-07-12,92.27,71.55,10.0,0.51,0.64,1007.98,14.73,185.0
1911,2010-07-12,92.27,71.55,10.0,0.51,0.64,1007.98,14.73,185.0
2111,2010-07-13,92.5,73.27,9.93,0.54,0.65,1009.71,10.82,174.0
2011,2010-07-13,92.5,73.27,9.93,0.54,0.65,1009.71,10.82,174.0
1911,2010-07-13,92.5,73.27,9.93,0.54,0.65,1009.71,10.82,174.0
2111,2010-07-14,95.07,72.75,10.0,0.49,0.24,1013.47,14.32,180.0
2011,2010-07-14,95.07,72.75,10.0,0.49,0.24,1013.47,14.32,180.0
1911,2010-07-14,95.07,72.75,10.0,0.49,0.24,1013.47,14.32,180.0
2111,2010-07-15,95.18,71.89,10.0,0.47,0.26,1014.33,8.51,181.0
2011,2010-07-15,95.18,71.89,10.0,0.47,0.26,1014.33,8.51,181.0
1911,2010-07-15,95.18,71.89,10.0,0.47,0.26,1014.33,8.51,181.0
2111,2010-07-16,96.24,69.98,10.0,0.43,0.56,1014.43,4.67,196.0
2011,2010-07-16,96.24,69.98,10.0,0.43,0.56,1014.43,4.67,196.0
1911,2010-07-16,96.24,69.98,10.0,0.43,0.56,1014.43,4.67,196.0
2111,2010-07-17,99.4,66.22,10.0,0.34,0.22,1013.24,3.35,267.0
2011,2010-07-17,99.4,66.22,10.0,0.34,0.22,1013.24,3.35,267.0
2111,2010-07-18,98.63,67.92,10.0,0.37,0.26,1012.71,4.29,169.0
2011,2010-07-18,98.63,67.92,10.0,0.37,0.26,1012.71,4.29,169.0
1911,2010-07-18,98.63,67.92,10.0,0.37,0.26,1012.71,4.29,169.0
2111,2010-07-19,93.6,70.85,10.0,0.48,0.34,1012.27,9.81,153.0
1911,2010-07-19,93.6,70.85,10.0,0.48,0.34,1012.27,9.81,153.0
2111,2010-07-20,94.91,68.65,10.0,0.43,0.31,1014.46,13.39,163.0
2011,2010-07-20,94.91,68.65,10.0,0.43,0.31,1014.46,13.39,163.0
1911,2010-07-20,94.91,68.65,10.0,0.43,0.31,1014.46,13.39,163.0
2111,2010-07-21,94.69,68.36,10.0,0.43,0.31,1015.95,8.57,148.0
2011,2010-07-21,94.69,68.36,10.0,0.43,0.31,1015.95,8.57,148.0
1911,2010-07-21,94.69,68.36,10.0,0.43,0.31,1015.95,8.57,148.0
2111,2010-07-22,94.31,69.35,9.98,0.45,0.64,1014.43,9.7,155.0
2011,2010-07-22,94.31,69.35,9.98,0.45,0.64,1014.43,9.7,155.0
1911,2010-07-22,94.31,69.35,9.98,0.45,0.64,1014.43,9.7,155.0
2111,2010-07-23,93.42,72.54,9.92,0.51,0.65,1014.35,11.09,175.0
2011,2010-07-23,93.42,72.54,9.92,0.51,0.65,1014.35,11.09,175.0
1911,2010-07-23,93.42,72.54,9.92,0.51,0.65,1014.35,11.09,175.0
2111,2010-07-24,93.6,71.36,10.0,0.49,0.6,1015.97,11.14,211.0
2011,2010-07-24,93.6,71.36,10.0,0.49,0.6,1015.97,11.14,211.0
2111,2010-07-25,97.67,61.45,10.0,0.31,0.23,1015.83,4.28,193.0
2011,2010-07-25,97.67,61.45,10.0,0.31,0.23,1015.83,4.28,193.0
1911,2010-07-25,97.67,61.45,10.0,0.31,0.23,1015.83,4.28,193.0
2111,2010-07-26,90.59,67.05,9.37,0.46,0.61,1013.61,8.78,116.0
2011,2010-07-26,90.59,67.05,9.37,0.46,0.61,1013.61,8.78,116.0
1911,2010-07-26,90.59,67.05,9.37,0.46,0.61,1013.61,8.78,116.0
2111,2010-07-27,89.06,70.84,9.94,0.55,0.7,1014.59,7.36,208.0
2011,2010-07-27,89.06,70.84,9.94,0.55,0.7,1014.59,7.36,208.0
1911,2010-07-27,89.06,70.84,9.94,0.55,0.7,1014.59,7.36,208.0
2111,2010-07-28,90.96,70.17,10.0,0.51,0.65,1017.27,8.66,195.0
2011,2010-07-28,90.96,70.17,10.0,0.51,0.65,1017.27,8.66,195.0
1911,2010-07-28,90.96,70.17,10.0,0.51,0.65,1017.27,8.66,195.0
2111,2010-07-29,93.66,66.19,9.98,0.41,0.26,1018.45,9.56,225.0
2011,2010-07-29,93.66,66.19,9.98,0.41,0.26,1018.45,9.56,225.0
1911,2010-07-29,93.66,66.19,9.98,0.41,0.26,1018.45,9.56,225.0
2111,2010-07-30,96.79,66.7,9.98,0.38,0.27,1013.26,14.2,204.0
2011,2010-07-30,96.79,66.7,9.98,0.38,0.27,1013.26,14.2,204.0
1911,2010-07-30,96.79,66.7,9.98,0.38,0.27,1013.26,14.2,204.0
2111,2010-07-31,99.29,64.75,10.0,0.33,0.22,1009.83,5.88,200.0
2011,2010-07-31,99.29,64.75,10.0,0.33,0.22,1009.83,5.88,200.0
2111,2010-08-01,102.61,59.31,10.0,0.24,0.22,1009.73,9.56,190.0
2011,2010-08-01,102.61,59.31,10.0,0.24,0.22,1009.73,9.56,190.0
1911,2010-08-01,102.61,59.31,10.0,0.24,0.22,1009.73,9.56,190.0
2111,2010-08-02,101.98,58.46,10.0,0.24,0.18,1012.62,6.82,188.0
2011,2010-08-02,101.98,58.46,10.0,0.24,0.18,1012.62,6.82,188.0
1911,2010-08-02,101.98,58.46,10.0,0.24,0.18,1012.62,6.82,188.0
2111,2010-08-03,100.68,62.49,10.0,0.29,0.22,1014.49,11.09,170.0
2011,2010-08-03,100.68,62.49,10.0,0.29,0.22,1014.49,11.09,170.0
1911,2010-08-03,100.68,62.49,10.0,0.29,0.22,1014.49,11.09,170.0
2111,2010-08-04,99.34,68.23,10.0,0.37,0.29,1012.77,7.73,197.0
2011,2010-08-04,99.34,68.23,10.0,0.37,0.29,1012.77,7.73,197.0
1911,2010-08-04,99.34,68.23,10.0,0.37,0.29,1012.77,7.73,197.0
2111,2010-08-05,101.83,64.99,10.0,0.31,0.31,1009.84,5.29,213.0
2011,2010-08-05,101.83,64.99,10.0,0.31,0.31,1009.84,5.29,213.0
1911,2010-08-05,101.83,64.99,10.0,0.31,0.31,1009.84,5.29,213.0
2111,2010-08-06,102.37,67.17,10.0,0.32,0.58,1008.93,4.8,266.0
2011,2010-08-06,102.37,67.17,10.0,0.32,0.58,1008.93,4.8,266.0
1911,2010-08-06,102.37,67.17,10.0,0.32,0.58,1008.93,4.8,266.0
2111,2010-08-07,98.71,69.52,10.0,0.39,0.25,1009.13,6.07,200.0
2011,2010-08-07,98.71,69.52,10.0,0.39,0.25,1009.13,6.07,200.0
2111,2010-08-08,97.68,68.89,10.0,0.4,0.27,1009.91,9.47,155.0
2011,2010-08-08,97.68,68.89,10.0,0.4,0.27,1009.91,9.47,155.0
1911,2010-08-08,97.68,68.89,10.0,0.4,0.27,1009.91,9.47,155.0
2111,2010-08-09,98.73,68.72,10.0,0.38,0.31,1011.12,8.06,184.0
2011,2010-08-09,98.73,68.72,10.0,0.38,0.31,1011.12,8.06,184.0
1911,2010-08-09,98.73,68.72,10.0,0.38,0.31,1011.12,8.06,184.0
2111,2010-08-10,98.48,66.23,10.0,0.35,0.29,1011.99,11.23,165.0
2011,2010-08-10,98.48,66.23,10.0,0.35,0.29,1011.99,11.23,165.0
1911,2010-08-10,98.48,66.23,10.0,0.35,0.29,1011.99,11.23,165.0
2111,2010-08-11,100.97,66.9,10.0,0.33,0.33,1010.26,8.97,113.0
2011,2010-08-11,100.97,66.9,10.0,0.33,0.33,1010.26,8.97,113.0
1911,2010-08-11,100.97,66.9,10.0,0.33,0.33,1010.26,8.97,113.0
2111,2010-08-12,101.79,64.42,10.0,0.3,0.3,1008.41,1.8,206.0
2011,2010-08-12,101.79,64.42,10.0,0.3,0.3,1008.41,1.8,206.0
1911,2010-08-12,101.79,64.42,10.0,0.3,0.3,1008.41,1.8,206.0
2111,2010-08-13,101.01,63.2,9.75,0.29,0.26,1007.01,10.25,173.0
2011,2010-08-13,101.01,63.2,9.75,0.29,0.26,1007.01,10.25,173.0
1911,2010-08-13,101.01,63.2,9.75,0.29,0.26,1007.01,10.25,173.0
2111,2010-08-14,100.14,67.37,10.0,0.35,0.31,1009.93,10.98,197.0
2011,2010-08-14,100.14,67.37,10.0,0.35,0.31,1009.93,10.98,197.0
2111,2010-08-15,101.17,68.12,10.0,0.35,0.61,1012.42,3.97,139.0
2011,2010-08-15,101.17,68.12,10.0,0.35,0.61,1012.42,3.97,139.0
1911,2010-08-15,101.17,68.12,10.0,0.35,0.61,1012.42,3.97,139.0
2111,2010-08-16,100.75,71.19,10.0,0.39,0.26,1012.4,7.9,52.0
2011,2010-08-16,100.75,71.19,10.0,0.39,0.26,1012.4,7.9,52.0
1911,2010-08-16,100.75,71.19,10.0,0.39,0.26,1012.4,7.9,52.0
2111,2010-08-17,98.19,68.83,9.94,0.39,0.31,1011.07,3.12,116.0
2011,2010-08-17,98.19,68.83,9.94,0.39,0.31,1011.07,3.12,116.0
1911,2010-08-17,98.19,68.83,9.94,0.39,0.31,1011.07,3.12,116.0
2111,2010-08-18,93.23,71.87,9.66,0.5,0.61,1012.43,0.78,0.0
2011,2010-08-18,93.23,71.87,9.66,0.5,0.61,1012.43,0.78,0.0
1911,2010-08-18,93.23,71.87,9.66,0.5,0.61,1012.43,0.78,0.0
2111,2010-08-19,98.96,70.06,10.0,0.4,0.52,1009.66,10.76,207.0
2011,2010-08-19,98.96,70.06,10.0,0.4,0.52,1009.66,10.76,207.0
