Carrier,FlightNum,FlightDate,CRSDepTime,DepDelay
DL,2011,2010-09-02,1615,-3.00
DL,1911,2010-09-02,1717,3.00
DL,2111,2010-09-03,1500,11.00
DL,2011,2010-09-03,1615,-3.00
DL,1911,2010-09-03,1717,-6.00
DL,2111,2010-09-04,1500,-5.00
DL,2011,2010-09-04,1615,-5.00
DL,2111,2010-09-05,1500,-2.00
DL,2011,2010-09-05,1615,-3.00
DL,2111,2010-09-06,1500,-3.00
DL,2011,2010-09-06,1615,-3.00
DL,1911,2010-09-06,1717,-1.00
DL,2011,2010-09-07,1610,-3.00
DL,1911,2010-09-07,1725,-1.00
DL,2011,2010-09-08,1610,0.00
DL,1911,2010-09-08,1725,-3.00
DL,2011,2010-09-09,1610,26.00
DL,1911,2010-09-09,1725,10.00
DL,2011,2010-09-10,1610,-2.00
DL,1911,2010-09-10,1725,-2.00
DL,2011,2010-09-11,1610,-2.00
DL,2011,2010-09-12,1610,0.00
DL,1911,2010-09-12,1725,1.00
DL,2011,2010-09-13,1610,5.00
DL,1911,2010-09-13,1725,0.00
DL,2011,2010-09-14,1610,-4.00
DL,1911,2010-09-14,1725,10.00
DL,2011,2010-09-15,1610,-2.00
DL,1911,2010-09-15,1725,6.00
DL,2011,2010-09-16,1610,4.00
DL,1911,2010-09-16,1725,-2.00
DL,2011,2010-09-17,1610,-1.00
DL,1911,2010-09-17,1725,3.00
DL,2011,2010-09-18,1610,-3.00
DL,2011,2010-09-19,1610,1.00
DL,1911,2010-09-19,1725,-2.00
DL,2011,2010-09-20,1610,2.00
DL,1911,2010-09-20,1725,-5.00
DL,2011,2010-09-21,1610,-5.00
DL,1911,2010-09-21,1725,-2.00
DL,2011,2010-09-22,1610,1.00
DL,1911,2010-09-22,1725,-2.00
DL,2011,2010-09-23,1610,-4.00
DL,1911,2010-09-23,1725,-3.00
DL,2011,2010-09-24,1610,4.00
DL,1911,2010-09-24,1725,17.00
DL,2011,2010-09-25,1610,-1.00
DL,2011,2010-09-26,1610,88.00
DL,1911,2010-09-26,1725,91.00
DL,2011,2010-09-27,1610,1.00
DL,1911,2010-09-27,1725,63.00
DL,2011,2010-09-28,1610,3.00
DL,1911,2010-09-28,1725,1.00
DL,2011,2010-09-29,1610,-1.00
DL,1911,2010-09-29,1725,0.00
DL,2011,2010-09-30,1610,0.00
DL,1911,2010-09-30,1725,18.00
DL,2011,2010-10-01,1605,-1.00
DL,1911,2010-10-01,1724,4.00
DL,2011,2010-10-02,1605,-2.00
DL,2011,2010-10-03,1605,-2.00
DL,1911,2010-10-03,1724,7.00
DL,2011,2010-10-04,1605,-3.00
DL,1911,2010-10-04,1724,7.00
DL,2011,2010-10-05,1605,-3.00
DL,1911,2010-10-05,1724,-5.00
DL,2011,2010-10-06,1605,4.00
DL,1911,2010-10-06,1724,0.00
DL,2011,2010-10-07,1605,2.00
DL,1911,2010-10-07,1724,0.00
DL,2011,2010-10-08,1605,17.00
DL,1911,2010-10-08,1724,-1.00
DL,2011,2010-10-09,1605,-4.00
DL,2011,2010-10-10,1605,1.00
DL,1911,2010-10-10,1724,0.00
DL,2011,2010-10-11,1605,-1.00
DL,1911,2010-10-11,1724,-3.00
DL,2011,2010-10-12,1605,1.00
DL,1911,2010-10-12,1724,0.00
DL,2011,2010-10-13,1605,-3.00
DL,1911,2010-10-13,1724,1.00
DL,2011,2010-10-14,1605,-5.00
DL,1911,2010-10-14,1724,10.00
DL,2011,2010-10-15,1605,3.00
DL,1911,2010-10-15,1724,-2.00
DL,2011,2010-10-16,1605,50.00
DL,2011,2010-10-17,1605,-2.00
DL,1911,2010-10-17,1724,-3.00
DL,2011,2010-10-18,1605,15.00
DL,1911,2010-10-18,1724,8.00
DL,2011,2010-10-19,1605,-5.00
DL,1911,2010-10-19,1724,-4.00
DL,2011,2010-10-20,1605,-2.00
DL,1911,2010-10-20,1724,0.00
DL,2011,2010-10-21,1605,1.00
DL,1911,2010-10-21,1724,10.00
DL,2011,2010-10-22,1605,27.00
DL,1911,2010-10-22,1724,5.00
DL,2011,2010-10-23,1605,140.00
DL,2011,2010-10-24,1605,-3.00
DL,1911,2010-10-24,1724,-6.00
DL,2011,2010-10-25,1605,64.00
DL,1911,2010-10-25,1724,82.00
DL,2011,2010-10-26,1605,-3.00
DL,1911,2010-10-26,1724,9.00
DL,2011,2010-10-27,1605,106.00
DL,1911,2010-10-27,1724,
DL,2011,2010-10-28,1605,30.00
DL,1911,2010-10-28,1724,8.00
DL,2011,2010-10-29,1605,-5.00
DL,1911,2010-10-29,1724,-2.00
DL,2011,2010-10-30,1605,-5.00
DL,2011,2010-10-31,1557,8.00
DL,2011,2010-11-01,1557,21.00
DL,1911,2010-11-01,1722,-2.00
DL,2011,2010-11-02,1557,18.00
DL,1911,2010-11-02,1722,-1.00
DL,2011,2010-11-03,1557,1.00
DL,1911,2010-11-03,1722,9.00
DL,2011,2010-11-04,1557,-2.00
DL,1911,2010-11-04,1722,4.00
DL,2011,2010-11-05,1557,0.00
DL,1911,2010-11-05,1722,0.00
DL,2011,2010-11-06,1600,12.00
DL,2011,2010-11-07,1557,-1.00
DL,1911,2010-11-07,1722,-4.00
DL,2011,2010-11-08,1557,1.00
DL,1911,2010-11-08,1722,5.00
DL,2011,2010-11-09,1557,-3.00
DL,1911,2010-11-09,1722,-6.00
DL,2011,2010-11-10,1557,56.00
DL,1911,2010-11-10,1722,-5.00
DL,2011,2010-11-11,1557,-4.00
DL,1911,2010-11-11,1722,10.00
DL,2011,2010-11-12,1557,0.00
DL,1911,2010-11-12,1722,-2.00
DL,2011,2010-11-13,1555,86.00
DL,2011,2010-11-14,1557,1.00
DL,1911,2010-11-14,1722,174.00
DL,2011,2010-11-15,1557,17.00
DL,1911,2010-11-15,1722,4.00
DL,2011,2010-11-16,1557,19.00
DL,1911,2010-11-16,1722,-3.00
DL,2011,2010-11-17,1557,23.00
DL,1911,2010-11-17,1722,-1.00
DL,2011,2010-11-18,1557,39.00
DL,1911,2010-11-18,1722,14.00
DL,2011,2010-11-19,1557,7.00
DL,1911,2010-11-19,1722,-5.00
DL,2011,2010-11-20,1555,-3.00
DL,2011,2010-11-21,1557,-5.00
DL,1911,2010-11-21,1722,11.00
DL,2011,2010-11-22,1557,-7.00
DL,1911,2010-11-22,1722,-4.00
DL,2011,2010-11-23,1557,6.00
DL,1911,2010-11-23,1722,-1.00
DL,2011,2010-11-24,1557,59.00
DL,1911,2010-11-24,1722,8.00
DL,2011,2010-11-25,1557,93.00
DL,1911,2010-11-26,1722,-3.00
DL,2011,2010-11-27,1557,-4.00
DL,2011,2010-11-28,1557,14.00
DL,1911,2010-11-28,1722,-1.00
DL,2011,2010-11-29,1557,200.00
DL,1911,2010-11-29,1722,86.00
DL,2011,2010-11-30,1557,40.00
DL,1911,2010-11-30,1722,273.00
DL,2011,2010-12-01,1557,-2.00
DL,1911,2010-12-01,1722,0.00
DL,2011,2010-12-02,1557,1.00
DL,1911,2010-12-02,1722,-1.00
DL,2011,2010-12-03,1557,-2.00
DL,1911,2010-12-03,1722,-2.00
DL,2011,2010-12-04,1557,-2.00
DL,2011,2010-12-05,1557,9.00
DL,1911,2010-12-05,1722,-3.00
DL,2011,2010-12-06,1557,0.00
DL,1911,2010-12-06,1722,-2.00
DL,2011,2010-12-07,1557,-1.00
DL,1911,2010-12-07,1722,-1.00
DL,2011,2010-12-08,1557,10.00
DL,1911,2010-12-08,1722,-6.00
DL,2011,2010-12-09,1557,3.00
DL,1911,2010-12-09,1722,14.00
DL,2011,2010-12-10,1557,-5.00
DL,1911,2010-12-10,1722,-1.00
DL,2011,2010-12-11,1557,31.00
DL,2011,2010-12-12,1557,78.00
DL,1911,2010-12-12,1722,133.00
DL,2011,2010-12-13,1557,46.00
DL,1911,2010-12-13,1722,38.00
DL,2011,2010-12-14,1557,9.00
DL,1911,2010-12-14,1722,3.00
DL,2011,2010-12-15,1557,1.00
DL,1911,2010-12-15,1722,10.00
DL,2011,2010-12-16,1557,65.00
DL,1911,2010-12-16,1722,13.00
DL,2011,2010-12-17,1557,28.00
DL,1911,2010-12-17,1722,-6.00
DL,2011,2010-12-18,1600,-2.00
DL,2011,2010-12-19,1600,2.00
DL,2011,2010-12-20,1600,-1.00
DL,2011,2010-12-21,1600,-2.00
DL,2011,2010-12-22,1600,2.00
DL,2011,2010-12-23,1600,-1.00
DL,2011,2010-12-26,1600,-5.00
DL,2011,2010-12-27,1600,33.00
DL,2011,2010-12-28,1600,4.00
DL,2011,2010-12-29,1600,-4.00
DL,2011,2010-12-30,1600,-4.00
DL,2011,2010-12-31,1600,24.00
DL,2011,2011-01-01,1600,-1.00
DL,2011,2011-01-02,1600,-2.00
DL,2011,2011-01-03,1600,13.00
DL,2011,2011-01-04,1600,4.00
DL,1911,2011-01-04,1740,12.00
DL,2011,2011-01-05,1600,-2.00
DL,1911,2011-01-05,1740,1.00
DL,2011,2011-01-06,1600,0.00
DL,1911,2011-01-06,1740,-2.00
DL,2011,2011-01-07,1600,0.00
DL,1911,2011-01-07,1740,0.00
DL,2011,2011-01-08,1600,14.00
DL,2011,2011-01-09,1600,4.00
DL,1911,2011-01-09,1740,-4.00
DL,2011,2011-01-10,1600,
DL,1911,2011-01-10,1740,
DL,2011,2011-01-11,1600,
DL,1911,2011-01-11,1740,
DL,2011,2011-01-12,1600,45.00
DL,1911,2011-01-12,1740,53.00
DL,2011,2011-01-13,1600,0.00
DL,1911,2011-01-13,1740,0.00
DL,2011,2011-01-14,1600,6.00
DL,1911,2011-01-14,1740,10.00
DL,2011,2011-01-15,1600,-4.00
DL,2011,2011-01-16,1600,-2.00
DL,1911,2011-01-16,1740,3.00
DL,2011,2011-01-17,1600,-2.00
DL,1911,2011-01-17,1740,0.00
DL,2011,2011-01-18,1600,18.00
DL,1911,2011-01-18,1740,0.00
DL,2011,2011-01-19,1600,62.00
DL,1911,2011-01-19,1740,-2.00
DL,2011,2011-01-20,1600,-2.00
DL,1911,2011-01-20,1740,-1.00
DL,2011,2011-01-21,1600,-1.00
DL,1911,2011-01-21,1740,5.00
DL,2011,2011-01-22,1600,80.00
DL,2011,2011-01-23,1600,-3.00
DL,1911,2011-01-23,1740,0.00
DL,2011,2011-01-24,1600,0.00
DL,1911,2011-01-24,1740,8.00
DL,2011,2011-01-25,1600,0.00
DL,1911,2011-01-25,1740,-3.00
DL,2011,2011-01-26,1600,-6.00
DL,1911,2011-01-26,1740,30.00
DL,2011,2011-01-27,1600,1.00
DL,1911,2011-01-27,1740,6.00
DL,2011,2011-01-28,1600,1.00
DL,1911,2011-01-28,1740,-2.00
DL,2011,2011-01-29,1600,-3.00
DL,2011,2011-01-30,1600,-5.00
DL,1911,2011-01-30,1740,7.00
DL,2011,2011-01-31,1600,0.00
DL,1911,2011-01-31,1740,39.00
DL,2011,2011-02-01,1600,13.00
DL,1911,2011-02-01,1740,35.00
DL,2011,2011-02-02,1600,-3.00
DL,1911,2011-02-02,1740,-2.00
DL,2011,2011-02-03,1600,107.00
DL,1911,2011-02-03,1740,41.00
DL,2011,2011-02-04,1600,42.00
DL,1911,2011-02-04,1740,50.00
DL,2011,2011-02-05,1600,0.00
DL,2011,2011-02-06,1600,0.00
DL,1911,2011-02-06,1740,0.00
DL,2011,2011-02-07,1600,1.00
DL,1911,2011-02-07,1740,3.00
DL,2011,2011-02-08,1600,29.00
DL,1911,2011-02-08,1740,
DL,2011,2011-02-09,1600,0.00
DL,1911,2011-02-09,1740,-3.00
DL,2011,2011-02-10,1600,25.00
DL,1911,2011-02-10,1740,-2.00
DL,2011,2011-02-11,1600,-2.00
DL,1911,2011-02-11,1740,-2.00
DL,2011,2011-02-12,1600,-2.00
DL,2011,2011-02-13,1600,23.00
DL,1911,2011-02-13,1740,3.00
DL,2011,2011-02-14,1600,-5.00
DL,1911,2011-02-14,1740,
DL,2011,2011-02-15,1600,0.00
DL,1911,2011-02-15,1740,-1.00
DL,2011,2011-02-16,1600,-3.00
DL,1911,2011-02-16,1740,-1.00
DL,2011,2011-02-17,1557,3.00
DL,1911,2011-02-17,1714,-1.00
DL,2011,2011-02-18,1557,4.00
DL,1911,2011-02-18,1714,25.00
DL,2011,2011-02-19,1557,3.00
DL,2011,2011-02-20,1557,32.00
DL,2011,2011-02-21,1557,134.00
DL,1911,2011-02-21,1714,27.00
DL,2011,2011-02-22,1557,10.00
DL,1911,2011-02-22,1714,3.00
DL,2011,2011-02-23,1557,-2.00
DL,1911,2011-02-23,1714,-4.00
DL,2011,2011-02-24,1557,6.00
DL,1911,2011-02-24,1714,16.00
DL,2011,2011-02-25,1557,32.00
DL,1911,2011-02-25,1714,16.00
DL,2011,2011-02-26,1557,20.00
DL,2011,2011-02-27,1557,0.00
DL,1911,2011-02-27,1714,-1.00
DL,2011,2011-02-28,1557,22.00
DL,1911,2011-02-28,1714,41.00
DL,2011,2011-03-01,1557,21.00
DL,1911,2011-03-01,1714,-4.00
DL,2011,2011-03-02,1605,18.00
DL,1911,2011-03-02,1735,2.00
DL,2011,2011-03-03,1605,1.00
DL,1911,2011-03-03,1735,15.00
DL,2011,2011-03-04,1605,-2.00
DL,1911,2011-03-04,1735,-3.00
DL,2011,2011-03-05,1605,32.00
DL,2011,2011-03-06,1605,14.00
DL,1911,2011-03-06,1735,0.00
DL,2011,2011-03-07,1605,0.00
DL,1911,2011-03-07,1735,9.00
DL,2011,2011-03-08,1605,-4.00
DL,1911,2011-03-08,1735,-4.00
DL,2011,2011-03-09,1605,71.00
DL,1911,2011-03-09,1735,-1.00
DL,2011,2011-03-10,1605,5.00
DL,1911,2011-03-10,1735,1.00
DL,2011,2011-03-11,1605,-2.00
DL,1911,2011-03-11,1735,18.00
DL,2011,2011-03-12,1605,-1.00
DL,2011,2011-03-13,1605,14.00
DL,1911,2011-03-13,1735,-5.00
DL,2011,2011-03-14,1605,-2.00
DL,1911,2011-03-14,1735,-1.00
DL,2011,2011-03-15,1605,4.00
DL,1911,2011-03-15,1735,20.00
DL,2011,2011-03-16,1605,-1.00
DL,1911,2011-03-16,1735,11.00
DL,2011,2011-03-17,1605,6.00
DL,1911,2011-03-17,1735,73.00
DL,2011,2011-03-18,1605,-6.00
DL,1911,2011-03-18,1735,-5.00
DL,2011,2011-03-19,1605,4.00
DL,2011,2011-03-20,1605,-4.00
DL,1911,2011-03-20,1735,-1.00
DL,2011,2011-03-21,1605,-4.00
DL,1911,2011-03-21,1735,4.00
DL,2011,2011-03-22,1605,-2.00
DL,1911,2011-03-22,1735,-5.00
DL,2011,2011-03-23,1605,-1.00
DL,1911,2011-03-23,1735,-1.00
DL,2011,2011-03-24,1605,10.00
DL,1911,2011-03-24,1735,0.00
DL,2011,2011-03-25,1605,-1.00
DL,1911,2011-03-25,1735,-3.00
DL,2011,2011-03-26,1605,22.00
DL,2011,2011-03-27,1605,-1.00
DL,1911,2011-03-27,1735,27.00
DL,2011,2011-03-28,1605,-1.00
DL,1911,2011-03-28,1735,13.00
DL,2011,2011-03-29,1605,0.00
DL,1911,2011-03-29,1735,0.00
DL,2011,2011-03-30,1605,-2.00
DL,1911,2011-03-30,1735,11.00
DL,2011,2011-03-31,1605,0.00
DL,1911,2011-03-31,1735,18.00
DL,2011,2011-04-01,1612,-2.00
DL,1911,2011-04-01,1725,2.00
DL,2011,2011-04-02,1612,-1.00
DL,2111,2011-04-03,1500,-3.00
DL,2011,2011-04-03,1612,5.00
DL,1911,2011-04-03,1725,-2.00
DL,2011,2011-04-04,1612,0.00
DL,1911,2011-04-04,1725,-1.00
DL,2011,2011-04-05,1612,-3.00
DL,1911,2011-04-05,1725,-4.00
DL,2011,2011-04-06,1612,2.00
DL,1911,2011-04-06,1725,33.00
DL,2011,2011-04-07,1612,0.00
DL,1911,2011-04-07,1725,6.00
DL,2011,2011-04-08,1612,-2.00
DL,1911,2011-04-08,1725,-1.00
DL,2011,2011-04-09,1620,-6.00
DL,2011,2011-04-10,1612,-5.00
DL,1911,2011-04-10,1725,-4.00
DL,2011,2011-04-11,1612,0.00
DL,1911,2011-04-11,1725,-1.00
DL,2011,2011-04-12,1612,0.00
DL,1911,2011-04-12,1725,9.00
DL,2011,2011-04-13,1612,-3.00
DL,1911,2011-04-13,1725,-3.00
DL,2011,2011-04-14,1612,7.00
DL,1911,2011-04-14,1725,-3.00
DL,2011,2011-04-15,1612,39.00
DL,1911,2011-04-15,1725,80.00
DL,2011,2011-04-16,1612,28.00
DL,2011,2011-04-17,1612,1.00
DL,1911,2011-04-17,1725,-1.00
DL,2011,2011-04-18,1612,-3.00
DL,1911,2011-04-18,1725,9.00
DL,2011,2011-04-19,1612,20.00
DL,1911,2011-04-19,1725,-4.00
DL,2011,2011-04-20,1612,1.00
DL,1911,2011-04-20,1725,0.00
DL,2011,2011-04-21,1612,0.00
DL,1911,2011-04-21,1725,2.00
DL,2011,2011-04-22,1612,50.00
DL,1911,2011-04-22,1725,-3.00
DL,2011,2011-04-23,1612,1.00
DL,2011,2011-04-24,1612,1.00
DL,1911,2011-04-24,1725,-3.00
DL,2011,2011-04-25,1612,162.00
DL,1911,2011-04-25,1725,175.00
DL,2011,2011-04-26,1612,-1.00
DL,1911,2011-04-26,1725,-2.00
DL,2011,2011-04-27,1612,4.00
DL,1911,2011-04-27,1725,34.00
DL,2011,2011-04-28,1612,8.00
DL,1911,2011-04-28,1725,34.00
DL,2011,2011-04-29,1612,18.00
DL,1911,2011-04-29,1725,0.00
DL,2011,2011-04-30,1612,50.00
DL,2210,2011-05-01,1505,13.00
DL,2011,2011-05-01,1615,29.00
DL,1911,2011-05-01,1730,4.00
DL,2210,2011-05-02,1500,6.00
DL,2011,2011-05-02,1615,5.00
DL,1911,2011-05-02,1730,-3.00
DL,2210,2011-05-03,1500,22.00
DL,2011,2011-05-03,1615,4.00
DL,1911,2011-05-03,1730,-5.00
DL,2210,2011-05-04,1500,-5.00
DL,2011,2011-05-04,1615,-3.00
DL,1911,2011-05-04,1730,-2.00
DL,2210,2011-05-05,1500,0.00
DL,2011,2011-05-05,1615,-4.00
DL,1911,2011-05-05,1730,3.00
DL,2210,2011-05-06,1500,38.00
DL,2011,2011-05-06,1615,0.00
DL,1911,2011-05-06,1730,-5.00
DL,2210,2011-05-07,1500,2.00
DL,2011,2011-05-07,1615,-1.00
DL,2210,2011-05-08,1500,-3.00
DL,2011,2011-05-08,1615,-3.00
DL,1911,2011-05-08,1730,-1.00
DL,2210,2011-05-09,1500,31.00
DL,2011,2011-05-09,1615,5.00
DL,1911,2011-05-09,1730,0.00
DL,2210,2011-05-10,1500,3.00
DL,2011,2011-05-10,1615,0.00
DL,1911,2011-05-10,1730,-2.00
DL,2210,2011-05-11,1500,184.00
DL,2011,2011-05-11,1615,169.00
DL,1911,2011-05-11,1730,57.00
DL,2210,2011-05-12,1500,0.00
DL,2011,2011-05-12,1615,0.00
DL,1911,2011-05-12,1730,-3.00
DL,2210,2011-05-13,1500,0.00
DL,2011,2011-05-13,1615,23.00
DL,1911,2011-05-13,1730,5.00
DL,2210,2011-05-14,1500,0.00
DL,2011,2011-05-14,1615,-2.00
DL,2210,2011-05-15,1500,-1.00
DL,2011,2011-05-15,1615,18.00
DL,1911,2011-05-15,1736,-5.00
DL,2210,2011-05-16,1500,57.00
DL,2011,2011-05-16,1615,0.00
DL,1911,2011-05-16,1730,20.00
DL,2210,2011-05-17,1500,-1.00
DL,2011,2011-05-17,1615,51.00
DL,1911,2011-05-17,1730,69.00
DL,2210,2011-05-18,1500,-1.00
DL,2011,2011-05-18,1615,5.00
DL,1911,2011-05-18,1730,-5.00
DL,2210,2011-05-19,1500,2.00
DL,2011,2011-05-19,1615,3.00
DL,1911,2011-05-19,1730,219.00
DL,2210,2011-05-20,1500,20.00
DL,2011,2011-05-20,1615,31.00
DL,1911,2011-05-20,1730,33.00
DL,2210,2011-05-21,1500,-2.00
DL,2011,2011-05-21,1615,28.00
DL,2210,2011-05-22,1500,46.00
DL,2011,2011-05-22,1615,71.00
DL,1911,2011-05-22,1730,-2.00
DL,2210,2011-05-23,1500,65.00
DL,2011,2011-05-23,1615,21.00
DL,1911,2011-05-23,1730,4.00
DL,2210,2011-05-24,1500,4.00
DL,2011,2011-05-24,1615,10.00
DL,1911,2011-05-24,1730,-1.00
DL,2210,2011-05-25,1500,0.00
DL,2011,2011-05-25,1615,0.00
DL,1911,2011-05-25,1730,-5.00
DL,2210,2011-05-26,1500,5.00
DL,2011,2011-05-26,1615,8.00
DL,1911,2011-05-26,1730,107.00
DL,2210,2011-05-27,1500,18.00
DL,2011,2011-05-27,1615,33.00
DL,1911,2011-05-27,1730,90.00
DL,2210,2011-05-28,1500,-2.00
DL,2011,2011-05-28,1615,3.00
DL,2011,2011-05-29,1615,1.00
DL,1911,2011-05-29,1730,8.00
DL,2210,2011-05-30,1500,1.00
DL,2011,2011-05-30,1615,0.00
DL,1911,2011-05-30,1730,1.00
DL,2210,2011-05-31,1500,-1.00
DL,2011,2011-05-31,1615,10.00
DL,1911,2011-05-31,1730,11.00
DL,2210,2011-06-01,1500,11.00
DL,2011,2011-06-01,1615,75.00
DL,1911,2011-06-01,1730,-4.00
DL,2210,2011-06-02,1500,2.00
DL,2011,2011-06-02,1615,45.00
DL,1911,2011-06-02,1730,26.00
DL,2210,2011-06-03,1500,-2.00
DL,2011,2011-06-03,1615,0.00
DL,1911,2011-06-03,1730,40.00
DL,2210,2011-06-04,1500,-1.00
DL,2011,2011-06-04,1615,-3.00
DL,2210,2011-06-05,1500,7.00
DL,2011,2011-06-05,1615,3.00
DL,1911,2011-06-05,1730,-4.00
DL,2210,2011-06-06,1500,14.00
DL,2011,2011-06-06,1615,0.00
DL,1911,2011-06-06,1730,-2.00
DL,2210,2011-06-07,1500,2.00
DL,2011,2011-06-07,1615,-1.00
DL,1911,2011-06-07,1730,21.00
DL,2210,2011-06-08,1500,2.00
DL,2011,2011-06-08,1615,-2.00
DL,1911,2011-06-08,1730,15.00
DL,2210,2011-06-09,1500,4.00
DL,1810,2011-06-09,1610,-2.00
DL,910,2011-06-09,1729,15.00
DL,2210,2011-06-10,1500,0.00
DL,1810,2011-06-10,1610,53.00
DL,910,2011-06-10,1729,31.00
DL,2210,2011-06-11,1500,91.00
DL,1810,2011-06-11,1610,23.00
DL,910,2011-06-11,1729,10.00
DL,2210,2011-06-12,1500,35.00
DL,1810,2011-06-12,1610,2.00
DL,910,2011-06-12,1729,6.00
DL,2210,2011-06-13,1500,1.00
DL,1810,2011-06-13,1610,0.00
DL,910,2011-06-13,1729,13.00
DL,2210,2011-06-14,1500,-3.00
DL,1810,2011-06-14,1610,-1.00
DL,910,2011-06-14,1729,9.00
DL,2210,2011-06-15,1500,8.00
DL,1810,2011-06-15,1610,0.00
DL,910,2011-06-15,1729,70.00
DL,2210,2011-06-16,1500,6.00
DL,1810,2011-06-16,1610,-2.00
DL,910,2011-06-16,1729,-2.00
DL,2210,2011-06-17,1500,104.00
DL,1810,2011-06-17,1610,75.00
DL,910,2011-06-17,1729,63.00
DL,2210,2011-06-18,1500,78.00
DL,1810,2011-06-18,1610,57.00
DL,910,2011-06-18,1729,15.00
DL,2210,2011-06-19,1500,0.00
DL,1810,2011-06-19,1610,2.00
DL,910,2011-06-19,1729,0.00
DL,2210,2011-06-20,1500,62.00
DL,1810,2011-06-20,1610,-4.00
DL,910,2011-06-20,1729,0.00
DL,2210,2011-06-21,1500,4.00
DL,1810,2011-06-21,1610,-2.00
DL,910,2011-06-21,1729,13.00
DL,2210,2011-06-22,1500,6.00
DL,1810,2011-06-22,1610,16.00
DL,910,2011-06-22,1729,234.00
DL,2210,2011-06-23,1500,2.00
DL,1810,2011-06-23,1610,7.00
DL,910,2011-06-23,1729,12.00
DL,2210,2011-06-24,1500,1.00
DL,1810,2011-06-24,1610,30.00
DL,910,2011-06-24,1729,6.00
DL,2210,2011-06-25,1500,65.00
DL,1810,2011-06-25,1610,3.00
DL,910,2011-06-25,1729,-4.00
DL,2210,2011-06-26,1500,1.00
DL,1810,2011-06-26,1610,22.00
DL,910,2011-06-26,1729,4.00
DL,2210,2011-06-27,1500,10.00
DL,1810,2011-06-27,1610,26.00
DL,910,2011-06-27,1729,114.00
DL,2210,2011-06-28,1500,1.00
DL,1810,2011-06-28,1610,-4.00
DL,910,2011-06-28,1729,110.00
DL,2210,2011-06-29,1500,-1.00
DL,1810,2011-06-29,1610,4.00
DL,910,2011-06-29,1729,-5.00
DL,2210,2011-06-30,1500,1.00
DL,1810,2011-06-30,1610,5.00
DL,910,2011-06-30,1729,22.00
DL,1810,2011-07-01,1610,-5.00
DL,910,2011-07-01,1729,27.00
DL,1810,2011-07-02,1610,8.00
DL,910,2011-07-02,1729,6.00
DL,1810,2011-07-03,1610,25.00
DL,910,2011-07-03,1729,-1.00
DL,1810,2011-07-04,1610,33.00
DL,910,2011-07-04,1729,-2.00
DL,1810,2011-07-05,1610,-5.00
DL,910,2011-07-05,1729,-1.00
DL,1810,2011-07-06,1610,22.00
DL,910,2011-07-06,1729,10.00
DL,1810,2011-07-07,1610,-4.00
DL,910,2011-07-07,1729,17.00
DL,1810,2011-07-08,1610,-1.00
DL,910,2011-07-08,1729,42.00
DL,1810,2011-07-09,1610,16.00
DL,910,2011-07-09,1729,31.00
DL,1810,2011-07-10,1610,2.00
DL,910,2011-07-10,1729,0.00
DL,1810,2011-07-11,1610,0.00
DL,910,2011-07-11,1729,17.00
DL,1810,2011-07-12,1610,78.00
DL,910,2011-07-12,1729,68.00
DL,1810,2011-07-13,1610,-1.00
DL,910,2011-07-13,1729,12.00
DL,1810,2011-07-14,1610,9.00
DL,910,2011-07-14,1729,41.00
DL,1810,2011-07-15,1610,48.00
DL,910,2011-07-15,1729,14.00
DL,1810,2011-07-16,1610,-3.00
DL,910,2011-07-16,1729,2.00
DL,1810,2011-07-17,1610,-5.00
DL,910,2011-07-17,1729,0.00
DL,1810,2011-07-18,1610,76.00
DL,910,2011-07-18,1729,-3.00
DL,1810,2011-07-19,1610,-1.00
DL,910,2011-07-19,1729,-3.00
DL,1810,2011-07-20,1610,30.00
DL,910,2011-07-20,1729,126.00
DL,1810,2011-07-21,1610,25.00
DL,910,2011-07-21,1729,26.00
DL,1810,2011-07-22,1610,7.00
DL,910,2011-07-22,1729,27.00
DL,1810,2011-07-23,1610,-5.00
DL,910,2011-07-23,1729,-3.00
DL,1810,2011-07-24,1610,0.00
DL,910,2011-07-24,1729,5.00
DL,1810,2011-07-25,1610,43.00
DL,910,2011-07-25,1729,7.00
DL,1810,2011-07-26,1610,-4.00
DL,910,2011-07-26,1729,-3.00
DL,1810,2011-07-27,1610,13.00
DL,910,2011-07-27,1729,1.00
DL,1810,2011-07-28,1610,-2.00
DL,910,2011-07-28,1729,14.00
DL,1810,2011-07-29,1610,1.00
DL,910,2011-07-29,1729,-2.00
DL,1810,2011-07-30,1610,60.00
DL,910,2011-07-30,1729,11.00
DL,1810,2011-07-31,1610,5.00
DL,910,2011-07-31,1729,5.00
DL,1810,2011-08-01,1610,8.00
DL,910,2011-08-01,1729,7.00
DL,1810,2011-08-02,1610,-1.00
DL,910,2011-08-02,1729,0.00
DL,1810,2011-08-03,1610,1.00
DL,910,2011-08-03,1729,33.00
DL,1810,2011-08-04,1610,25.00
DL,910,2011-08-04,1729,8.00
DL,1810,2011-08-05,1610,-1.00
DL,910,2011-08-05,1729,45.00
DL,1810,2011-08-06,1610,0.00
DL,910,2011-08-06,1729,3.00
DL,1810,2011-08-07,1610,25.00
DL,910,2011-08-07,1729,61.00
DL,1810,2011-08-08,1610,9.00
DL,910,2011-08-08,1729,0.00
DL,1810,2011-08-09,1610,1.00
DL,910,2011-08-09,1729,-1.00
DL,1810,2011-08-10,1610,4.00
DL,910,2011-08-10,1729,0.00
