FlightNum,FlightDate,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing
1445,2015-11-23,53.85,21.43,10.0,0.28,0.0,1024.46,8.84,336.0
2361,2015-11-24,57.4,28.07,10.0,0.32,0.02,1027.8,3.85,105.0
1810,2015-11-24,57.4,28.07,10.0,0.32,0.02,1027.8,3.85,105.0
1445,2015-11-24,57.4,28.07,10.0,0.32,0.02,1027.8,3.85,105.0
2361,2015-11-25,57.09,34.76,10.0,0.43,0.31,1032.67,9.88,85.0
1810,2015-11-25,57.09,34.76,10.0,0.43,0.31,1032.67,9.88,85.0
1445,2015-11-25,57.09,34.76,10.0,0.43,0.31,1032.67,9.88,85.0
1810,2015-11-26,68.11,48.29,10.0,0.49,0.0,1033.74,12.53,101.0
2361,2015-11-27,71.1,53.09,10.0,0.53,0.23,1027.85,8.91,136.0
1445,2015-11-27,71.1,53.09,10.0,0.53,0.23,1027.85,8.91,136.0
2361,2015-11-28,70.24,53.79,10.0,0.56,0.13,1022.68,2.89,209.0
1810,2015-11-28,70.24,53.79,10.0,0.56,0.13,1022.68,2.89,209.0
1445,2015-11-28,70.24,53.79,10.0,0.56,0.13,1022.68,2.89,209.0
2361,2015-11-29,71.87,54.41,10.0,0.54,0.28,1018.56,5.49,169.0
1810,2015-11-29,71.87,54.41,10.0,0.54,0.28,1018.56,5.49,169.0
1445,2015-11-29,71.87,54.41,10.0,0.54,0.28,1018.56,5.49,169.0
2361,2015-11-30,70.77,56.97,10.0,0.62,0.25,1017.47,6.23,182.0
1810,2015-11-30,70.77,56.97,10.0,0.62,0.25,1017.47,6.23,182.0
1445,2015-11-30,70.77,56.97,10.0,0.62,0.25,1017.47,6.23,182.0
2361,2015-12-01,65.97,59.14,8.89,0.79,0.31,1014.69,5.6,80.0
1810,2015-12-01,65.97,59.14,8.89,0.79,0.31,1014.69,5.6,80.0
1445,2015-12-01,65.97,59.14,8.89,0.79,0.31,1014.69,5.6,80.0
2361,2015-12-02,55.45,46.24,10.0,0.71,0.02,1012.37,6.63,281.0
1810,2015-12-02,55.45,46.24,10.0,0.71,0.02,1012.37,6.63,281.0
1445,2015-12-02,55.45,46.24,10.0,0.71,0.02,1012.37,6.63,281.0
2361,2015-12-03,47.46,31.28,10.0,0.53,0.0,1023.58,9.36,337.0
1810,2015-12-03,47.46,31.28,10.0,0.53,0.0,1023.58,9.36,337.0
1445,2015-12-03,47.46,31.28,10.0,0.53,0.0,1023.58,9.36,337.0
2361,2015-12-04,56.03,27.03,10.0,0.33,0.0,1031.2,8.1,65.0
1810,2015-12-04,56.03,27.03,10.0,0.33,0.0,1031.2,8.1,65.0
1445,2015-12-04,56.03,27.03,10.0,0.33,0.0,1031.2,8.1,65.0
1445,2015-12-05,58.35,27.19,10.0,0.3,0.0,1033.48,8.43,78.0
2361,2015-12-06,64.35,41.81,10.0,0.44,0.08,1028.02,4.58,120.0
1810,2015-12-06,64.35,41.81,10.0,0.44,0.08,1028.02,4.58,120.0
1445,2015-12-06,64.35,41.81,10.0,0.44,0.08,1028.02,4.58,120.0
2361,2015-12-07,65.54,42.91,10.0,0.44,0.21,1020.24,10.57,295.0
1810,2015-12-07,65.54,42.91,10.0,0.44,0.21,1020.24,10.57,295.0
1445,2015-12-07,65.54,42.91,10.0,0.44,0.21,1020.24,10.57,295.0
2361,2015-12-08,63.0,35.54,10.0,0.36,0.2,1018.8,3.32,184.0
1810,2015-12-08,63.0,35.54,10.0,0.36,0.2,1018.8,3.32,184.0
1445,2015-12-08,63.0,35.54,10.0,0.36,0.2,1018.8,3.32,184.0
2361,2015-12-09,64.12,48.16,10.0,0.56,0.21,1015.58,7.28,236.0
1810,2015-12-09,64.12,48.16,10.0,0.56,0.21,1015.58,7.28,236.0
1445,2015-12-09,64.12,48.16,10.0,0.56,0.21,1015.58,7.28,236.0
2361,2015-12-10,65.22,54.39,9.89,0.68,0.31,1014.77,7.03,218.0
1810,2015-12-10,65.22,54.39,9.89,0.68,0.31,1014.77,7.03,218.0
1445,2015-12-10,65.22,54.39,9.89,0.68,0.31,1014.77,7.03,218.0
2361,2015-12-11,72.54,59.84,9.96,0.64,0.31,1017.12,7.72,229.0
1810,2015-12-11,72.54,59.84,9.96,0.64,0.31,1017.12,7.72,229.0
1445,2015-12-11,72.54,59.84,9.96,0.64,0.31,1017.12,7.72,229.0
1445,2015-12-12,71.91,54.8,10.0,0.55,0.18,1022.05,5.75,161.0
2361,2015-12-13,71.21,58.79,10.0,0.65,0.31,1017.47,8.87,143.0
1810,2015-12-13,71.21,58.79,10.0,0.65,0.31,1017.47,8.87,143.0
1445,2015-12-13,71.21,58.79,10.0,0.65,0.31,1017.47,8.87,143.0
2361,2015-12-14,65.18,54.83,10.0,0.69,0.24,1006.68,11.82,231.0
1810,2015-12-14,65.18,54.83,10.0,0.69,0.24,1006.68,11.82,231.0
1445,2015-12-14,65.18,54.83,10.0,0.69,0.24,1006.68,11.82,231.0
2361,2015-12-15,71.72,47.95,10.0,0.43,0.0,1011.85,5.59,334.0
1810,2015-12-15,71.72,47.95,10.0,0.43,0.0,1011.85,5.59,334.0
1445,2015-12-15,71.72,47.95,10.0,0.43,0.0,1011.85,5.59,334.0
2361,2015-12-16,71.12,46.87,10.0,0.42,0.15,1012.58,6.35,157.0
1810,2015-12-16,71.12,46.87,10.0,0.42,0.15,1012.58,6.35,157.0
1445,2015-12-16,71.12,46.87,10.0,0.42,0.15,1012.58,6.35,157.0
2361,2015-12-17,64.5,58.07,9.88,0.8,0.31,1008.74,6.94,281.0
1810,2015-12-17,64.5,58.07,9.88,0.8,0.31,1008.74,6.94,281.0
1445,2015-12-17,64.5,58.07,9.88,0.8,0.31,1008.74,6.94,281.0
2361,2015-12-18,46.79,27.99,10.0,0.48,0.23,1020.33,15.85,308.0
1810,2015-12-18,46.79,27.99,10.0,0.48,0.23,1020.33,15.85,308.0
1445,2015-12-18,46.79,27.99,10.0,0.48,0.23,1020.33,15.85,308.0
2361,2015-12-19,51.7,19.29,10.0,0.28,0.0,1032.04,9.73,324.0
1810,2015-12-19,51.7,19.29,10.0,0.28,0.0,1032.04,9.73,324.0
2361,2015-12-20,54.26,25.64,9.88,0.33,0.0,1030.47,6.99,108.0
1810,2015-12-20,54.26,25.64,9.88,0.33,0.0,1030.47,6.99,108.0
1445,2015-12-20,54.26,25.64,9.88,0.33,0.0,1030.47,6.99,108.0
2361,2015-12-21,57.31,47.91,9.97,0.71,0.31,1023.13,3.93,119.0
1810,2015-12-21,57.31,47.91,9.97,0.71,0.31,1023.13,3.93,119.0
1445,2015-12-21,57.31,47.91,9.97,0.71,0.31,1023.13,3.93,119.0
2361,2015-12-22,63.58,59.81,6.49,0.88,,1013.89,4.52,119.0
1810,2015-12-22,63.58,59.81,6.49,0.88,,1013.89,4.52,119.0
1445,2015-12-22,63.58,59.81,6.49,0.88,,1013.89,4.52,119.0
2361,2015-12-23,62.88,60.36,9.13,0.91,,1010.71,7.29,168.0
1810,2015-12-23,62.88,60.36,9.13,0.91,,1010.71,7.29,168.0
1445,2015-12-23,62.88,60.36,9.13,0.91,,1010.71,7.29,168.0
2361,2015-12-24,68.94,67.13,8.27,0.94,0.31,1016.44,4.86,129.0
1445,2015-12-24,68.94,67.13,8.27,0.94,0.31,1016.44,4.86,129.0
2361,2015-12-25,74.79,66.78,9.94,0.76,0.31,1020.72,9.89,192.0
1445,2015-12-25,74.79,66.78,9.94,0.76,0.31,1020.72,9.89,192.0
2361,2015-12-26,75.9,66.05,10.0,0.72,,1021.75,8.32,170.0
1810,2015-12-26,75.9,66.05,10.0,0.72,,1021.75,8.32,170.0
2361,2015-12-27,74.1,65.78,10.0,0.75,0.31,1016.51,11.44,181.0
1810,2015-12-27,74.1,65.78,10.0,0.75,0.31,1016.51,11.44,181.0
1445,2015-12-27,74.1,65.78,10.0,0.75,0.31,1016.51,11.44,181.0
2361,2015-12-28,71.02,63.69,9.68,0.78,,1010.02,12.67,149.0
1810,2015-12-28,71.02,63.69,9.68,0.78,,1010.02,12.67,149.0
1445,2015-12-28,71.02,63.69,9.68,0.78,,1010.02,12.67,149.0
2361,2015-12-29,69.83,54.12,10.0,0.57,0.21,1017.71,5.78,242.0
1810,2015-12-29,69.83,54.12,10.0,0.57,0.21,1017.71,5.78,242.0
1445,2015-12-29,69.83,54.12,10.0,0.57,0.21,1017.71,5.78,242.0
2361,2015-12-30,58.34,56.45,6.54,0.93,,1020.42,6.04,316.0
1810,2015-12-30,58.34,56.45,6.54,0.93,,1020.42,6.04,316.0
1445,2015-12-30,58.34,56.45,6.54,0.93,,1020.42,6.04,316.0
2361,2015-12-31,59.87,46.7,10.0,0.62,0.2,1019.78,12.67,311.0
1445,2015-12-31,59.87,46.7,10.0,0.62,0.2,1019.78,12.67,311.0
2361,2016-01-01,45.31,33.4,10.0,0.63,0.02,1021.82,11.84,328.0
1810,2016-01-01,45.31,33.4,10.0,0.63,0.02,1021.82,11.84,328.0
2361,2016-01-02,46.13,26.82,10.0,0.47,0.0,1022.41,7.72,306.0
1810,2016-01-02,46.13,26.82,10.0,0.47,0.0,1022.41,7.72,306.0
2361,2016-01-03,52.26,25.55,10.0,0.35,0.03,1016.33,13.11,317.0
1810,2016-01-03,52.26,25.55,10.0,0.35,0.03,1016.33,13.11,317.0
1445,2016-01-03,52.26,25.55,10.0,0.35,0.03,1016.33,13.11,317.0
2361,2016-01-04,43.9,21.59,10.0,0.41,0.21,1021.59,15.28,349.0
1810,2016-01-04,43.9,21.59,10.0,0.41,0.21,1021.59,15.28,349.0
1445,2016-01-04,43.9,21.59,10.0,0.41,0.21,1021.59,15.28,349.0
2361,2016-01-05,43.17,12.51,10.0,0.28,0.21,1030.83,7.76,67.0
1810,2016-01-05,43.17,12.51,10.0,0.28,0.21,1030.83,7.76,67.0
723,2016-01-05,43.17,12.51,10.0,0.28,0.21,1030.83,7.76,67.0
2361,2016-01-06,44.16,16.26,10.0,0.32,0.04,1027.35,8.31,82.0
1810,2016-01-06,44.16,16.26,10.0,0.32,0.04,1027.35,8.31,82.0
723,2016-01-06,44.16,16.26,10.0,0.32,0.04,1027.35,8.31,82.0
2361,2016-01-07,59.05,43.97,10.0,0.57,0.24,1017.46,9.98,102.0
1810,2016-01-07,59.05,43.97,10.0,0.57,0.24,1017.46,9.98,102.0
723,2016-01-07,59.05,43.97,10.0,0.57,0.24,1017.46,9.98,102.0
2361,2016-01-08,52.95,48.49,9.36,0.85,,1015.02,5.25,101.0
1810,2016-01-08,52.95,48.49,9.36,0.85,,1015.02,5.25,101.0
723,2016-01-08,52.95,48.49,9.36,0.85,,1015.02,5.25,101.0
723,2016-01-09,50.68,46.69,7.68,0.86,,1010.57,7.74,117.0
2361,2016-01-10,39.65,29.52,10.0,0.67,,1015.71,12.67,291.0
1810,2016-01-10,39.65,29.52,10.0,0.67,,1015.71,12.67,291.0
723,2016-01-10,39.65,29.52,10.0,0.67,,1015.71,12.67,291.0
2361,2016-01-11,43.65,10.44,10.0,0.25,0.22,1022.27,7.07,288.0
1810,2016-01-11,43.65,10.44,10.0,0.25,0.22,1022.27,7.07,288.0
723,2016-01-11,43.65,10.44,10.0,0.25,0.22,1022.27,7.07,288.0
2361,2016-01-12,52.92,24.04,10.0,0.32,0.2,1019.11,14.92,258.0
1810,2016-01-12,52.92,24.04,10.0,0.32,0.2,1019.11,14.92,258.0
723,2016-01-12,52.92,24.04,10.0,0.32,0.2,1019.11,14.92,258.0
2361,2016-01-13,49.5,20.75,10.0,0.32,0.21,1022.26,9.67,299.0
1810,2016-01-13,49.5,20.75,10.0,0.32,0.21,1022.26,9.67,299.0
723,2016-01-13,49.5,20.75,10.0,0.32,0.21,1022.26,9.67,299.0
2361,2016-01-14,59.23,26.84,10.0,0.29,0.03,1018.41,9.96,227.0
1810,2016-01-14,59.23,26.84,10.0,0.29,0.03,1018.41,9.96,227.0
723,2016-01-14,59.23,26.84,10.0,0.29,0.03,1018.41,9.96,227.0
2361,2016-01-15,49.01,45.76,9.47,0.88,,1001.52,7.09,270.0
1810,2016-01-15,49.01,45.76,9.47,0.88,,1001.52,7.09,270.0
723,2016-01-15,49.01,45.76,9.47,0.88,,1001.52,7.09,270.0
723,2016-01-16,57.79,34.47,10.0,0.41,0.07,1009.56,11.28,313.0
2361,2016-01-17,46.62,28.39,10.0,0.49,0.22,1013.42,13.48,326.0
723,2016-01-17,46.62,28.39,10.0,0.49,0.22,1013.42,13.48,326.0
2361,2016-01-18,36.62,8.19,10.0,0.3,0.22,1024.12,13.99,289.0
1810,2016-01-18,36.62,8.19,10.0,0.3,0.22,1024.12,13.99,289.0
723,2016-01-18,36.62,8.19,10.0,0.3,0.22,1024.12,13.99,289.0
2361,2016-01-19,37.77,8.87,10.0,0.3,0.21,1029.19,8.17,316.0
1810,2016-01-19,37.77,8.87,10.0,0.3,0.21,1029.19,8.17,316.0
723,2016-01-19,37.77,8.87,10.0,0.3,0.21,1029.19,8.17,316.0
2361,2016-01-20,40.93,33.34,8.19,0.74,,1022.36,3.53,179.0
1810,2016-01-20,40.93,33.34,8.19,0.74,,1022.36,3.53,179.0
723,2016-01-20,40.93,33.34,8.19,0.74,,1022.36,3.53,179.0
2361,2016-01-21,48.35,42.0,7.91,0.79,,1019.89,7.17,122.0
1810,2016-01-21,48.35,42.0,7.91,0.79,,1019.89,7.17,122.0
723,2016-01-21,48.35,42.0,7.91,0.79,,1019.89,7.17,122.0
2361,2016-01-22,38.36,36.31,5.61,0.92,,1002.22,7.4,84.0
1810,2016-01-22,38.36,36.31,5.61,0.92,,1002.22,7.4,84.0
723,2016-01-22,38.36,36.31,5.61,0.92,,1002.22,7.4,84.0
723,2016-01-23,33.58,20.52,10.0,0.58,0.26,1013.18,22.64,327.0
2361,2016-01-24,50.56,19.95,10.0,0.3,0.21,1020.81,3.16,275.0
1810,2016-01-24,50.56,19.95,10.0,0.3,0.21,1020.81,3.16,275.0
723,2016-01-24,50.56,19.95,10.0,0.3,0.21,1020.81,3.16,275.0
2361,2016-01-25,56.26,25.03,10.0,0.3,0.0,1023.63,8.88,192.0
1810,2016-01-25,56.26,25.03,10.0,0.3,0.0,1023.63,8.88,192.0
723,2016-01-25,56.26,25.03,10.0,0.3,0.0,1023.63,8.88,192.0
2361,2016-01-26,59.77,43.44,10.0,0.55,0.19,1019.69,5.2,211.0
1810,2016-01-26,59.77,43.44,10.0,0.55,0.19,1019.69,5.2,211.0
723,2016-01-26,59.77,43.44,10.0,0.55,0.19,1019.69,5.2,211.0
2361,2016-01-27,44.46,35.77,9.89,0.71,,1018.45,8.8,339.0
1810,2016-01-27,44.46,35.77,9.89,0.71,,1018.45,8.8,339.0
723,2016-01-27,44.46,35.77,9.89,0.71,,1018.45,8.8,339.0
2361,2016-01-28,52.13,33.21,10.0,0.48,0.04,1011.7,7.37,316.0
1810,2016-01-28,52.13,33.21,10.0,0.48,0.04,1011.7,7.37,316.0
723,2016-01-28,52.13,33.21,10.0,0.48,0.04,1011.7,7.37,316.0
2361,2016-01-29,56.58,28.18,10.0,0.33,0.0,1014.33,10.46,298.0
1810,2016-01-29,56.58,28.18,10.0,0.33,0.0,1014.33,10.46,298.0
723,2016-01-29,56.58,28.18,10.0,0.33,0.0,1014.33,10.46,298.0
723,2016-01-30,66.21,37.36,10.0,0.34,0.21,1017.64,9.42,210.0
2361,2016-01-31,66.46,51.19,10.0,0.58,0.31,1015.77,5.94,205.0
723,2016-01-31,66.46,51.19,10.0,0.58,0.31,1015.77,5.94,205.0
2361,2016-02-01,67.74,56.67,10.0,0.68,0.31,1013.81,8.85,227.0
1810,2016-02-01,67.74,56.67,10.0,0.68,0.31,1013.81,8.85,227.0
723,2016-02-01,67.74,56.67,10.0,0.68,0.31,1013.81,8.85,227.0
2361,2016-02-02,75.23,57.21,10.0,0.54,0.3,1014.94,13.54,142.0
1810,2016-02-02,75.23,57.21,10.0,0.54,0.3,1014.94,13.54,142.0
723,2016-02-02,75.23,57.21,10.0,0.54,0.3,1014.94,13.54,142.0
2361,2016-02-03,59.96,54.69,9.76,0.83,,1012.67,6.68,275.0
1810,2016-02-03,59.96,54.69,9.76,0.83,,1012.67,6.68,275.0
723,2016-02-03,59.96,54.69,9.76,0.83,,1012.67,6.68,275.0
2361,2016-02-04,52.02,29.93,10.0,0.42,0.22,1017.96,16.9,304.0
1810,2016-02-04,52.02,29.93,10.0,0.42,0.22,1017.96,16.9,304.0
723,2016-02-04,52.02,29.93,10.0,0.42,0.22,1017.96,16.9,304.0
2361,2016-02-05,49.56,12.85,10.0,0.23,0.2,1027.57,7.39,355.0
1810,2016-02-05,49.56,12.85,10.0,0.23,0.2,1027.57,7.39,355.0
723,2016-02-05,49.56,12.85,10.0,0.23,0.2,1027.57,7.39,355.0
723,2016-02-06,50.83,17.72,10.0,0.27,0.05,1025.06,5.58,33.0
2361,2016-02-07,55.01,21.72,10.0,0.27,0.03,1016.8,10.23,314.0
723,2016-02-07,55.01,21.72,10.0,0.27,0.03,1016.8,10.23,314.0
2361,2016-02-08,50.14,22.68,10.0,0.34,0.31,1007.38,18.63,264.0
1810,2016-02-08,50.14,22.68,10.0,0.34,0.31,1007.38,18.63,264.0
723,2016-02-08,50.14,22.68,10.0,0.34,0.31,1007.38,18.63,264.0
2361,2016-02-09,32.41,22.19,7.24,0.66,,1011.14,17.83,296.0
1810,2016-02-09,32.41,22.19,7.24,0.66,,1011.14,17.83,296.0
723,2016-02-09,32.41,22.19,7.24,0.66,,1011.14,17.83,296.0
2361,2016-02-10,36.71,8.56,10.0,0.3,0.21,1020.18,18.93,297.0
1810,2016-02-10,36.71,8.56,10.0,0.3,0.21,1020.18,18.93,297.0
723,2016-02-10,36.71,8.56,10.0,0.3,0.21,1020.18,18.93,297.0
2361,2016-02-11,54.59,24.13,10.0,0.3,0.0,1020.47,4.78,327.0
1810,2016-02-11,54.59,24.13,10.0,0.3,0.0,1020.47,4.78,327.0
723,2016-02-11,54.59,24.13,10.0,0.3,0.0,1020.47,4.78,327.0
1810,2016-02-12,62.33,32.81,9.96,0.33,0.22,1017.16,13.85,290.0
177,2016-02-12,62.33,32.81,9.96,0.33,0.22,1017.16,13.85,290.0
1810,2016-02-13,41.05,5.53,10.0,0.22,0.0,1027.88,16.01,327.0
1810,2016-02-14,47.8,14.63,10.0,0.26,0.2,1024.42,8.56,120.0
177,2016-02-14,47.8,14.63,10.0,0.26,0.2,1024.42,8.56,120.0
1810,2016-02-15,50.23,34.23,9.85,0.54,,1013.71,12.17,109.0
177,2016-02-15,50.23,34.23,9.85,0.54,,1013.71,12.17,109.0
1810,2016-02-16,59.12,35.29,10.0,0.41,0.25,1009.21,7.07,205.0
177,2016-02-16,59.12,35.29,10.0,0.41,0.25,1009.21,7.07,205.0
1810,2016-02-17,51.04,35.11,10.0,0.54,0.23,1022.38,13.96,302.0
177,2016-02-17,51.04,35.11,10.0,0.54,0.23,1022.38,13.96,302.0
1810,2016-02-18,59.02,29.68,10.0,0.33,0.21,1029.44,2.81,54.0
177,2016-02-18,59.02,29.68,10.0,0.33,0.21,1029.44,2.81,54.0
1810,2016-02-19,63.56,31.59,10.0,0.3,0.0,1027.03,12.97,168.0
177,2016-02-19,63.56,31.59,10.0,0.3,0.0,1027.03,12.97,168.0
2361,2016-02-20,62.48,53.42,9.79,0.72,0.24,1022.63,7.9,195.0
177,2016-02-20,62.48,53.42,9.79,0.72,0.24,1022.63,7.9,195.0
1810,2016-02-21,65.09,57.29,9.84,0.76,0.31,1017.07,9.94,250.0
177,2016-02-21,65.09,57.29,9.84,0.76,0.31,1017.07,9.94,250.0
1810,2016-02-22,62.49,57.5,9.63,0.84,,1012.83,2.01,227.0
177,2016-02-22,62.49,57.5,9.63,0.84,,1012.83,2.01,227.0
1810,2016-02-23,57.09,54.63,3.04,0.91,,1009.5,10.86,91.0
177,2016-02-23,57.09,54.63,3.04,0.91,,1009.5,10.86,91.0
1810,2016-02-24,48.91,40.78,9.76,0.73,,1002.48,17.27,248.0
177,2016-02-24,48.91,40.78,9.76,0.73,,1002.48,17.27,248.0
1810,2016-02-25,50.58,29.5,10.0,0.44,0.31,1016.17,16.96,298.0
177,2016-02-25,50.58,29.5,10.0,0.44,0.31,1016.17,16.96,298.0
1810,2016-02-26,50.71,25.3,10.0,0.37,0.0,1023.36,15.36,295.0
177,2016-02-26,50.71,25.3,10.0,0.37,0.0,1023.36,15.36,295.0
2361,2016-02-27,57.74,22.04,10.0,0.25,0.0,1023.33,9.84,314.0
177,2016-02-27,57.74,22.04,10.0,0.25,0.0,1023.33,9.84,314.0
1810,2016-02-28,66.67,28.74,10.0,0.24,0.0,1019.52,13.16,226.0
177,2016-02-28,66.67,28.74,10.0,0.24,0.0,1019.52,13.16,226.0
1810,2016-02-29,70.86,43.72,10.0,0.38,0.27,1017.36,11.67,270.0
177,2016-02-29,70.86,43.72,10.0,0.38,0.27,1017.36,11.67,270.0
1810,2016-03-01,69.95,49.37,10.0,0.48,,1014.24,18.02,230.0
177,2016-03-01,69.95,49.37,10.0,0.48,,1014.24,18.02,230.0
1785,2016-03-02,50.95,27.16,10.0,0.39,0.0,1019.74,13.07,317.0
1437,2016-03-02,50.95,27.16,10.0,0.39,0.0,1019.74,13.07,317.0
177,2016-03-02,50.95,27.16,10.0,0.39,0.0,1019.74,13.07,317.0
1785,2016-03-03,39.08,35.78,4.02,0.88,,1017.65,8.96,86.0
1437,2016-03-03,39.08,35.78,4.02,0.88,,1017.65,8.96,86.0
177,2016-03-03,39.08,35.78,4.02,0.88,,1017.65,8.96,86.0
1785,2016-03-04,53.68,39.0,10.0,0.57,0.15,1018.97,10.57,323.0
1437,2016-03-04,53.68,39.0,10.0,0.57,0.15,1018.97,10.57,323.0
177,2016-03-04,53.68,39.0,10.0,0.57,0.15,1018.97,10.57,323.0
177,2016-03-05,60.45,31.53,10.0,0.33,0.21,1019.24,3.58,279.0
1785,2016-03-06,63.86,27.22,10.0,0.25,0.0,1022.68,1.16,15.0
1437,2016-03-06,63.86,27.22,10.0,0.25,0.0,1022.68,1.16,15.0
177,2016-03-06,63.86,27.22,10.0,0.25,0.0,1022.68,1.16,15.0
1785,2016-03-07,68.19,39.22,10.0,0.35,0.03,1023.77,6.34,152.0
1437,2016-03-07,68.19,39.22,10.0,0.35,0.03,1023.77,6.34,152.0
177,2016-03-07,68.19,39.22,10.0,0.35,0.03,1023.77,6.34,152.0
1785,2016-03-08,71.7,49.98,10.0,0.46,0.25,1022.47,9.57,183.0
1437,2016-03-08,71.7,49.98,10.0,0.46,0.25,1022.47,9.57,183.0
177,2016-03-08,71.7,49.98,10.0,0.46,0.25,1022.47,9.57,183.0
1785,2016-03-09,75.13,51.34,10.0,0.43,0.22,1019.87,11.38,163.0
1437,2016-03-09,75.13,51.34,10.0,0.43,0.22,1019.87,11.38,163.0
177,2016-03-09,75.13,51.34,10.0,0.43,0.22,1019.87,11.38,163.0
1785,2016-03-10,76.47,55.38,10.0,0.48,0.31,1019.58,13.3,177.0
1437,2016-03-10,76.47,55.38,10.0,0.48,0.31,1019.58,13.3,177.0
1785,2016-03-11,76.95,59.28,10.0,0.55,0.31,1020.66,6.21,213.0
1437,2016-03-11,76.95,59.28,10.0,0.55,0.31,1020.66,6.21,213.0
177,2016-03-11,76.95,59.28,10.0,0.55,0.31,1020.66,6.21,213.0
177,2016-03-12,75.97,56.69,10.0,0.51,0.15,1017.65,12.61,170.0
1785,2016-03-13,76.39,55.49,10.0,0.48,0.31,1010.39,12.91,245.0
1437,2016-03-13,76.39,55.49,10.0,0.48,0.31,1010.39,12.91,245.0
177,2016-03-13,76.39,55.49,10.0,0.48,0.31,1010.39,12.91,245.0
1785,2016-03-14,72.97,55.47,10.0,0.54,0.27,1009.01,13.58,228.0
1437,2016-03-14,72.97,55.47,10.0,0.54,0.27,1009.01,13.58,228.0
177,2016-03-14,72.97,55.47,10.0,0.54,0.27,1009.01,13.58,228.0
1785,2016-03-15,83.05,50.74,10.0,0.33,0.21,1010.95,13.86,219.0
1437,2016-03-15,83.05,50.74,10.0,0.33,0.21,1010.95,13.86,219.0
177,2016-03-15,83.05,50.74,10.0,0.33,0.21,1010.95,13.86,219.0
1785,2016-03-16,79.89,40.36,10.0,0.24,0.03,1013.48,12.55,316.0
177,2016-03-16,79.89,40.36,10.0,0.24,0.03,1013.48,12.55,316.0
1785,2016-03-17,75.11,32.25,10.0,0.21,0.21,1013.86,9.71,336.0
1437,2016-03-17,75.11,32.25,10.0,0.21,0.21,1013.86,9.71,336.0
177,2016-03-17,75.11,32.25,10.0,0.21,0.21,1013.86,9.71,336.0
1785,2016-03-18,75.45,34.53,10.0,0.23,0.03,1012.46,5.47,106.0
1437,2016-03-18,75.45,34.53,10.0,0.23,0.03,1012.46,5.47,106.0
177,2016-03-18,75.45,34.53,10.0,0.23,0.03,1012.46,5.47,106.0
177,2016-03-19,68.36,52.55,10.0,0.57,0.31,1010.43,12.4,289.0
1785,2016-03-20,54.61,30.63,10.0,0.4,0.31,1014.22,15.89,317.0
1437,2016-03-20,54.61,30.63,10.0,0.4,0.31,1014.22,15.89,317.0
177,2016-03-20,54.61,30.63,10.0,0.4,0.31,1014.22,15.89,317.0
1785,2016-03-21,54.02,26.36,10.0,0.34,0.0,1024.14,13.45,331.0
1437,2016-03-21,54.02,26.36,10.0,0.34,0.0,1024.14,13.45,331.0
177,2016-03-21,54.02,26.36,10.0,0.34,0.0,1024.14,13.45,331.0
1785,2016-03-22,65.35,29.04,10.0,0.25,0.0,1024.24,7.72,216.0
1437,2016-03-22,65.35,29.04,10.0,0.25,0.0,1024.24,7.72,216.0
177,2016-03-22,65.35,29.04,10.0,0.25,0.0,1024.24,7.72,216.0
1785,2016-03-23,70.11,44.35,9.93,0.4,0.27,1020.86,12.07,193.0
1437,2016-03-23,70.11,44.35,9.93,0.4,0.27,1020.86,12.07,193.0
177,2016-03-23,70.11,44.35,9.93,0.4,0.27,1020.86,12.07,193.0
1785,2016-03-24,73.14,52.53,10.0,0.48,0.24,1011.83,14.02,163.0
1437,2016-03-24,73.14,52.53,10.0,0.48,0.24,1011.83,14.02,163.0
177,2016-03-24,73.14,52.53,10.0,0.48,0.24,1011.83,14.02,163.0
1785,2016-03-25,69.45,52.47,10.0,0.55,0.14,1012.3,6.45,277.0
1437,2016-03-25,69.45,52.47,10.0,0.55,0.14,1012.3,6.45,277.0
177,2016-03-25,69.45,52.47,10.0,0.55,0.14,1012.3,6.45,277.0
177,2016-03-26,63.76,61.05,2.44,0.91,,1019.18,5.99,87.0
1785,2016-03-27,63.84,60.78,6.85,0.9,,1018.46,2.82,204.0
1437,2016-03-27,63.84,60.78,6.85,0.9,,1018.46,2.82,204.0
1682,2016-03-27,63.84,60.78,6.85,0.9,,1018.46,2.82,204.0
1785,2016-03-28,69.62,45.18,9.94,0.41,0.01,1016.58,13.48,318.0
1437,2016-03-28,69.62,45.18,9.94,0.41,0.01,1016.58,13.48,318.0
1682,2016-03-28,69.62,45.18,9.94,0.41,0.01,1016.58,13.48,318.0
1785,2016-03-29,68.9,33.8,10.0,0.27,0.21,1019.4,3.35,350.0
1437,2016-03-29,68.9,33.8,10.0,0.27,0.21,1019.4,3.35,350.0
1682,2016-03-29,68.9,33.8,10.0,0.27,0.21,1019.4,3.35,350.0
1785,2016-03-30,71.42,41.19,10.0,0.33,0.03,1021.24,10.6,146.0
1437,2016-03-30,71.42,41.19,10.0,0.33,0.03,1021.24,10.6,146.0
1682,2016-03-30,71.42,41.19,10.0,0.33,0.03,1021.24,10.6,146.0
1785,2016-03-31,65.14,60.87,8.34,0.86,0.31,1011.75,13.08,187.0
1437,2016-03-31,65.14,60.87,8.34,0.86,0.31,1011.75,13.08,187.0
