FlightNum,FlightDate,Carrier_Del1,Carrier_Del2,Carrier_Del3,Carrier_Del4,Carrier_Del5,Carrier_Del6,Carrier_Del7,Carrier_Del8,Carrier_Del9,Carrier_Del10
1445,2016-12-16,16.00,-7.00,-6.00,4.00,0.00,3.00,8.00,-1.00,6.00,3.00
861,2016-12-17,-1.00,45.00,341.00,217.00,90.00,51.00,44.00,29.00,127.00,245.00
177,2016-12-17,-1.00,45.00,341.00,217.00,90.00,51.00,44.00,29.00,127.00,245.00
1445,2016-12-17,-1.00,45.00,341.00,217.00,90.00,51.00,44.00,29.00,127.00,245.00
861,2016-12-18,63.00,30.00,-2.00,154.00,49.00,0.00,-3.00,13.00,-3.00,1.00
177,2016-12-18,63.00,30.00,-2.00,154.00,49.00,0.00,-3.00,13.00,-3.00,1.00
1445,2016-12-18,63.00,30.00,-2.00,154.00,49.00,0.00,-3.00,13.00,-3.00,1.00
861,2016-12-19,-8.00,0.00,60.00,36.00,2.00,-3.00,11.00,-6.00,2.00,-1.00
177,2016-12-19,-8.00,0.00,60.00,36.00,2.00,-3.00,11.00,-6.00,2.00,-1.00
1445,2016-12-19,-8.00,0.00,60.00,36.00,2.00,-3.00,11.00,-6.00,2.00,-1.00
861,2016-12-20,12.00,4.00,-5.00,4.00,7.00,15.00,-4.00,-7.00,-8.00,0.00
177,2016-12-20,12.00,4.00,-5.00,4.00,7.00,15.00,-4.00,-7.00,-8.00,0.00
1445,2016-12-20,12.00,4.00,-5.00,4.00,7.00,15.00,-4.00,-7.00,-8.00,0.00
861,2016-12-21,-7.00,14.00,-5.00,-8.00,5.00,-5.00,-6.00,3.00,0.00,-1.00
177,2016-12-21,-7.00,14.00,-5.00,-8.00,5.00,-5.00,-6.00,3.00,0.00,-1.00
1445,2016-12-21,-7.00,14.00,-5.00,-8.00,5.00,-5.00,-6.00,3.00,0.00,-1.00
861,2016-12-22,30.00,-2.00,-5.00,6.00,23.00,-4.00,-1.00,-10.00,1.00,0.00
177,2016-12-22,30.00,-2.00,-5.00,6.00,23.00,-4.00,-1.00,-10.00,1.00,0.00
1445,2016-12-22,30.00,-2.00,-5.00,6.00,23.00,-4.00,-1.00,-10.00,1.00,0.00
861,2016-12-23,-4.00,-1.00,0.00,17.00,0.00,-5.00,4.00,-2.00,-6.00,-2.00
177,2016-12-23,-4.00,-1.00,0.00,17.00,0.00,-5.00,4.00,-2.00,-6.00,-2.00
1445,2016-12-23,-4.00,-1.00,0.00,17.00,0.00,-5.00,4.00,-2.00,-6.00,-2.00
177,2016-12-24,11.00,-1.00,26.00,0.00,-6.00,13.00,-1.00,-1.00,-3.00,-10.00
177,2016-12-25,-8.00,-1.00,-5.00,14.00,-1.00,-1.00,-8.00,-2.00,-6.00,-5.00
861,2016-12-26,-1.00,-4.00,34.00,89.00,37.00,-2.00,-4.00,12.00,110.00,-2.00
177,2016-12-26,-1.00,-4.00,34.00,89.00,37.00,-2.00,-4.00,12.00,110.00,-2.00
1445,2016-12-26,-1.00,-4.00,34.00,89.00,37.00,-2.00,-4.00,12.00,110.00,-2.00
861,2016-12-27,0.00,12.00,6.00,-2.00,-1.00,-2.00,2.00,-6.00,5.00,-6.00
177,2016-12-27,0.00,12.00,6.00,-2.00,-1.00,-2.00,2.00,-6.00,5.00,-6.00
1445,2016-12-27,0.00,12.00,6.00,-2.00,-1.00,-2.00,2.00,-6.00,5.00,-6.00
861,2016-12-28,-5.00,-3.00,-4.00,-4.00,15.00,0.00,0.00,0.00,-5.00,46.00
177,2016-12-28,-5.00,-3.00,-4.00,-4.00,15.00,0.00,0.00,0.00,-5.00,46.00
1445,2016-12-28,-5.00,-3.00,-4.00,-4.00,15.00,0.00,0.00,0.00,-5.00,46.00
861,2016-12-29,-6.00,17.00,-7.00,3.00,7.00,-2.00,-9.00,-4.00,0.00,84.00
177,2016-12-29,-6.00,17.00,-7.00,3.00,7.00,-2.00,-9.00,-4.00,0.00,84.00
1445,2016-12-29,-6.00,17.00,-7.00,3.00,7.00,-2.00,-9.00,-4.00,0.00,84.00
861,2016-12-30,-3.00,-2.00,12.00,11.00,16.00,-6.00,7.00,-1.00,-4.00,30.00
177,2016-12-30,-3.00,-2.00,12.00,11.00,16.00,-6.00,7.00,-1.00,-4.00,30.00
1445,2016-12-30,-3.00,-2.00,12.00,11.00,16.00,-6.00,7.00,-1.00,-4.00,30.00
177,2016-12-31,19.00,-8.00,-1.00,46.00,13.00,-1.00,-5.00,9.00,-2.00,1.00
177,2017-01-01,37.00,-11.00,-3.00,-6.00,41.00,7.00,-1.00,-4.00,-3.00,-2.00
861,2017-01-02,-2.00,-1.00,10.00,26.00,-4.00,0.00,-4.00,-7.00,-1.00,-1.00
177,2017-01-02,-2.00,-1.00,10.00,26.00,-4.00,0.00,-4.00,-7.00,-1.00,-1.00
1445,2017-01-02,-2.00,-1.00,10.00,26.00,-4.00,0.00,-4.00,-7.00,-1.00,-1.00
861,2017-01-03,-1.00,9.00,0.00,-4.00,8.00,-6.00,-8.00,13.00,39.00,10.00
177,2017-01-03,-1.00,9.00,0.00,-4.00,8.00,-6.00,-8.00,13.00,39.00,10.00
1445,2017-01-03,-1.00,9.00,0.00,-4.00,8.00,-6.00,-8.00,13.00,39.00,10.00
861,2017-01-04,-5.00,35.00,8.00,-8.00,-6.00,4.00,-4.00,3.00,-5.00,31.00
177,2017-01-04,-5.00,35.00,8.00,-8.00,-6.00,4.00,-4.00,3.00,-5.00,31.00
1445,2017-01-04,-5.00,35.00,8.00,-8.00,-6.00,4.00,-4.00,3.00,-5.00,31.00
861,2017-01-05,1.00,7.00,-2.00,7.00,-4.00,24.00,0.00,0.00,11.00,0.00
177,2017-01-05,1.00,7.00,-2.00,7.00,-4.00,24.00,0.00,0.00,11.00,0.00
1445,2017-01-05,1.00,7.00,-2.00,7.00,-4.00,24.00,0.00,0.00,11.00,0.00
861,2017-01-06,0.00,-2.00,35.00,7.00,-2.00,66.00,1440,8.00,-6.00,15.00
177,2017-01-06,0.00,-2.00,35.00,7.00,-2.00,66.00,1440,8.00,-6.00,15.00
1445,2017-01-06,0.00,-2.00,35.00,7.00,-2.00,66.00,1440,8.00,-6.00,15.00
177,2017-01-07,25.00,76.00,1440,134.00,94.00,196.00,87.00,-4.00,31.00,10.00
861,2017-01-08,40.00,38.00,55.00,39.00,92.00,23.00,-2.00,191.00,0.00,177.00
177,2017-01-08,40.00,38.00,55.00,39.00,92.00,23.00,-2.00,191.00,0.00,177.00
2347,2017-01-08,40.00,38.00,55.00,39.00,92.00,23.00,-2.00,191.00,0.00,177.00
861,2017-01-09,-3.00,4.00,30.00,-2.00,118.00,-2.00,25.00,1.00,-3.00,-5.00
177,2017-01-09,-3.00,4.00,30.00,-2.00,118.00,-2.00,25.00,1.00,-3.00,-5.00
2347,2017-01-09,-3.00,4.00,30.00,-2.00,118.00,-2.00,25.00,1.00,-3.00,-5.00
861,2017-01-10,4.00,-3.00,50.00,25.00,37.00,-2.00,-3.00,-4.00,5.00,88.00
177,2017-01-10,4.00,-3.00,50.00,25.00,37.00,-2.00,-3.00,-4.00,5.00,88.00
861,2017-01-11,11.00,-1.00,6.00,18.00,-2.00,-5.00,19.00,-4.00,-11.00,5.00
177,2017-01-11,11.00,-1.00,6.00,18.00,-2.00,-5.00,19.00,-4.00,-11.00,5.00
861,2017-01-12,-3.00,1.00,-8.00,4.00,-3.00,-5.00,58.00,16.00,-3.00,0.00
177,2017-01-12,-3.00,1.00,-8.00,4.00,-3.00,-5.00,58.00,16.00,-3.00,0.00
2347,2017-01-12,-3.00,1.00,-8.00,4.00,-3.00,-5.00,58.00,16.00,-3.00,0.00
861,2017-01-13,-4.00,-6.00,-3.00,-5.00,-2.00,-7.00,13.00,-4.00,-8.00,-5.00
177,2017-01-13,-4.00,-6.00,-3.00,-5.00,-2.00,-7.00,13.00,-4.00,-8.00,-5.00
2347,2017-01-13,-4.00,-6.00,-3.00,-5.00,-2.00,-7.00,13.00,-4.00,-8.00,-5.00
177,2017-01-14,-7.00,-2.00,0.00,-5.00,-1.00,-3.00,1.00,-3.00,-3.00,-14.00
861,2017-01-15,6.00,-11.00,-6.00,-3.00,-3.00,-5.00,4.00,-3.00,-2.00,-5.00
2347,2017-01-15,6.00,-11.00,-6.00,-3.00,-3.00,-5.00,4.00,-3.00,-2.00,-5.00
861,2017-01-16,-4.00,-1.00,0.00,6.00,-4.00,0.00,-3.00,-2.00,-2.00,0.00
177,2017-01-16,-4.00,-1.00,0.00,6.00,-4.00,0.00,-3.00,-2.00,-2.00,0.00
2347,2017-01-16,-4.00,-1.00,0.00,6.00,-4.00,0.00,-3.00,-2.00,-2.00,0.00
861,2017-01-17,-3.00,37.00,0.00,-2.00,-3.00,-3.00,2.00,-1.00,-3.00,-7.00
177,2017-01-17,-3.00,37.00,0.00,-2.00,-3.00,-3.00,2.00,-1.00,-3.00,-7.00
861,2017-01-18,-7.00,-9.00,71.00,-2.00,-2.00,-2.00,-5.00,-8.00,32.00,5.00
177,2017-01-18,-7.00,-9.00,71.00,-2.00,-2.00,-2.00,-5.00,-8.00,32.00,5.00
861,2017-01-19,-5.00,12.00,-9.00,-5.00,148.00,-8.00,-10.00,0.00,-4.00,-2.00
177,2017-01-19,-5.00,12.00,-9.00,-5.00,148.00,-8.00,-10.00,0.00,-4.00,-2.00
2347,2017-01-19,-5.00,12.00,-9.00,-5.00,148.00,-8.00,-10.00,0.00,-4.00,-2.00
861,2017-01-20,-3.00,52.00,-2.00,-4.00,-4.00,6.00,-2.00,-5.00,-4.00,-3.00
177,2017-01-20,-3.00,52.00,-2.00,-4.00,-4.00,6.00,-2.00,-5.00,-4.00,-3.00
2347,2017-01-20,-3.00,52.00,-2.00,-4.00,-4.00,6.00,-2.00,-5.00,-4.00,-3.00
177,2017-01-21,2.00,63.00,5.00,49.00,124.00,-1.00,49.00,34.00,190.00,-4.00
861,2017-01-22,43.00,138.00,-3.00,-5.00,-3.00,-7.00,138.00,-3.00,-3.00,7.00
177,2017-01-22,43.00,138.00,-3.00,-5.00,-3.00,-7.00,138.00,-3.00,-3.00,7.00
2347,2017-01-22,43.00,138.00,-3.00,-5.00,-3.00,-7.00,138.00,-3.00,-3.00,7.00
861,2017-01-23,54.00,76.00,-2.00,-2.00,0.00,14.00,24.00,0.00,-9.00,99.00
177,2017-01-23,54.00,76.00,-2.00,-2.00,0.00,14.00,24.00,0.00,-9.00,99.00
2347,2017-01-23,54.00,76.00,-2.00,-2.00,0.00,14.00,24.00,0.00,-9.00,99.00
861,2017-01-24,-12.00,39.00,13.00,-3.00,-8.00,50.00,-4.00,-3.00,-3.00,-8.00
177,2017-01-24,-12.00,39.00,13.00,-3.00,-8.00,50.00,-4.00,-3.00,-3.00,-8.00
861,2017-01-25,-5.00,-6.00,0.00,-2.00,-4.00,11.00,100.00,-1.00,69.00,-1.00
177,2017-01-25,-5.00,-6.00,0.00,-2.00,-4.00,11.00,100.00,-1.00,69.00,-1.00
861,2017-01-26,5.00,7.00,-4.00,-1.00,-2.00,-4.00,-4.00,-3.00,-5.00,0.00
177,2017-01-26,5.00,7.00,-4.00,-1.00,-2.00,-4.00,-4.00,-3.00,-5.00,0.00
2347,2017-01-26,5.00,7.00,-4.00,-1.00,-2.00,-4.00,-4.00,-3.00,-5.00,0.00
861,2017-01-27,-6.00,-6.00,-3.00,-3.00,-2.00,-6.00,0.00,22.00,-4.00,-4.00
177,2017-01-27,-6.00,-6.00,-3.00,-3.00,-2.00,-6.00,0.00,22.00,-4.00,-4.00
2347,2017-01-27,-6.00,-6.00,-3.00,-3.00,-2.00,-6.00,0.00,22.00,-4.00,-4.00
177,2017-01-28,-1.00,-8.00,6.00,-7.00,-4.00,-1.00,-5.00,-10.00,-9.00,-4.00
861,2017-01-29,-1.00,-4.00,23.00,-3.00,-2.00,14.00,-5.00,-2.00,-3.00,-8.00
177,2017-01-29,-1.00,-4.00,23.00,-3.00,-2.00,14.00,-5.00,-2.00,-3.00,-8.00
2347,2017-01-29,-1.00,-4.00,23.00,-3.00,-2.00,14.00,-5.00,-2.00,-3.00,-8.00
861,2017-01-30,-3.00,13.00,-2.00,-1.00,-3.00,-5.00,10.00,-11.00,-5.00,-3.00
177,2017-01-30,-3.00,13.00,-2.00,-1.00,-3.00,-5.00,10.00,-11.00,-5.00,-3.00
2347,2017-01-30,-3.00,13.00,-2.00,-1.00,-3.00,-5.00,10.00,-11.00,-5.00,-3.00
861,2017-01-31,0.00,4.00,-4.00,1440,-1.00,-2.00,-3.00,-5.00,2.00,7.00
177,2017-01-31,0.00,4.00,-4.00,1440,-1.00,-2.00,-3.00,-5.00,2.00,7.00
861,2017-02-01,-8.00,-5.00,-2.00,-7.00,-9.00,-4.00,-1.00,-6.00,-4.00,-8.00
177,2017-02-01,-8.00,-5.00,-2.00,-7.00,-9.00,-4.00,-1.00,-6.00,-4.00,-8.00
861,2017-02-02,-9.00,-5.00,-6.00,-8.00,126.00,-2.00,-2.00,-5.00,-5.00,16.00
177,2017-02-02,-9.00,-5.00,-6.00,-8.00,126.00,-2.00,-2.00,-5.00,-5.00,16.00
2347,2017-02-02,-9.00,-5.00,-6.00,-8.00,126.00,-2.00,-2.00,-5.00,-5.00,16.00
861,2017-02-03,-4.00,-5.00,-4.00,-1.00,-5.00,-2.00,-2.00,-6.00,-2.00,-3.00
177,2017-02-03,-4.00,-5.00,-4.00,-1.00,-5.00,-2.00,-2.00,-6.00,-2.00,-3.00
2347,2017-02-03,-4.00,-5.00,-4.00,-1.00,-5.00,-2.00,-2.00,-6.00,-2.00,-3.00
177,2017-02-04,-2.00,-7.00,2.00,2.00,-4.00,-2.00,-14.00,-8.00,-4.00,-4.00
861,2017-02-05,-3.00,28.00,-3.00,-5.00,-1.00,-2.00,11.00,8.00,-6.00,-7.00
2347,2017-02-05,-3.00,28.00,-3.00,-5.00,-1.00,-2.00,11.00,8.00,-6.00,-7.00
861,2017-02-06,-5.00,12.00,-5.00,19.00,2.00,29.00,-8.00,-4.00,0.00,-4.00
177,2017-02-06,-5.00,12.00,-5.00,19.00,2.00,29.00,-8.00,-4.00,0.00,-4.00
2347,2017-02-06,-5.00,12.00,-5.00,19.00,2.00,29.00,-8.00,-4.00,0.00,-4.00
861,2017-02-07,-8.00,-2.00,-3.00,23.00,-2.00,0.00,34.00,-6.00,17.00,-1.00
177,2017-02-07,-8.00,-2.00,-3.00,23.00,-2.00,0.00,34.00,-6.00,17.00,-1.00
861,2017-02-08,-3.00,-1.00,-7.00,-3.00,-4.00,-4.00,-5.00,2.00,-5.00,-7.00
177,2017-02-08,-3.00,-1.00,-7.00,-3.00,-4.00,-4.00,-5.00,2.00,-5.00,-7.00
861,2017-02-09,1440,-6.00,1440,1440,-3.00,-1.00,14.00,0.00,1440,1440
177,2017-02-09,1440,-6.00,1440,1440,-3.00,-1.00,14.00,0.00,1440,1440
2347,2017-02-09,1440,-6.00,1440,1440,-3.00,-1.00,14.00,0.00,1440,1440
861,2017-02-10,20.00,1.00,118.00,13.00,4.00,-3.00,7.00,-4.00,58.00,27.00
177,2017-02-10,20.00,1.00,118.00,13.00,4.00,-3.00,7.00,-4.00,58.00,27.00
2347,2017-02-10,20.00,1.00,118.00,13.00,4.00,-3.00,7.00,-4.00,58.00,27.00
177,2017-02-11,-6.00,-4.00,0.00,-4.00,-3.00,-6.00,-1.00,-13.00,-5.00,-2.00
861,2017-02-12,68.00,5.00,62.00,110.00,-3.00,5.00,22.00,-4.00,38.00,-6.00
177,2017-02-12,68.00,5.00,62.00,110.00,-3.00,5.00,22.00,-4.00,38.00,-6.00
2347,2017-02-12,68.00,5.00,62.00,110.00,-3.00,5.00,22.00,-4.00,38.00,-6.00
861,2017-02-13,-6.00,-2.00,-4.00,-5.00,-5.00,-2.00,-1.00,-4.00,50.00,1440
177,2017-02-13,-6.00,-2.00,-4.00,-5.00,-5.00,-2.00,-1.00,-4.00,50.00,1440
2347,2017-02-13,-6.00,-2.00,-4.00,-5.00,-5.00,-2.00,-1.00,-4.00,50.00,1440
861,2017-02-14,-13.00,-2.00,-6.00,-2.00,-3.00,0.00,-6.00,-8.00,-1.00,-2.00
177,2017-02-14,-13.00,-2.00,-6.00,-2.00,-3.00,0.00,-6.00,-8.00,-1.00,-2.00
861,2017-02-15,0.00,-5.00,14.00,-5.00,0.00,-4.00,0.00,29.00,38.00,-8.00
177,2017-02-15,0.00,-5.00,14.00,-5.00,0.00,-4.00,0.00,29.00,38.00,-8.00
861,2017-02-16,-1.00,67.00,-6.00,-9.00,90.00,-3.00,-2.00,-3.00,17.00,-4.00
177,2017-02-16,-1.00,67.00,-6.00,-9.00,90.00,-3.00,-2.00,-3.00,17.00,-4.00
2347,2017-02-16,-1.00,67.00,-6.00,-9.00,90.00,-3.00,-2.00,-3.00,17.00,-4.00
2501,2017-02-17,-4.00,-1.00,-1.00,-1.00,2.00,36.00,-2.00,-3.00,16.00,-2.00
1810,2017-02-17,-4.00,-1.00,-1.00,-1.00,2.00,36.00,-2.00,-3.00,16.00,-2.00
1445,2017-02-17,-4.00,-1.00,-1.00,-1.00,2.00,36.00,-2.00,-3.00,16.00,-2.00
1445,2017-02-18,-1.00,-4.00,41.00,-8.00,-6.00,0.00,-1.00,-5.00,0.00,-1.00
2501,2017-02-19,-3.00,-1.00,3.00,-1.00,-2.00,-5.00,-2.00,5.00,0.00,9.00
1810,2017-02-19,-3.00,-1.00,3.00,-1.00,-2.00,-5.00,-2.00,5.00,0.00,9.00
1445,2017-02-19,-3.00,-1.00,3.00,-1.00,-2.00,-5.00,-2.00,5.00,0.00,9.00
2501,2017-02-20,-4.00,-6.00,-3.00,1.00,6.00,-2.00,32.00,7.00,19.00,-3.00
1810,2017-02-20,-4.00,-6.00,-3.00,1.00,6.00,-2.00,32.00,7.00,19.00,-3.00
1445,2017-02-20,-4.00,-6.00,-3.00,1.00,6.00,-2.00,32.00,7.00,19.00,-3.00
2501,2017-02-21,-6.00,-3.00,-2.00,15.00,-1.00,16.00,-1.00,-8.00,-5.00,-3.00
1810,2017-02-21,-6.00,-3.00,-2.00,15.00,-1.00,16.00,-1.00,-8.00,-5.00,-3.00
1445,2017-02-21,-6.00,-3.00,-2.00,15.00,-1.00,16.00,-1.00,-8.00,-5.00,-3.00
2501,2017-02-22,-6.00,-2.00,-6.00,2.00,34.00,-4.00,-2.00,-2.00,0.00,-6.00
1810,2017-02-22,-6.00,-2.00,-6.00,2.00,34.00,-4.00,-2.00,-2.00,0.00,-6.00
1445,2017-02-22,-6.00,-2.00,-6.00,2.00,34.00,-4.00,-2.00,-2.00,0.00,-6.00
2501,2017-02-23,49.00,4.00,5.00,6.00,0.00,-4.00,10.00,34.00,145.00,0.00
1810,2017-02-23,49.00,4.00,5.00,6.00,0.00,-4.00,10.00,34.00,145.00,0.00
1445,2017-02-23,49.00,4.00,5.00,6.00,0.00,-4.00,10.00,34.00,145.00,0.00
2501,2017-02-24,26.00,1.00,-5.00,22.00,15.00,-3.00,1.00,-7.00,-4.00,-2.00
1810,2017-02-24,26.00,1.00,-5.00,22.00,15.00,-3.00,1.00,-7.00,-4.00,-2.00
1445,2017-02-24,26.00,1.00,-5.00,22.00,15.00,-3.00,1.00,-7.00,-4.00,-2.00
2501,2017-02-25,-5.00,-3.00,-6.00,3.00,17.00,1.00,-3.00,6.00,-6.00,20.00
1445,2017-02-25,-5.00,-3.00,-6.00,3.00,17.00,1.00,-3.00,6.00,-6.00,20.00
2501,2017-02-26,-6.00,110.00,-5.00,-3.00,-6.00,0.00,-4.00,3.00,28.00,-4.00
1810,2017-02-26,-6.00,110.00,-5.00,-3.00,-6.00,0.00,-4.00,3.00,28.00,-4.00
1445,2017-02-26,-6.00,110.00,-5.00,-3.00,-6.00,0.00,-4.00,3.00,28.00,-4.00
2501,2017-02-27,-7.00,26.00,-7.00,0.00,-3.00,2.00,0.00,-2.00,-5.00,1.00
1810,2017-02-27,-7.00,26.00,-7.00,0.00,-3.00,2.00,0.00,-2.00,-5.00,1.00
1445,2017-02-27,-7.00,26.00,-7.00,0.00,-3.00,2.00,0.00,-2.00,-5.00,1.00
2501,2017-02-28,-5.00,-2.00,-5.00,-3.00,-8.00,-3.00,-4.00,-4.00,-6.00,-2.00
1810,2017-02-28,-5.00,-2.00,-5.00,-3.00,-8.00,-3.00,-4.00,-4.00,-6.00,-2.00
1445,2017-02-28,-5.00,-2.00,-5.00,-3.00,-8.00,-3.00,-4.00,-4.00,-6.00,-2.00
2501,2017-03-01,110.00,19.00,-2.00,2.00,1.00,0.00,7.00,61.00,94.00,136.00
1810,2017-03-01,110.00,19.00,-2.00,2.00,1.00,0.00,7.00,61.00,94.00,136.00
1445,2017-03-01,110.00,19.00,-2.00,2.00,1.00,0.00,7.00,61.00,94.00,136.00
2501,2017-03-02,14.00,0.00,-5.00,-1.00,-1.00,-2.00,0.00,118.00,108.00,16.00
1810,2017-03-02,14.00,0.00,-5.00,-1.00,-1.00,-2.00,0.00,118.00,108.00,16.00
1445,2017-03-02,14.00,0.00,-5.00,-1.00,-1.00,-2.00,0.00,118.00,108.00,16.00
2501,2017-03-03,-6.00,-1.00,-4.00,0.00,0.00,3.00,-2.00,21.00,9.00,-4.00
1810,2017-03-03,-6.00,-1.00,-4.00,0.00,0.00,3.00,-2.00,21.00,9.00,-4.00
1445,2017-03-03,-6.00,-1.00,-4.00,0.00,0.00,3.00,-2.00,21.00,9.00,-4.00
2501,2017-03-04,-10.00,-6.00,-7.00,-3.00,-3.00,3.00,-5.00,-6.00,-4.00,-6.00
1445,2017-03-04,-10.00,-6.00,-7.00,-3.00,-3.00,3.00,-5.00,-6.00,-4.00,-6.00
2501,2017-03-05,-5.00,-6.00,-3.00,-7.00,-6.00,-3.00,80.00,-2.00,1.00,-6.00
1810,2017-03-05,-5.00,-6.00,-3.00,-7.00,-6.00,-3.00,80.00,-2.00,1.00,-6.00
1445,2017-03-05,-5.00,-6.00,-3.00,-7.00,-6.00,-3.00,80.00,-2.00,1.00,-6.00
2501,2017-03-06,-1.00,-6.00,-3.00,-4.00,-1.00,0.00,-1.00,-2.00,-6.00,0.00
1810,2017-03-06,-1.00,-6.00,-3.00,-4.00,-1.00,0.00,-1.00,-2.00,-6.00,0.00
1445,2017-03-06,-1.00,-6.00,-3.00,-4.00,-1.00,0.00,-1.00,-2.00,-6.00,0.00
2501,2017-03-07,14.00,38.00,7.00,-2.00,-3.00,304.00,29.00,39.00,-2.00,-1.00
1810,2017-03-07,14.00,38.00,7.00,-2.00,-3.00,304.00,29.00,39.00,-2.00,-1.00
1445,2017-03-07,14.00,38.00,7.00,-2.00,-3.00,304.00,29.00,39.00,-2.00,-1.00
2501,2017-03-08,-9.00,0.00,-2.00,-3.00,-3.00,-4.00,-5.00,6.00,14.00,11.00
1810,2017-03-08,-9.00,0.00,-2.00,-3.00,-3.00,-4.00,-5.00,6.00,14.00,11.00
1445,2017-03-08,-9.00,0.00,-2.00,-3.00,-3.00,-4.00,-5.00,6.00,14.00,11.00
2501,2017-03-09,-4.00,-3.00,-2.00,0.00,-7.00,3.00,-4.00,-3.00,-1.00,37.00
1810,2017-03-09,-4.00,-3.00,-2.00,0.00,-7.00,3.00,-4.00,-3.00,-1.00,37.00
1445,2017-03-09,-4.00,-3.00,-2.00,0.00,-7.00,3.00,-4.00,-3.00,-1.00,37.00
2501,2017-03-10,9.00,12.00,-10.00,465.00,1440,-3.00,87.00,81.00,0.00,0.00
1810,2017-03-10,9.00,12.00,-10.00,465.00,1440,-3.00,87.00,81.00,0.00,0.00
1445,2017-03-10,9.00,12.00,-10.00,465.00,1440,-3.00,87.00,81.00,0.00,0.00
2501,2017-03-11,17.00,0.00,9.00,-4.00,-1.00,-2.00,-7.00,-4.00,-8.00,8.00
1445,2017-03-11,17.00,0.00,9.00,-4.00,-1.00,-2.00,-7.00,-4.00,-8.00,8.00
2501,2017-03-12,0.00,0.00,-2.00,1.00,-5.00,-3.00,4.00,-7.00,0.00,1.00
1810,2017-03-12,0.00,0.00,-2.00,1.00,-5.00,-3.00,4.00,-7.00,0.00,1.00
1445,2017-03-12,0.00,0.00,-2.00,1.00,-5.00,-3.00,4.00,-7.00,0.00,1.00
2501,2017-03-13,23.00,-7.00,-2.00,-2.00,33.00,5.00,-2.00,3.00,22.00,48.00
1810,2017-03-13,23.00,-7.00,-2.00,-2.00,33.00,5.00,-2.00,3.00,22.00,48.00
1445,2017-03-13,23.00,-7.00,-2.00,-2.00,33.00,5.00,-2.00,3.00,22.00,48.00
2501,2017-03-14,-1.00,1440,1440,-3.00,-6.00,-2.00,53.00,21.00,1440,1440
1810,2017-03-14,-1.00,1440,1440,-3.00,-6.00,-2.00,53.00,21.00,1440,1440
1445,2017-03-14,-1.00,1440,1440,-3.00,-6.00,-2.00,53.00,21.00,1440,1440
2501,2017-03-15,-1.00,5.00,-2.00,-2.00,-5.00,-1.00,-8.00,-5.00,-3.00,10.00
1810,2017-03-15,-1.00,5.00,-2.00,-2.00,-5.00,-1.00,-8.00,-5.00,-3.00,10.00
1445,2017-03-15,-1.00,5.00,-2.00,-2.00,-5.00,-1.00,-8.00,-5.00,-3.00,10.00
2501,2017-03-16,-6.00,12.00,3.00,11.00,1.00,0.00,-4.00,15.00,2.00,24.00
1810,2017-03-16,-6.00,12.00,3.00,11.00,1.00,0.00,-4.00,15.00,2.00,24.00
1445,2017-03-16,-6.00,12.00,3.00,11.00,1.00,0.00,-4.00,15.00,2.00,24.00
2501,2017-03-17,-2.00,26.00,-6.00,-6.00,-6.00,0.00,62.00,-4.00,-3.00,-2.00
1810,2017-03-17,-2.00,26.00,-6.00,-6.00,-6.00,0.00,62.00,-4.00,-3.00,-2.00
1445,2017-03-17,-2.00,26.00,-6.00,-6.00,-6.00,0.00,62.00,-4.00,-3.00,-2.00
2501,2017-03-18,3.00,0.00,0.00,-5.00,-2.00,-4.00,-2.00,-10.00,-2.00,8.00
1445,2017-03-18,3.00,0.00,0.00,-5.00,-2.00,-4.00,-2.00,-10.00,-2.00,8.00
2501,2017-03-19,-2.00,-3.00,-1.00,0.00,-2.00,-1.00,10.00,-2.00,-5.00,-1.00
1810,2017-03-19,-2.00,-3.00,-1.00,0.00,-2.00,-1.00,10.00,-2.00,-5.00,-1.00
1445,2017-03-19,-2.00,-3.00,-1.00,0.00,-2.00,-1.00,10.00,-2.00,-5.00,-1.00
2501,2017-03-20,-4.00,-2.00,-5.00,-4.00,82.00,0.00,7.00,-3.00,-2.00,-7.00
1810,2017-03-20,-4.00,-2.00,-5.00,-4.00,82.00,0.00,7.00,-3.00,-2.00,-7.00
1445,2017-03-20,-4.00,-2.00,-5.00,-4.00,82.00,0.00,7.00,-3.00,-2.00,-7.00
2501,2017-03-21,-1.00,-4.00,0.00,-5.00,2.00,-1.00,-3.00,30.00,-5.00,-6.00
1810,2017-03-21,-1.00,-4.00,0.00,-5.00,2.00,-1.00,-3.00,30.00,-5.00,-6.00
1445,2017-03-21,-1.00,-4.00,0.00,-5.00,2.00,-1.00,-3.00,30.00,-5.00,-6.00
2501,2017-03-22,104.00,256.00,0.00,-3.00,-1.00,-4.00,-8.00,16.00,17.00,-4.00
1810,2017-03-22,104.00,256.00,0.00,-3.00,-1.00,-4.00,-8.00,16.00,17.00,-4.00
1445,2017-03-22,104.00,256.00,0.00,-3.00,-1.00,-4.00,-8.00,16.00,17.00,-4.00
2501,2017-03-23,-3.00,24.00,0.00,4.00,-3.00,-5.00,-1.00,-8.00,22.00,20.00
1810,2017-03-23,-3.00,24.00,0.00,4.00,-3.00,-5.00,-1.00,-8.00,22.00,20.00
1445,2017-03-23,-3.00,24.00,0.00,4.00,-3.00,-5.00,-1.00,-8.00,22.00,20.00
