FlightNum,FlightDate,Dest_Del1,Dest_Del2,Dest_Del3,Dest_Del4,Dest_Del5,Dest_Del6,Dest_Del7,Dest_Del8,Dest_Del9,Dest_Del10,Dest_Del11,Dest_Del12,Dest_Del13,Dest_Del14,Dest_Del15
1553,2015-07-07,50.00,-1.00,-17.00,10.00,362.00,19.00,-9.00,30.00,-9.00,15.00,14.00,47.00,-4.00,3.00,2.00
1810,2015-07-07,50.00,-1.00,-17.00,10.00,362.00,19.00,-9.00,30.00,-9.00,15.00,14.00,47.00,-4.00,3.00,2.00
177,2015-07-07,50.00,-1.00,-17.00,10.00,362.00,19.00,-9.00,30.00,-9.00,15.00,14.00,47.00,-4.00,3.00,2.00
1553,2015-07-08,17.00,29.00,-17.00,12.00,151.00,-13.00,84.00,15.00,11.00,77.00,-4.00,3.00,49.00,-14.00,78.00
1810,2015-07-08,17.00,29.00,-17.00,12.00,151.00,-13.00,84.00,15.00,11.00,77.00,-4.00,3.00,49.00,-14.00,78.00
177,2015-07-08,17.00,29.00,-17.00,12.00,151.00,-13.00,84.00,15.00,11.00,77.00,-4.00,3.00,49.00,-14.00,78.00
1553,2015-07-09,-22.00,-9.00,-24.00,7.00,-1.00,36.00,-15.00,109.00,-24.00,0.00,-34.00,26.00,0.00,1.00,-14.00
1810,2015-07-09,-22.00,-9.00,-24.00,7.00,-1.00,36.00,-15.00,109.00,-24.00,0.00,-34.00,26.00,0.00,1.00,-14.00
177,2015-07-09,-22.00,-9.00,-24.00,7.00,-1.00,36.00,-15.00,109.00,-24.00,0.00,-34.00,26.00,0.00,1.00,-14.00
1553,2015-07-10,-4.00,-5.00,-20.00,-22.00,-5.00,-14.00,-18.00,-1.00,-19.00,-19.00,-18.00,31.00,-20.00,-7.00,-13.00
1810,2015-07-10,-4.00,-5.00,-20.00,-22.00,-5.00,-14.00,-18.00,-1.00,-19.00,-19.00,-18.00,31.00,-20.00,-7.00,-13.00
177,2015-07-10,-4.00,-5.00,-20.00,-22.00,-5.00,-14.00,-18.00,-1.00,-19.00,-19.00,-18.00,31.00,-20.00,-7.00,-13.00
1553,2015-07-11,-12.00,1440,-11.00,-22.00,19.00,-6.00,-17.00,-15.00,22.00,45.00,26.00,-16.00,14.00,-3.00,-20.00
1810,2015-07-11,-12.00,1440,-11.00,-22.00,19.00,-6.00,-17.00,-15.00,22.00,45.00,26.00,-16.00,14.00,-3.00,-20.00
1553,2015-07-12,-15.00,-11.00,-13.00,-17.00,9.00,-5.00,-14.00,-16.00,-20.00,37.00,-12.00,-13.00,11.00,45.00,-16.00
1810,2015-07-12,-15.00,-11.00,-13.00,-17.00,9.00,-5.00,-14.00,-16.00,-20.00,37.00,-12.00,-13.00,11.00,45.00,-16.00
177,2015-07-12,-15.00,-11.00,-13.00,-17.00,9.00,-5.00,-14.00,-16.00,-20.00,37.00,-12.00,-13.00,11.00,45.00,-16.00
1553,2015-07-13,55.00,-3.00,-7.00,-19.00,-13.00,-28.00,-8.00,-31.00,43.00,12.00,-8.00,55.00,-10.00,74.00,21.00
1810,2015-07-13,55.00,-3.00,-7.00,-19.00,-13.00,-28.00,-8.00,-31.00,43.00,12.00,-8.00,55.00,-10.00,74.00,21.00
177,2015-07-13,55.00,-3.00,-7.00,-19.00,-13.00,-28.00,-8.00,-31.00,43.00,12.00,-8.00,55.00,-10.00,74.00,21.00
1553,2015-07-14,3.00,-16.00,-25.00,-14.00,-23.00,-15.00,-20.00,27.00,7.00,11.00,-35.00,-2.00,-5.00,7.00,-8.00
1810,2015-07-14,3.00,-16.00,-25.00,-14.00,-23.00,-15.00,-20.00,27.00,7.00,11.00,-35.00,-2.00,-5.00,7.00,-8.00
177,2015-07-14,3.00,-16.00,-25.00,-14.00,-23.00,-15.00,-20.00,27.00,7.00,11.00,-35.00,-2.00,-5.00,7.00,-8.00
1553,2015-07-15,10.00,-5.00,-9.00,-6.00,-15.00,147.00,-26.00,71.00,-23.00,-11.00,-13.00,39.00,-13.00,-10.00,253.00
1810,2015-07-15,10.00,-5.00,-9.00,-6.00,-15.00,147.00,-26.00,71.00,-23.00,-11.00,-13.00,39.00,-13.00,-10.00,253.00
177,2015-07-15,10.00,-5.00,-9.00,-6.00,-15.00,147.00,-26.00,71.00,-23.00,-11.00,-13.00,39.00,-13.00,-10.00,253.00
1553,2015-07-16,-20.00,-17.00,28.00,-15.00,34.00,-17.00,-9.00,-1.00,57.00,-6.00,-16.00,6.00,1440,2.00,-12.00
1810,2015-07-16,-20.00,-17.00,28.00,-15.00,34.00,-17.00,-9.00,-1.00,57.00,-6.00,-16.00,6.00,1440,2.00,-12.00
177,2015-07-16,-20.00,-17.00,28.00,-15.00,34.00,-17.00,-9.00,-1.00,57.00,-6.00,-16.00,6.00,1440,2.00,-12.00
1553,2015-07-17,-22.00,-14.00,-12.00,-22.00,-22.00,-14.00,-14.00,-13.00,-20.00,26.00,-20.00,32.00,-19.00,-13.00,-4.00
1810,2015-07-17,-22.00,-14.00,-12.00,-22.00,-22.00,-14.00,-14.00,-13.00,-20.00,26.00,-20.00,32.00,-19.00,-13.00,-4.00
177,2015-07-17,-22.00,-14.00,-12.00,-22.00,-22.00,-14.00,-14.00,-13.00,-20.00,26.00,-20.00,32.00,-19.00,-13.00,-4.00
1553,2015-07-18,-18.00,-17.00,0.00,2.00,118.00,50.00,-16.00,-16.00,-18.00,-9.00,75.00,-24.00,77.00,-2.00,2.00
1810,2015-07-18,-18.00,-17.00,0.00,2.00,118.00,50.00,-16.00,-16.00,-18.00,-9.00,75.00,-24.00,77.00,-2.00,2.00
1553,2015-07-19,15.00,-17.00,-21.00,1.00,104.00,-5.00,-24.00,-3.00,-19.00,-7.00,-5.00,-22.00,13.00,-9.00,-3.00
1810,2015-07-19,15.00,-17.00,-21.00,1.00,104.00,-5.00,-24.00,-3.00,-19.00,-7.00,-5.00,-22.00,13.00,-9.00,-3.00
177,2015-07-19,15.00,-17.00,-21.00,1.00,104.00,-5.00,-24.00,-3.00,-19.00,-7.00,-5.00,-22.00,13.00,-9.00,-3.00
1553,2015-07-20,0.00,-9.00,-22.00,-28.00,2.00,4.00,19.00,3.00,-18.00,12.00,-18.00,25.00,-2.00,-14.00,13.00
1810,2015-07-20,0.00,-9.00,-22.00,-28.00,2.00,4.00,19.00,3.00,-18.00,12.00,-18.00,25.00,-2.00,-14.00,13.00
177,2015-07-20,0.00,-9.00,-22.00,-28.00,2.00,4.00,19.00,3.00,-18.00,12.00,-18.00,25.00,-2.00,-14.00,13.00
1553,2015-07-21,-16.00,-21.00,-7.00,-22.00,-16.00,-17.00,-9.00,-7.00,-5.00,42.00,-24.00,29.00,-20.00,87.00,-8.00
1810,2015-07-21,-16.00,-21.00,-7.00,-22.00,-16.00,-17.00,-9.00,-7.00,-5.00,42.00,-24.00,29.00,-20.00,87.00,-8.00
177,2015-07-21,-16.00,-21.00,-7.00,-22.00,-16.00,-17.00,-9.00,-7.00,-5.00,42.00,-24.00,29.00,-20.00,87.00,-8.00
1553,2015-07-22,-2.00,-5.00,-15.00,-13.00,-17.00,-21.00,-12.00,45.00,-20.00,18.00,-25.00,0.00,-15.00,-13.00,-3.00
1810,2015-07-22,-2.00,-5.00,-15.00,-13.00,-17.00,-21.00,-12.00,45.00,-20.00,18.00,-25.00,0.00,-15.00,-13.00,-3.00
177,2015-07-22,-2.00,-5.00,-15.00,-13.00,-17.00,-21.00,-12.00,45.00,-20.00,18.00,-25.00,0.00,-15.00,-13.00,-3.00
1553,2015-07-23,-19.00,-17.00,-18.00,-16.00,-15.00,47.00,-10.00,-2.00,-31.00,26.00,-9.00,-19.00,3.00,-9.00,35.00
1810,2015-07-23,-19.00,-17.00,-18.00,-16.00,-15.00,47.00,-10.00,-2.00,-31.00,26.00,-9.00,-19.00,3.00,-9.00,35.00
177,2015-07-23,-19.00,-17.00,-18.00,-16.00,-15.00,47.00,-10.00,-2.00,-31.00,26.00,-9.00,-19.00,3.00,-9.00,35.00
1553,2015-07-24,-9.00,-9.00,35.00,-21.00,-2.00,-10.00,-21.00,-27.00,79.00,5.00,-14.00,44.00,-22.00,-11.00,-15.00
1810,2015-07-24,-9.00,-9.00,35.00,-21.00,-2.00,-10.00,-21.00,-27.00,79.00,5.00,-14.00,44.00,-22.00,-11.00,-15.00
177,2015-07-24,-9.00,-9.00,35.00,-21.00,-2.00,-10.00,-21.00,-27.00,79.00,5.00,-14.00,44.00,-22.00,-11.00,-15.00
1553,2015-07-25,-18.00,-26.00,-9.00,-13.00,-25.00,-4.00,-1.00,-9.00,-13.00,-20.00,-16.00,-22.00,30.00,-1.00,-15.00
1810,2015-07-25,-18.00,-26.00,-9.00,-13.00,-25.00,-4.00,-1.00,-9.00,-13.00,-20.00,-16.00,-22.00,30.00,-1.00,-15.00
1553,2015-07-26,12.00,-15.00,101.00,-18.00,-16.00,2.00,2.00,3.00,-14.00,-5.00,10.00,-12.00,42.00,-6.00,-16.00
1810,2015-07-26,12.00,-15.00,101.00,-18.00,-16.00,2.00,2.00,3.00,-14.00,-5.00,10.00,-12.00,42.00,-6.00,-16.00
177,2015-07-26,12.00,-15.00,101.00,-18.00,-16.00,2.00,2.00,3.00,-14.00,-5.00,10.00,-12.00,42.00,-6.00,-16.00
1553,2015-07-27,11.00,-1.00,-10.00,-17.00,0.00,-17.00,-18.00,107.00,81.00,4.00,11.00,32.00,-21.00,-6.00,-2.00
1810,2015-07-27,11.00,-1.00,-10.00,-17.00,0.00,-17.00,-18.00,107.00,81.00,4.00,11.00,32.00,-21.00,-6.00,-2.00
177,2015-07-27,11.00,-1.00,-10.00,-17.00,0.00,-17.00,-18.00,107.00,81.00,4.00,11.00,32.00,-21.00,-6.00,-2.00
1553,2015-07-28,-8.00,-3.00,-21.00,-18.00,-11.00,8.00,-20.00,-6.00,1203.00,76.00,-9.00,61.00,86.00,-5.00,-7.00
1810,2015-07-28,-8.00,-3.00,-21.00,-18.00,-11.00,8.00,-20.00,-6.00,1203.00,76.00,-9.00,61.00,86.00,-5.00,-7.00
177,2015-07-28,-8.00,-3.00,-21.00,-18.00,-11.00,8.00,-20.00,-6.00,1203.00,76.00,-9.00,61.00,86.00,-5.00,-7.00
1553,2015-07-29,14.00,-14.00,39.00,57.00,46.00,-2.00,-17.00,1.00,-16.00,-9.00,56.00,15.00,-13.00,-14.00,-8.00
1810,2015-07-29,14.00,-14.00,39.00,57.00,46.00,-2.00,-17.00,1.00,-16.00,-9.00,56.00,15.00,-13.00,-14.00,-8.00
177,2015-07-29,14.00,-14.00,39.00,57.00,46.00,-2.00,-17.00,1.00,-16.00,-9.00,56.00,15.00,-13.00,-14.00,-8.00
1553,2015-07-30,-20.00,74.00,-6.00,-15.00,0.00,0.00,80.00,-5.00,-29.00,7.00,-1.00,55.00,-10.00,-7.00,7.00
1810,2015-07-30,-20.00,74.00,-6.00,-15.00,0.00,0.00,80.00,-5.00,-29.00,7.00,-1.00,55.00,-10.00,-7.00,7.00
177,2015-07-30,-20.00,74.00,-6.00,-15.00,0.00,0.00,80.00,-5.00,-29.00,7.00,-1.00,55.00,-10.00,-7.00,7.00
1553,2015-07-31,-23.00,-9.00,4.00,-18.00,84.00,-17.00,-25.00,-19.00,385.00,77.00,-22.00,22.00,-18.00,6.00,103.00
1810,2015-07-31,-23.00,-9.00,4.00,-18.00,84.00,-17.00,-25.00,-19.00,385.00,77.00,-22.00,22.00,-18.00,6.00,103.00
177,2015-07-31,-23.00,-9.00,4.00,-18.00,84.00,-17.00,-25.00,-19.00,385.00,77.00,-22.00,22.00,-18.00,6.00,103.00
1553,2015-08-01,3.00,-11.00,-12.00,125.00,-15.00,-17.00,38.00,-14.00,-21.00,-13.00,1.00,-30.00,-20.00,0.00,4.00
1810,2015-08-01,3.00,-11.00,-12.00,125.00,-15.00,-17.00,38.00,-14.00,-21.00,-13.00,1.00,-30.00,-20.00,0.00,4.00
1553,2015-08-02,-25.00,48.00,29.00,4.00,-19.00,75.00,11.00,-19.00,36.00,1440,-16.00,13.00,-10.00,7.00,1440
1810,2015-08-02,-25.00,48.00,29.00,4.00,-19.00,75.00,11.00,-19.00,36.00,1440,-16.00,13.00,-10.00,7.00,1440
177,2015-08-02,-25.00,48.00,29.00,4.00,-19.00,75.00,11.00,-19.00,36.00,1440,-16.00,13.00,-10.00,7.00,1440
1553,2015-08-03,-8.00,13.00,-3.00,13.00,25.00,-22.00,-22.00,98.00,-23.00,1440,-8.00,0.00,-13.00,15.00,-15.00
1810,2015-08-03,-8.00,13.00,-3.00,13.00,25.00,-22.00,-22.00,98.00,-23.00,1440,-8.00,0.00,-13.00,15.00,-15.00
177,2015-08-03,-8.00,13.00,-3.00,13.00,25.00,-22.00,-22.00,98.00,-23.00,1440,-8.00,0.00,-13.00,15.00,-15.00
1553,2015-08-04,5.00,-7.00,-19.00,34.00,13.00,-7.00,-6.00,180.00,-15.00,-3.00,-32.00,51.00,-12.00,-8.00,-16.00
1810,2015-08-04,5.00,-7.00,-19.00,34.00,13.00,-7.00,-6.00,180.00,-15.00,-3.00,-32.00,51.00,-12.00,-8.00,-16.00
177,2015-08-04,5.00,-7.00,-19.00,34.00,13.00,-7.00,-6.00,180.00,-15.00,-3.00,-32.00,51.00,-12.00,-8.00,-16.00
1553,2015-08-05,-10.00,-14.00,2.00,-16.00,49.00,43.00,17.00,79.00,22.00,-1.00,0.00,-6.00,81.00,-4.00,-15.00
1810,2015-08-05,-10.00,-14.00,2.00,-16.00,49.00,43.00,17.00,79.00,22.00,-1.00,0.00,-6.00,81.00,-4.00,-15.00
177,2015-08-05,-10.00,-14.00,2.00,-16.00,49.00,43.00,17.00,79.00,22.00,-1.00,0.00,-6.00,81.00,-4.00,-15.00
1553,2015-08-06,-7.00,-17.00,-6.00,61.00,68.00,-23.00,-16.00,10.00,150.00,26.00,5.00,-18.00,25.00,-11.00,-15.00
1810,2015-08-06,-7.00,-17.00,-6.00,61.00,68.00,-23.00,-16.00,10.00,150.00,26.00,5.00,-18.00,25.00,-11.00,-15.00
177,2015-08-06,-7.00,-17.00,-6.00,61.00,68.00,-23.00,-16.00,10.00,150.00,26.00,5.00,-18.00,25.00,-11.00,-15.00
1553,2015-08-07,-13.00,-9.00,78.00,-14.00,44.00,-6.00,-9.00,-8.00,-21.00,-1.00,-1.00,-9.00,6.00,-11.00,6.00
1810,2015-08-07,-13.00,-9.00,78.00,-14.00,44.00,-6.00,-9.00,-8.00,-21.00,-1.00,-1.00,-9.00,6.00,-11.00,6.00
177,2015-08-07,-13.00,-9.00,78.00,-14.00,44.00,-6.00,-9.00,-8.00,-21.00,-1.00,-1.00,-9.00,6.00,-11.00,6.00
1553,2015-08-08,-18.00,-14.00,-6.00,-11.00,-17.00,13.00,-5.00,0.00,-9.00,-20.00,-7.00,-21.00,-18.00,34.00,-10.00
1810,2015-08-08,-18.00,-14.00,-6.00,-11.00,-17.00,13.00,-5.00,0.00,-9.00,-20.00,-7.00,-21.00,-18.00,34.00,-10.00
1553,2015-08-09,17.00,-2.00,149.00,-14.00,-7.00,-8.00,-9.00,1.00,62.00,-13.00,19.00,58.00,120.00,1440,-14.00
1810,2015-08-09,17.00,-2.00,149.00,-14.00,-7.00,-8.00,-9.00,1.00,62.00,-13.00,19.00,58.00,120.00,1440,-14.00
177,2015-08-09,17.00,-2.00,149.00,-14.00,-7.00,-8.00,-9.00,1.00,62.00,-13.00,19.00,58.00,120.00,1440,-14.00
1553,2015-08-10,17.00,-13.00,4.00,-19.00,1.00,-13.00,2.00,5.00,25.00,11.00,99.00,-4.00,48.00,28.00,3.00
1810,2015-08-10,17.00,-13.00,4.00,-19.00,1.00,-13.00,2.00,5.00,25.00,11.00,99.00,-4.00,48.00,28.00,3.00
177,2015-08-10,17.00,-13.00,4.00,-19.00,1.00,-13.00,2.00,5.00,25.00,11.00,99.00,-4.00,48.00,28.00,3.00
1553,2015-08-11,2.00,-7.00,-19.00,-16.00,27.00,37.00,-8.00,127.00,-15.00,23.00,2.00,-17.00,173.00,-5.00,39.00
1810,2015-08-11,2.00,-7.00,-19.00,-16.00,27.00,37.00,-8.00,127.00,-15.00,23.00,2.00,-17.00,173.00,-5.00,39.00
177,2015-08-11,2.00,-7.00,-19.00,-16.00,27.00,37.00,-8.00,127.00,-15.00,23.00,2.00,-17.00,173.00,-5.00,39.00
1553,2015-08-12,-11.00,-1.00,-11.00,-4.00,2.00,16.00,-17.00,5.00,-16.00,-12.00,-1.00,-15.00,26.00,-2.00,-9.00
1810,2015-08-12,-11.00,-1.00,-11.00,-4.00,2.00,16.00,-17.00,5.00,-16.00,-12.00,-1.00,-15.00,26.00,-2.00,-9.00
177,2015-08-12,-11.00,-1.00,-11.00,-4.00,2.00,16.00,-17.00,5.00,-16.00,-12.00,-1.00,-15.00,26.00,-2.00,-9.00
1553,2015-08-13,-20.00,0.00,53.00,-13.00,44.00,8.00,-25.00,-27.00,-36.00,8.00,-13.00,-16.00,1.00,-4.00,-14.00
1810,2015-08-13,-20.00,0.00,53.00,-13.00,44.00,8.00,-25.00,-27.00,-36.00,8.00,-13.00,-16.00,1.00,-4.00,-14.00
177,2015-08-13,-20.00,0.00,53.00,-13.00,44.00,8.00,-25.00,-27.00,-36.00,8.00,-13.00,-16.00,1.00,-4.00,-14.00
1553,2015-08-14,-10.00,-4.00,-15.00,-18.00,75.00,-11.00,-20.00,11.00,-21.00,-12.00,11.00,-23.00,22.00,9.00,-2.00
1810,2015-08-14,-10.00,-4.00,-15.00,-18.00,75.00,-11.00,-20.00,11.00,-21.00,-12.00,11.00,-23.00,22.00,9.00,-2.00
177,2015-08-14,-10.00,-4.00,-15.00,-18.00,75.00,-11.00,-20.00,11.00,-21.00,-12.00,11.00,-23.00,22.00,9.00,-2.00
1553,2015-08-15,-7.00,15.00,-10.00,-15.00,-10.00,-10.00,-23.00,-5.00,-24.00,-17.00,1440,343.00,-22.00,5.00,-6.00
1810,2015-08-15,-7.00,15.00,-10.00,-15.00,-10.00,-10.00,-23.00,-5.00,-24.00,-17.00,1440,343.00,-22.00,5.00,-6.00
1553,2015-08-16,345.00,164.00,31.00,-2.00,-17.00,-16.00,-28.00,-9.00,117.00,-31.00,12.00,15.00,2.00,47.00,-14.00
1810,2015-08-16,345.00,164.00,31.00,-2.00,-17.00,-16.00,-28.00,-9.00,117.00,-31.00,12.00,15.00,2.00,47.00,-14.00
177,2015-08-16,345.00,164.00,31.00,-2.00,-17.00,-16.00,-28.00,-9.00,117.00,-31.00,12.00,15.00,2.00,47.00,-14.00
1553,2015-08-17,-13.00,-10.00,-20.00,-18.00,-14.00,-16.00,-10.00,15.00,-15.00,-8.00,-3.00,-21.00,75.00,-14.00,-13.00
1810,2015-08-17,-13.00,-10.00,-20.00,-18.00,-14.00,-16.00,-10.00,15.00,-15.00,-8.00,-3.00,-21.00,75.00,-14.00,-13.00
177,2015-08-17,-13.00,-10.00,-20.00,-18.00,-14.00,-16.00,-10.00,15.00,-15.00,-8.00,-3.00,-21.00,75.00,-14.00,-13.00
1553,2015-08-18,39.00,-13.00,-8.00,-19.00,-8.00,-10.00,-9.00,-17.00,-5.00,4.00,6.00,-21.00,-22.00,499.00,131.00
1810,2015-08-18,39.00,-13.00,-8.00,-19.00,-8.00,-10.00,-9.00,-17.00,-5.00,4.00,6.00,-21.00,-22.00,499.00,131.00
177,2015-08-18,39.00,-13.00,-8.00,-19.00,-8.00,-10.00,-9.00,-17.00,-5.00,4.00,6.00,-21.00,-22.00,499.00,131.00
1553,2015-08-19,23.00,15.00,34.00,-6.00,27.00,3.00,91.00,-2.00,68.00,-4.00,23.00,-20.00,15.00,-7.00,-22.00
1810,2015-08-19,23.00,15.00,34.00,-6.00,27.00,3.00,91.00,-2.00,68.00,-4.00,23.00,-20.00,15.00,-7.00,-22.00
177,2015-08-19,23.00,15.00,34.00,-6.00,27.00,3.00,91.00,-2.00,68.00,-4.00,23.00,-20.00,15.00,-7.00,-22.00
1553,2015-08-20,44.00,14.00,29.00,23.00,14.00,-15.00,51.00,4.00,69.00,-15.00,-5.00,44.00,-3.00,6.00,1440
1810,2015-08-20,44.00,14.00,29.00,23.00,14.00,-15.00,51.00,4.00,69.00,-15.00,-5.00,44.00,-3.00,6.00,1440
177,2015-08-20,44.00,14.00,29.00,23.00,14.00,-15.00,51.00,4.00,69.00,-15.00,-5.00,44.00,-3.00,6.00,1440
1553,2015-08-21,-5.00,-4.00,-15.00,-14.00,-12.00,-8.00,-18.00,-9.00,399.00,-16.00,-3.00,-3.00,28.00,-15.00,-13.00
1810,2015-08-21,-5.00,-4.00,-15.00,-14.00,-12.00,-8.00,-18.00,-9.00,399.00,-16.00,-3.00,-3.00,28.00,-15.00,-13.00
177,2015-08-21,-5.00,-4.00,-15.00,-14.00,-12.00,-8.00,-18.00,-9.00,399.00,-16.00,-3.00,-3.00,28.00,-15.00,-13.00
1553,2015-08-22,-18.00,-8.00,-11.00,-7.00,-14.00,-5.00,-4.00,-7.00,8.00,181.00,-16.00,290.00,-9.00,-16.00,-7.00
1810,2015-08-22,-18.00,-8.00,-11.00,-7.00,-14.00,-5.00,-4.00,-7.00,8.00,181.00,-16.00,290.00,-9.00,-16.00,-7.00
1553,2015-08-23,-11.00,-19.00,-1.00,6.00,6.00,11.00,-18.00,1.00,16.00,-13.00,13.00,46.00,3.00,-15.00,-12.00
1810,2015-08-23,-11.00,-19.00,-1.00,6.00,6.00,11.00,-18.00,1.00,16.00,-13.00,13.00,46.00,3.00,-15.00,-12.00
177,2015-08-23,-11.00,-19.00,-1.00,6.00,6.00,11.00,-18.00,1.00,16.00,-13.00,13.00,46.00,3.00,-15.00,-12.00
1553,2015-08-24,2.00,-6.00,7.00,-10.00,-14.00,-12.00,-14.00,-13.00,1.00,25.00,-3.00,-13.00,44.00,-17.00,20.00
1810,2015-08-24,2.00,-6.00,7.00,-10.00,-14.00,-12.00,-14.00,-13.00,1.00,25.00,-3.00,-13.00,44.00,-17.00,20.00
177,2015-08-24,2.00,-6.00,7.00,-10.00,-14.00,-12.00,-14.00,-13.00,1.00,25.00,-3.00,-13.00,44.00,-17.00,20.00
1553,2015-08-25,-12.00,-8.00,-10.00,4.00,-15.00,2.00,26.00,4.00,10.00,-24.00,-4.00,15.00,4.00,22.00,-11.00
1810,2015-08-25,-12.00,-8.00,-10.00,4.00,-15.00,2.00,26.00,4.00,10.00,-24.00,-4.00,15.00,4.00,22.00,-11.00
177,2015-08-25,-12.00,-8.00,-10.00,4.00,-15.00,2.00,26.00,4.00,10.00,-24.00,-4.00,15.00,4.00,22.00,-11.00
1553,2015-08-26,-10.00,-16.00,-13.00,-10.00,-19.00,-17.00,-12.00,-10.00,8.00,-20.00,-12.00,-12.00,17.00,-14.00,6.00
1810,2015-08-26,-10.00,-16.00,-13.00,-10.00,-19.00,-17.00,-12.00,-10.00,8.00,-20.00,-12.00,-12.00,17.00,-14.00,6.00
177,2015-08-26,-10.00,-16.00,-13.00,-10.00,-19.00,-17.00,-12.00,-10.00,8.00,-20.00,-12.00,-12.00,17.00,-14.00,6.00
1553,2015-08-27,13.00,-12.00,-12.00,-2.00,-29.00,-9.00,49.00,-3.00,-26.00,-43.00,-18.00,-6.00,7.00,14.00,-7.00
1810,2015-08-27,13.00,-12.00,-12.00,-2.00,-29.00,-9.00,49.00,-3.00,-26.00,-43.00,-18.00,-6.00,7.00,14.00,-7.00
177,2015-08-27,13.00,-12.00,-12.00,-2.00,-29.00,-9.00,49.00,-3.00,-26.00,-43.00,-18.00,-6.00,7.00,14.00,-7.00
1553,2015-08-28,-15.00,-5.00,-14.00,-4.00,-25.00,-4.00,-13.00,-22.00,113.00,-32.00,-11.00,-16.00,38.00,82.00,-5.00
1810,2015-08-28,-15.00,-5.00,-14.00,-4.00,-25.00,-4.00,-13.00,-22.00,113.00,-32.00,-11.00,-16.00,38.00,82.00,-5.00
177,2015-08-28,-15.00,-5.00,-14.00,-4.00,-25.00,-4.00,-13.00,-22.00,113.00,-32.00,-11.00,-16.00,38.00,82.00,-5.00
1553,2015-08-29,-21.00,-15.00,-8.00,-21.00,-7.00,-8.00,-20.00,-19.00,-18.00,-20.00,-10.00,79.00,24.00,20.00,-17.00
1810,2015-08-29,-21.00,-15.00,-8.00,-21.00,-7.00,-8.00,-20.00,-19.00,-18.00,-20.00,-10.00,79.00,24.00,20.00,-17.00
1553,2015-08-30,-10.00,38.00,-17.00,-21.00,-21.00,-6.00,-22.00,8.00,-32.00,-19.00,-15.00,39.00,-6.00,1.00,-4.00
1810,2015-08-30,-10.00,38.00,-17.00,-21.00,-21.00,-6.00,-22.00,8.00,-32.00,-19.00,-15.00,39.00,-6.00,1.00,-4.00
177,2015-08-30,-10.00,38.00,-17.00,-21.00,-21.00,-6.00,-22.00,8.00,-32.00,-19.00,-15.00,39.00,-6.00,1.00,-4.00
1553,2015-08-31,-16.00,55.00,29.00,-17.00,-16.00,-16.00,-23.00,-17.00,14.00,-21.00,-9.00,-12.00,13.00,6.00,-11.00
1810,2015-08-31,-16.00,55.00,29.00,-17.00,-16.00,-16.00,-23.00,-17.00,14.00,-21.00,-9.00,-12.00,13.00,6.00,-11.00
177,2015-08-31,-16.00,55.00,29.00,-17.00,-16.00,-16.00,-23.00,-17.00,14.00,-21.00,-9.00,-12.00,13.00,6.00,-11.00
1553,2015-09-01,-8.00,-14.00,-14.00,-26.00,9.00,-18.00,-17.00,50.00,-28.00,-18.00,-14.00,-13.00,48.00,-8.00,-10.00
1810,2015-09-01,-8.00,-14.00,-14.00,-26.00,9.00,-18.00,-17.00,50.00,-28.00,-18.00,-14.00,-13.00,48.00,-8.00,-10.00
177,2015-09-01,-8.00,-14.00,-14.00,-26.00,9.00,-18.00,-17.00,50.00,-28.00,-18.00,-14.00,-13.00,48.00,-8.00,-10.00
1553,2015-09-02,16.00,-14.00,-15.00,-29.00,-19.00,31.00,-22.00,-2.00,-30.00,-7.00,-8.00,28.00,-14.00,0.00,-8.00
1810,2015-09-02,16.00,-14.00,-15.00,-29.00,-19.00,31.00,-22.00,-2.00,-30.00,-7.00,-8.00,28.00,-14.00,0.00,-8.00
177,2015-09-02,16.00,-14.00,-15.00,-29.00,-19.00,31.00,-22.00,-2.00,-30.00,-7.00,-8.00,28.00,-14.00,0.00,-8.00
1553,2015-09-03,-7.00,-13.00,-20.00,-7.00,-24.00,-15.00,-2.00,-21.00,181.00,-16.00,-12.00,-14.00,-1.00,-17.00,-12.00
1810,2015-09-03,-7.00,-13.00,-20.00,-7.00,-24.00,-15.00,-2.00,-21.00,181.00,-16.00,-12.00,-14.00,-1.00,-17.00,-12.00
177,2015-09-03,-7.00,-13.00,-20.00,-7.00,-24.00,-15.00,-2.00,-21.00,181.00,-16.00,-12.00,-14.00,-1.00,-17.00,-12.00
1553,2015-09-04,-12.00,-9.00,97.00,-4.00,-25.00,-20.00,-21.00,-17.00,-5.00,-33.00,-4.00,-11.00,46.00,-13.00,-8.00
1810,2015-09-04,-12.00,-9.00,97.00,-4.00,-25.00,-20.00,-21.00,-17.00,-5.00,-33.00,-4.00,-11.00,46.00,-13.00,-8.00
177,2015-09-04,-12.00,-9.00,97.00,-4.00,-25.00,-20.00,-21.00,-17.00,-5.00,-33.00,-4.00,-11.00,46.00,-13.00,-8.00
1553,2015-09-05,-19.00,-14.00,-9.00,-22.00,-7.00,-18.00,-25.00,-18.00,-17.00,-29.00,-18.00,18.00,0.00,-8.00,-11.00
177,2015-09-05,-19.00,-14.00,-9.00,-22.00,-7.00,-18.00,-25.00,-18.00,-17.00,-29.00,-18.00,18.00,0.00,-8.00,-11.00
1553,2015-09-06,-12.00,-15.00,-22.00,-20.00,-6.00,-31.00,-34.00,-28.00,-26.00,90.00,-23.00,-11.00,-17.00,0.00,-27.00
