FlightNum,FlightDate,Carrier_Origin_Del1,Carrier_Origin_Del2,Carrier_Origin_Del3,Carrier_Origin_Del4,Carrier_Origin_Del5
177,2016-03-20,14.00,-2.00,35.00,-4.00,-4.00
1785,2016-03-21,13.00,0.00,5.00,5.00,-5.00
1437,2016-03-21,13.00,0.00,5.00,5.00,-5.00
177,2016-03-21,13.00,0.00,5.00,5.00,-5.00
1785,2016-03-22,0.00,-4.00,-2.00,-4.00,1.00
1437,2016-03-22,0.00,-4.00,-2.00,-4.00,1.00
177,2016-03-22,0.00,-4.00,-2.00,-4.00,1.00
1785,2016-03-23,-4.00,-2.00,-3.00,3.00,1.00
1437,2016-03-23,-4.00,-2.00,-3.00,3.00,1.00
177,2016-03-23,-4.00,-2.00,-3.00,3.00,1.00
1785,2016-03-24,-4.00,-4.00,-6.00,0.00,-7.00
1437,2016-03-24,-4.00,-4.00,-6.00,0.00,-7.00
177,2016-03-24,-4.00,-4.00,-6.00,0.00,-7.00
1785,2016-03-25,-3.00,18.00,30.00,-3.00,11.00
1437,2016-03-25,-3.00,18.00,30.00,-3.00,11.00
177,2016-03-25,-3.00,18.00,30.00,-3.00,11.00
177,2016-03-26,7.00,24.00,-1.00,-2.00,23.00
1785,2016-03-27,-2.00,-1.00,-1.00,0.00,0.00
1437,2016-03-27,-2.00,-1.00,-1.00,0.00,0.00
1682,2016-03-27,-2.00,-1.00,-1.00,0.00,0.00
1785,2016-03-28,-1.00,-2.00,14.00,-4.00,-5.00
1437,2016-03-28,-1.00,-2.00,14.00,-4.00,-5.00
1682,2016-03-28,-1.00,-2.00,14.00,-4.00,-5.00
1785,2016-03-29,-3.00,3.00,-1.00,0.00,2.00
1437,2016-03-29,-3.00,3.00,-1.00,0.00,2.00
1682,2016-03-29,-3.00,3.00,-1.00,0.00,2.00
1785,2016-03-30,0.00,6.00,-3.00,3.00,-2.00
1437,2016-03-30,0.00,6.00,-3.00,3.00,-2.00
1682,2016-03-30,0.00,6.00,-3.00,3.00,-2.00
1785,2016-03-31,0.00,-1.00,0.00,0.00,-5.00
1437,2016-03-31,0.00,-1.00,0.00,0.00,-5.00
1682,2016-03-31,0.00,-1.00,0.00,0.00,-5.00
1785,2016-04-01,14.00,-1.00,-6.00,14.00,-2.00
1437,2016-04-01,14.00,-1.00,-6.00,14.00,-2.00
1682,2016-04-01,14.00,-1.00,-6.00,14.00,-2.00
1682,2016-04-02,29.00,48.00,-2.00,5.00,0.00
1785,2016-04-03,0.00,95.00,33.00,-2.00,-2.00
1437,2016-04-03,0.00,95.00,33.00,-2.00,-2.00
1682,2016-04-03,0.00,95.00,33.00,-2.00,-2.00
1553,2016-04-04,2.00,1.00,0.00,-3.00,4.00
1810,2016-04-04,2.00,1.00,0.00,-3.00,4.00
1445,2016-04-04,2.00,1.00,0.00,-3.00,4.00
1553,2016-04-05,-3.00,-5.00,-2.00,4.00,-2.00
1810,2016-04-05,-3.00,-5.00,-2.00,4.00,-2.00
1445,2016-04-05,-3.00,-5.00,-2.00,4.00,-2.00
1553,2016-04-06,-1.00,-1.00,-1.00,-4.00,19.00
1810,2016-04-06,-1.00,-1.00,-1.00,-4.00,19.00
1445,2016-04-06,-1.00,-1.00,-1.00,-4.00,19.00
1553,2016-04-07,7.00,-3.00,-1.00,-2.00,20.00
1810,2016-04-07,7.00,-3.00,-1.00,-2.00,20.00
1445,2016-04-07,7.00,-3.00,-1.00,-2.00,20.00
1553,2016-04-08,-3.00,0.00,-2.00,5.00,117.00
1810,2016-04-08,-3.00,0.00,-2.00,5.00,117.00
1445,2016-04-08,-3.00,0.00,-2.00,5.00,117.00
1445,2016-04-09,-3.00,26.00,30.00,0.00,-4.00
1553,2016-04-10,-3.00,-4.00,40.00,-1.00,0.00
1810,2016-04-10,-3.00,-4.00,40.00,-1.00,0.00
1445,2016-04-10,-3.00,-4.00,40.00,-1.00,0.00
1553,2016-04-11,61.00,2.00,17.00,-1.00,3.00
1810,2016-04-11,61.00,2.00,17.00,-1.00,3.00
1445,2016-04-11,61.00,2.00,17.00,-1.00,3.00
1553,2016-04-12,1.00,-3.00,7.00,-2.00,8.00
1810,2016-04-12,1.00,-3.00,7.00,-2.00,8.00
1445,2016-04-12,1.00,-3.00,7.00,-2.00,8.00
1553,2016-04-13,-2.00,-1.00,-2.00,-1.00,-3.00
1810,2016-04-13,-2.00,-1.00,-2.00,-1.00,-3.00
1445,2016-04-13,-2.00,-1.00,-2.00,-1.00,-3.00
1553,2016-04-14,87.00,9.00,0.00,-1.00,-1.00
1810,2016-04-14,87.00,9.00,0.00,-1.00,-1.00
1445,2016-04-14,87.00,9.00,0.00,-1.00,-1.00
1553,2016-04-15,8.00,-1.00,-1.00,-1.00,0.00
1810,2016-04-15,8.00,-1.00,-1.00,-1.00,0.00
1445,2016-04-15,8.00,-1.00,-1.00,-1.00,0.00
1445,2016-04-16,-2.00,4.00,11.00,109.00,5.00
1553,2016-04-17,2.00,-1.00,10.00,-1.00,-3.00
1810,2016-04-17,2.00,-1.00,10.00,-1.00,-3.00
1445,2016-04-17,2.00,-1.00,10.00,-1.00,-3.00
1553,2016-04-18,0.00,-2.00,6.00,-2.00,-3.00
1810,2016-04-18,0.00,-2.00,6.00,-2.00,-3.00
1445,2016-04-18,0.00,-2.00,6.00,-2.00,-3.00
1553,2016-04-19,-5.00,0.00,-2.00,18.00,-1.00
1810,2016-04-19,-5.00,0.00,-2.00,18.00,-1.00
1445,2016-04-19,-5.00,0.00,-2.00,18.00,-1.00
1553,2016-04-20,-3.00,0.00,0.00,-1.00,-4.00
1810,2016-04-20,-3.00,0.00,0.00,-1.00,-4.00
1445,2016-04-20,-3.00,0.00,0.00,-1.00,-4.00
1553,2016-04-21,-2.00,-1.00,-1.00,14.00,1.00
1810,2016-04-21,-2.00,-1.00,-1.00,14.00,1.00
1445,2016-04-21,-2.00,-1.00,-1.00,14.00,1.00
1553,2016-04-22,0.00,12.00,-6.00,8.00,16.00
1810,2016-04-22,0.00,12.00,-6.00,8.00,16.00
1445,2016-04-22,0.00,12.00,-6.00,8.00,16.00
1445,2016-04-23,0.00,-1.00,-1.00,23.00,-2.00
1553,2016-04-24,-2.00,8.00,-1.00,-2.00,-3.00
1810,2016-04-24,-2.00,8.00,-1.00,-2.00,-3.00
1445,2016-04-24,-2.00,8.00,-1.00,-2.00,-3.00
1553,2016-04-25,75.00,6.00,16.00,-6.00,8.00
1810,2016-04-25,75.00,6.00,16.00,-6.00,8.00
1445,2016-04-25,75.00,6.00,16.00,-6.00,8.00
1553,2016-04-26,7.00,-3.00,-1.00,11.00,1.00
1810,2016-04-26,7.00,-3.00,-1.00,11.00,1.00
1445,2016-04-26,7.00,-3.00,-1.00,11.00,1.00
1553,2016-04-27,1.00,-2.00,-1.00,-1.00,22.00
1810,2016-04-27,1.00,-2.00,-1.00,-1.00,22.00
1445,2016-04-27,1.00,-2.00,-1.00,-1.00,22.00
1553,2016-04-28,89.00,-3.00,-5.00,1.00,8.00
1810,2016-04-28,89.00,-3.00,-5.00,1.00,8.00
1445,2016-04-28,89.00,-3.00,-5.00,1.00,8.00
1553,2016-04-29,-1.00,2.00,-2.00,11.00,1.00
1810,2016-04-29,-1.00,2.00,-2.00,11.00,1.00
1445,2016-04-29,-1.00,2.00,-2.00,11.00,1.00
1445,2016-04-30,-5.00,11.00,-2.00,14.00,-2.00
1553,2016-05-01,8.00,40.00,-1.00,71.00,27.00
1810,2016-05-01,8.00,40.00,-1.00,71.00,27.00
1445,2016-05-01,8.00,40.00,-1.00,71.00,27.00
1553,2016-05-02,-1.00,8.00,30.00,-1.00,21.00
1810,2016-05-02,-1.00,8.00,30.00,-1.00,21.00
1445,2016-05-02,-1.00,8.00,30.00,-1.00,21.00
1553,2016-05-03,38.00,0.00,3.00,3.00,0.00
1810,2016-05-03,38.00,0.00,3.00,3.00,0.00
1445,2016-05-03,38.00,0.00,3.00,3.00,0.00
1553,2016-05-04,2.00,0.00,-2.00,80.00,0.00
1810,2016-05-04,2.00,0.00,-2.00,80.00,0.00
1445,2016-05-04,2.00,0.00,-2.00,80.00,0.00
1553,2016-05-05,13.00,-2.00,25.00,6.00,1.00
1810,2016-05-05,13.00,-2.00,25.00,6.00,1.00
1445,2016-05-05,13.00,-2.00,25.00,6.00,1.00
1553,2016-05-06,-3.00,6.00,-6.00,10.00,0.00
1810,2016-05-06,-3.00,6.00,-6.00,10.00,0.00
1445,2016-05-06,-3.00,6.00,-6.00,10.00,0.00
1445,2016-05-07,-2.00,-2.00,-2.00,-1.00,-5.00
1553,2016-05-08,-2.00,0.00,4.00,0.00,1.00
1810,2016-05-08,-2.00,0.00,4.00,0.00,1.00
1445,2016-05-08,-2.00,0.00,4.00,0.00,1.00
1553,2016-05-09,-2.00,-5.00,-2.00,-3.00,-4.00
1810,2016-05-09,-2.00,-5.00,-2.00,-3.00,-4.00
1445,2016-05-09,-2.00,-5.00,-2.00,-3.00,-4.00
1553,2016-05-10,12.00,37.00,8.00,-1.00,-3.00
1810,2016-05-10,12.00,37.00,8.00,-1.00,-3.00
1445,2016-05-10,12.00,37.00,8.00,-1.00,-3.00
1553,2016-05-11,-2.00,15.00,8.00,0.00,-1.00
1810,2016-05-11,-2.00,15.00,8.00,0.00,-1.00
1445,2016-05-11,-2.00,15.00,8.00,0.00,-1.00
1553,2016-05-12,-1.00,-3.00,-2.00,-1.00,3.00
1810,2016-05-12,-1.00,-3.00,-2.00,-1.00,3.00
1445,2016-05-12,-1.00,-3.00,-2.00,-1.00,3.00
1553,2016-05-13,16.00,2.00,-1.00,13.00,15.00
1810,2016-05-13,16.00,2.00,-1.00,13.00,15.00
1445,2016-05-13,16.00,2.00,-1.00,13.00,15.00
1445,2016-05-14,-1.00,15.00,0.00,-2.00,-2.00
1553,2016-05-15,-3.00,53.00,20.00,19.00,8.00
1810,2016-05-15,-3.00,53.00,20.00,19.00,8.00
1445,2016-05-15,-3.00,53.00,20.00,19.00,8.00
1553,2016-05-16,0.00,6.00,0.00,-1.00,-3.00
1810,2016-05-16,0.00,6.00,0.00,-1.00,-3.00
1445,2016-05-16,0.00,6.00,0.00,-1.00,-3.00
1553,2016-05-17,58.00,6.00,41.00,3.00,15.00
1810,2016-05-17,58.00,6.00,41.00,3.00,15.00
1445,2016-05-17,58.00,6.00,41.00,3.00,15.00
1553,2016-05-18,0.00,1.00,20.00,1.00,8.00
1810,2016-05-18,0.00,1.00,20.00,1.00,8.00
1445,2016-05-18,0.00,1.00,20.00,1.00,8.00
1553,2016-05-19,-1.00,115.00,-4.00,-1.00,11.00
1810,2016-05-19,-1.00,115.00,-4.00,-1.00,11.00
1445,2016-05-19,-1.00,115.00,-4.00,-1.00,11.00
1553,2016-05-20,33.00,3.00,35.00,-1.00,25.00
1810,2016-05-20,33.00,3.00,35.00,-1.00,25.00
1445,2016-05-20,33.00,3.00,35.00,-1.00,25.00
1445,2016-05-21,-1.00,21.00,3.00,65.00,0.00
1553,2016-05-22,0.00,0.00,39.00,8.00,7.00
1810,2016-05-22,0.00,0.00,39.00,8.00,7.00
1445,2016-05-22,0.00,0.00,39.00,8.00,7.00
1553,2016-05-23,6.00,2.00,7.00,0.00,-1.00
1810,2016-05-23,6.00,2.00,7.00,0.00,-1.00
1445,2016-05-23,6.00,2.00,7.00,0.00,-1.00
1553,2016-05-24,1.00,41.00,-1.00,-1.00,-3.00
1810,2016-05-24,1.00,41.00,-1.00,-1.00,-3.00
1445,2016-05-24,1.00,41.00,-1.00,-1.00,-3.00
1553,2016-05-25,22.00,7.00,-3.00,42.00,1.00
1810,2016-05-25,22.00,7.00,-3.00,42.00,1.00
1445,2016-05-25,22.00,7.00,-3.00,42.00,1.00
1553,2016-05-26,18.00,4.00,-2.00,-2.00,9.00
1810,2016-05-26,18.00,4.00,-2.00,-2.00,9.00
1445,2016-05-26,18.00,4.00,-2.00,-2.00,9.00
1553,2016-05-27,2.00,-1.00,-5.00,-2.00,266.00
1810,2016-05-27,2.00,-1.00,-5.00,-2.00,266.00
1445,2016-05-27,2.00,-1.00,-5.00,-2.00,266.00
1445,2016-05-28,1.00,-1.00,-1.00,-5.00,-1.00
1553,2016-05-29,-4.00,7.00,-3.00,8.00,0.00
1445,2016-05-29,-4.00,7.00,-3.00,8.00,0.00
1553,2016-05-30,1.00,-3.00,3.00,-4.00,4.00
1810,2016-05-30,1.00,-3.00,3.00,-4.00,4.00
1445,2016-05-30,1.00,-3.00,3.00,-4.00,4.00
1553,2016-05-31,-1.00,14.00,-4.00,17.00,3.00
1810,2016-05-31,-1.00,14.00,-4.00,17.00,3.00
1445,2016-05-31,-1.00,14.00,-4.00,17.00,3.00
1553,2016-06-01,-1.00,11.00,0.00,0.00,10.00
1810,2016-06-01,-1.00,11.00,0.00,0.00,10.00
1445,2016-06-01,-1.00,11.00,0.00,0.00,10.00
1553,2016-06-02,6.00,-2.00,-5.00,0.00,112.00
1810,2016-06-02,6.00,-2.00,-5.00,0.00,112.00
1445,2016-06-02,6.00,-2.00,-5.00,0.00,112.00
1553,2016-06-03,-2.00,7.00,0.00,5.00,18.00
1810,2016-06-03,-2.00,7.00,0.00,5.00,18.00
1445,2016-06-03,-2.00,7.00,0.00,5.00,18.00
1445,2016-06-04,7.00,-4.00,-6.00,11.00,-2.00
1553,2016-06-05,258.00,18.00,23.00,1.00,-2.00
1810,2016-06-05,258.00,18.00,23.00,1.00,-2.00
1445,2016-06-05,258.00,18.00,23.00,1.00,-2.00
1553,2016-06-06,0.00,8.00,-4.00,1.00,6.00
1810,2016-06-06,0.00,8.00,-4.00,1.00,6.00
1445,2016-06-06,0.00,8.00,-4.00,1.00,6.00
1553,2016-06-07,0.00,-2.00,-2.00,11.00,-2.00
1810,2016-06-07,0.00,-2.00,-2.00,11.00,-2.00
1445,2016-06-07,0.00,-2.00,-2.00,11.00,-2.00
1553,2016-06-08,-2.00,14.00,35.00,154.00,2.00
1810,2016-06-08,-2.00,14.00,35.00,154.00,2.00
1445,2016-06-08,-2.00,14.00,35.00,154.00,2.00
1810,2016-06-09,22.00,-1.00,-1.00,-1.00,-4.00
1322,2016-06-09,22.00,-1.00,-1.00,-1.00,-4.00
1810,2016-06-10,1.00,3.00,-2.00,-1.00,0.00
1322,2016-06-10,1.00,3.00,-2.00,-1.00,0.00
1810,2016-06-11,-5.00,-4.00,-5.00,-2.00,-2.00
1810,2016-06-12,51.00,-5.00,-2.00,-1.00,0.00
1322,2016-06-12,51.00,-5.00,-2.00,-1.00,0.00
1810,2016-06-13,13.00,24.00,-4.00,-1.00,-3.00
1322,2016-06-13,13.00,24.00,-4.00,-1.00,-3.00
1810,2016-06-14,70.00,74.00,109.00,86.00,93.00
1322,2016-06-14,70.00,74.00,109.00,86.00,93.00
1810,2016-06-15,192.00,-1.00,-2.00,0.00,3.00
1322,2016-06-15,192.00,-1.00,-2.00,0.00,3.00
1810,2016-06-16,74.00,0.00,5.00,0.00,-5.00
1322,2016-06-16,74.00,0.00,5.00,0.00,-5.00
1810,2016-06-17,154.00,175.00,18.00,3.00,72.00
1322,2016-06-17,154.00,175.00,18.00,3.00,72.00
1810,2016-06-18,27.00,33.00,67.00,13.00,8.00
1810,2016-06-19,0.00,20.00,-3.00,1.00,-2.00
1322,2016-06-19,0.00,20.00,-3.00,1.00,-2.00
1810,2016-06-20,-1.00,1.00,3.00,-5.00,15.00
1322,2016-06-20,-1.00,1.00,3.00,-5.00,15.00
1810,2016-06-21,0.00,-3.00,85.00,-3.00,-2.00
1322,2016-06-21,0.00,-3.00,85.00,-3.00,-2.00
1810,2016-06-22,4.00,-4.00,-2.00,-1.00,9.00
1322,2016-06-22,4.00,-4.00,-2.00,-1.00,9.00
1810,2016-06-23,-1.00,1.00,0.00,-4.00,91.00
1322,2016-06-23,-1.00,1.00,0.00,-4.00,91.00
1810,2016-06-24,0.00,-1.00,26.00,-1.00,-1.00
1322,2016-06-24,0.00,-1.00,26.00,-1.00,-1.00
1810,2016-06-25,0.00,-4.00,8.00,-1.00,5.00
1810,2016-06-26,38.00,40.00,32.00,71.00,-4.00
1322,2016-06-26,38.00,40.00,32.00,71.00,-4.00
1810,2016-06-27,0.00,6.00,0.00,-1.00,13.00
1322,2016-06-27,0.00,6.00,0.00,-1.00,13.00
1810,2016-06-28,2.00,140.00,-1.00,-5.00,-4.00
1322,2016-06-28,2.00,140.00,-1.00,-5.00,-4.00
1810,2016-06-29,0.00,45.00,0.00,-1.00,5.00
1322,2016-06-29,0.00,45.00,0.00,-1.00,5.00
1810,2016-06-30,6.00,-1.00,2.00,3.00,18.00
1322,2016-06-30,6.00,-1.00,2.00,3.00,18.00
